t_sec,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s
684673.732,120857.288269695,-338604.913864439,-177004.530912156,0.917510529,0.275570132,0.183464409
685273.732,121407.656801796,-338439.187376995,-176894.251318163,0.917050890,0.276851426,0.184134187
685873.732,121957.748913423,-338272.692234390,-176783.569947787,0.916589128,0.278132315,0.184803664
686473.732,122507.563330264,-338105.428679798,-176672.486982513,0.916125241,0.279412799,0.185472837
687073.732,123057.098778089,-337937.396957904,-176561.002604633,0.915659231,0.280692873,0.186141705
687673.732,123606.353982760,-337768.597314909,-176449.116997249,0.915191097,0.281972535,0.186810268
688273.732,124155.327670228,-337599.029998531,-176336.830344277,0.914720840,0.283251784,0.187478524
688873.732,124704.018566531,-337428.695258005,-176224.142830440,0.914248460,0.284530615,0.188146471
689473.732,125252.425397805,-337257.593344083,-176111.054641276,0.913773957,0.285809028,0.188814108
690073.732,125800.546890276,-337085.724509038,-175997.565963133,0.913297331,0.287087019,0.189481434
690673.732,126348.381770265,-336913.089006660,-175883.676983172,0.912818582,0.288364585,0.190148447
691273.732,126895.928764192,-336739.687092261,-175769.387889367,0.912337711,0.289641725,0.190815146
691873.732,127443.186598574,-336565.519022676,-175654.698870504,0.911854717,0.290918435,0.191481530
692473.732,127990.154000028,-336390.585056258,-175539.610116183,0.911369601,0.292194714,0.192147598
693073.732,128536.829695271,-336214.885452887,-175424.121816820,0.910882363,0.293470558,0.192813347
693673.732,129083.212411123,-336038.420473967,-175308.234163641,0.910393003,0.294745965,0.193478777
694273.732,129629.300874511,-335861.190382423,-175191.947348692,0.909901521,0.296020933,0.194143886
694873.732,130175.093812463,-335683.195442710,-175075.261564829,0.909407918,0.297295459,0.194808673
695473.732,130720.589952117,-335504.435920809,-174958.177005728,0.908912194,0.298569540,0.195473137
696073.732,131265.788020720,-335324.912084226,-174840.693865878,0.908414348,0.299843174,0.196137275
696673.732,131810.686745627,-335144.624201997,-174722.812340586,0.907914381,0.301116358,0.196801088
697273.732,132355.284854308,-334963.572544689,-174604.532625975,0.907412294,0.302389090,0.197464573
697873.732,132899.581074341,-334781.757384396,-174485.854918984,0.906908086,0.303661368,0.198127729
698473.732,133443.574133424,-334599.178994745,-174366.779417373,0.906401758,0.304933188,0.198790555
699073.732,133987.262759369,-334415.837650895,-174247.306319717,0.905893309,0.306204548,0.199453049
699673.732,134530.645680104,-334231.733629537,-174127.435825411,0.905382740,0.307475446,0.200115210
700273.732,135073.721623680,-334046.867208896,-174007.168134667,0.904870052,0.308745879,0.200777037
700873.732,135616.489318266,-333861.238668733,-173886.503448518,0.904355244,0.310015844,0.201438528
701473.732,136158.947492155,-333674.848290342,-173765.441968817,0.903838316,0.311285339,0.202099682
702073.732,136701.094873762,-333487.696356556,-173643.983898236,0.903319269,0.312554361,0.202760497
702673.732,137242.930191630,-333299.783151742,-173522.129440268,0.902798104,0.313822909,0.203420973
703273.732,137784.452174426,-333111.108961810,-173399.878799225,0.902274819,0.315090978,0.204081107
703873.732,138325.659550949,-332921.674074205,-173277.232180244,0.901749416,0.316358567,0.204740899
704473.732,138866.551050126,-332731.478777913,-173154.189789281,0.901221895,0.317625673,0.205400347
705073.732,139407.125401016,-332540.523363463,-173030.751833114,0.900692255,0.318892294,0.206059449
705673.732,139947.381332812,-332348.808122923,-172906.918519346,0.900160498,0.320158426,0.206718205
706273.732,140487.317574840,-332156.333349907,-172782.690056401,0.899626623,0.321424068,0.207376613
706873.732,141026.932856565,-331963.099339568,-172658.066653527,0.899090630,0.322689217,0.208034671
707473.732,141566.225907588,-331769.106388609,-172533.048520796,0.898552520,0.323953870,0.208692379
708073.732,142105.195457651,-331574.354795274,-172407.635869103,0.898012294,0.325218025,0.209349734
708673.732,142643.840236637,-331378.844859356,-172281.828910171,0.897469950,0.326481678,0.210006736
709273.732,143182.158974571,-331182.576882194,-172155.627856543,0.896925490,0.327744828,0.210663383
709873.732,143720.150401623,-330985.551166678,-172029.032921593,0.896378914,0.329007472,0.211319674
710473.732,144257.813248108,-330787.768017242,-171902.044319517,0.895830222,0.330269608,0.211975607
711073.732,144795.146244491,-330589.227739876,-171774.662265340,0.895279414,0.331531232,0.212631181
711673.732,145332.148121385,-330389.930642117,-171646.886974912,0.894726490,0.332792342,0.213286394
712273.732,145868.817609552,-330189.877033054,-171518.718664910,0.894171451,0.334052935,0.213941246
712873.732,146405.153439910,-329989.067223332,-171390.157552841,0.893614297,0.335313010,0.214595734
713473.732,146941.154343529,-329787.501525147,-171261.203857039,0.893055029,0.336572563,0.215249858
714073.732,147476.819051634,-329585.180252251,-171131.857796665,0.892493646,0.337831592,0.215903616
714673.732,148012.146295610,-329382.103719951,-171002.119591711,0.891930148,0.339090094,0.216557006
715273.732,148547.134806999,-329178.272245111,-170871.989462997,0.891364537,0.340348067,0.217210028
715873.732,149081.783317505,-328973.686146152,-170741.467632174,0.890796812,0.341605507,0.217862680
716473.732,149616.090558992,-328768.345743055,-170610.554321724,0.890226974,0.342862414,0.218514960
717073.732,150150.055263492,-328562.251357359,-170479.249754956,0.889655022,0.344118782,0.219166867
717673.732,150683.676163199,-328355.403312163,-170347.554156014,0.889080958,0.345374611,0.219818400
718273.732,151216.951990475,-328147.801932130,-170215.467749872,0.888504781,0.346629898,0.220469558
718873.732,151749.881477854,-327939.447543481,-170082.990762336,0.887926492,0.347884640,0.221120338
719473.732,152282.463358036,-327730.340474004,-169950.123420045,0.887346090,0.349138834,0.221770740
720073.732,152814.696363898,-327520.481053049,-169816.865950470,0.886763577,0.350392478,0.222420762
720673.732,153346.579228488,-327309.869611533,-169683.218581916,0.886178953,0.351645569,0.223070403
721273.732,153878.110685031,-327098.506481936,-169549.181543521,0.885592217,0.352898104,0.223719661
721873.732,154409.289466928,-326886.391998309,-169414.755065259,0.885003371,0.354150082,0.224368536
722473.732,154940.114307762,-326673.526496267,-169279.939377937,0.884412414,0.355401498,0.225017025
723073.732,155470.583941295,-326459.910312997,-169144.734713197,0.883819346,0.356652352,0.225665127
723673.732,156000.697101470,-326245.543787253,-169009.141303516,0.883224169,0.357902639,0.226312841
724273.732,156530.452522418,-326030.427259364,-168873.159382210,0.882626882,0.359152359,0.226960165
724873.732,157059.848938454,-325814.561071226,-168736.789183428,0.882027486,0.360401507,0.227607099
725473.732,157588.885084079,-325597.945566310,-168600.030942158,0.881425981,0.361650081,0.228253640
726073.732,158117.559693987,-325380.581089662,-168462.884894223,0.880822367,0.362898079,0.228899787
726673.732,158645.871503061,-325162.467987901,-168325.351276285,0.880216645,0.364145497,0.229545540
727273.732,159173.819246378,-324943.606609221,-168187.430325846,0.879608815,0.365392334,0.230190896
727873.732,159701.401659208,-324723.997303394,-168049.122281244,0.878998877,0.366638587,0.230835853
728473.732,160228.617477020,-324503.640421770,-167910.427381657,0.878386831,0.367884253,0.231480412
729073.732,160755.465435479,-324282.536317275,-167771.345867102,0.877772679,0.369129330,0.232124570
729673.732,161281.944270451,-324060.685344418,-167631.877978436,0.877156420,0.370373814,0.232768325
730273.732,161808.052718003,-323838.087859285,-167492.023957357,0.876538054,0.371617704,0.233411678
730873.732,162333.789514406,-323614.744219547,-167351.784046405,0.875917583,0.372860996,0.234054625
731473.732,162859.153396138,-323390.654784453,-167211.158488957,0.875295005,0.374103688,0.234697166
732073.732,163384.143099880,-323165.819914840,-167070.147529237,0.874670323,0.375345777,0.235339299
732673.732,163908.757362526,-322940.239973126,-166928.751412308,0.874043535,0.376587261,0.235981023
733273.732,164432.994921178,-322713.915323316,-166786.970384076,0.873414643,0.377828137,0.236622336
733873.732,164956.854513152,-322486.846331002,-166644.804691290,0.872783646,0.379068402,0.237263238
734473.732,165480.334875977,-322259.033363361,-166502.254581543,0.872150546,0.380308054,0.237903726
735073.732,166003.434747399,-322030.476789159,-166359.320303273,0.871515342,0.381547090,0.238543799
735673.732,166526.152865381,-321801.176978753,-166216.002105760,0.870878034,0.382785508,0.239183456
736273.732,167048.487968107,-321571.134304090,-166072.300239131,0.870238624,0.384023304,0.239822696
736873.732,167570.438793981,-321340.349138705,-165928.214954356,0.869597112,0.385260476,0.240461517
737473.732,168092.004081630,-321108.821857729,-165783.746503254,0.868953497,0.386497022,0.241099917
738073.732,168613.182569910,-320876.552837885,-165638.895138488,0.868307780,0.387732939,0.241737895
738673.732,169133.972997898,-320643.542457489,-165493.661113567,0.867659963,0.388968224,0.242375450
739273.732,169654.374104905,-320409.791096454,-165348.044682849,0.867010044,0.390202874,0.243012581
739873.732,170174.384630471,-320175.299136288,-165202.046101539,0.866358025,0.391436887,0.243649286
740473.732,170694.003314367,-319940.066960096,-165055.665625690,0.865703905,0.392670260,0.244285563
741073.732,171213.228896601,-319704.094952583,-164908.903512202,0.865047686,0.393902991,0.244921411
741673.732,171732.060117415,-319467.383500051,-164761.760018827,0.864389367,0.395135076,0.245556829
742273.732,172250.495717291,-319229.932990403,-164614.235404163,0.863728949,0.396366514,0.246191815
742873.732,172768.534436950,-318991.743813144,-164466.329927661,0.863066433,0.397597301,0.246826368
743473.732,173286.175017355,-318752.816359379,-164318.043849620,0.862401819,0.398827435,0.247460486
744073.732,173803.416199713,-318513.151021818,-164169.377431190,0.861735106,0.400056914,0.248094169
744673.732,174320.256725477,-318272.748194776,-164020.330934373,0.861066297,0.401285733,0.248727414
745273.732,174836.695336347,-318031.608274170,-163870.904622023,0.860395390,0.402513892,0.249360220
745873.732,175352.730774274,-317789.731657526,-163721.098757846,0.859722387,0.403741386,0.249992587
746473.732,175868.361781457,-317547.118743975,-163570.913606399,0.859047288,0.404968214,0.250624511
747073.732,176383.587100353,-317303.769934259,-163420.349433093,0.858370093,0.406194373,0.251255993
747673.732,176898.405473670,-317059.685630726,-163269.406504193,0.857690802,0.407419860,0.251887030
748273.732,177412.815644376,-316814.866237335,-163118.085086818,0.857009417,0.408644672,0.252517621
748873.732,177926.816355698,-316569.312159659,-162966.385448941,0.856325938,0.409868807,0.253147764
749473.732,178440.406351121,-316323.023804879,-162814.307859389,0.855640365,0.411092262,0.253777459
750073.732,178953.584374398,-316076.001581792,-162661.852587846,0.854952698,0.412315034,0.254406704
750673.732,179466.349169542,-315828.245900809,-162509.019904851,0.854262937,0.413537121,0.255035497
751273.732,179978.699480837,-315579.757173954,-162355.810081798,0.853571085,0.414758520,0.255663837
751873.732,180490.634052832,-315330.535814869,-162202.223390941,0.852877140,0.415979228,0.256291723
752473.732,181002.151630351,-315080.582238814,-162048.260105387,0.852181103,0.417199243,0.256919153
753073.732,181513.250958488,-314829.896862665,-161893.920499105,0.851482975,0.418418561,0.257546125
753673.732,182023.930782612,-314578.480104919,-161739.204846917,0.850782757,0.419637181,0.258172639
754273.732,182534.189848370,-314326.332385693,-161584.113424508,0.850080448,0.420855099,0.258798692
754873.732,183044.026901686,-314073.454126725,-161428.646508420,0.849376049,0.422072313,0.259424284
755473.732,183553.440688768,-313819.845751375,-161272.804376055,0.848669560,0.423288820,0.260049413
756073.732,184062.429956103,-313565.507684627,-161116.587305674,0.847960983,0.424504617,0.260674077
756673.732,184570.993450465,-313310.440353088,-160959.995576400,0.847250317,0.425719702,0.261298276
757273.732,185079.129918914,-313054.644184992,-160803.029468216,0.846537563,0.426934072,0.261922007
757873.732,185586.838108799,-312798.119610199,-160645.689261964,0.845822722,0.428147724,0.262545269
758473.732,186094.116767761,-312540.867060195,-160487.975239353,0.845105794,0.429360656,0.263168061
759073.732,186600.964643733,-312282.886968097,-160329.887682949,0.844386779,0.430572864,0.263790381
759673.732,187107.380484941,-312024.179768648,-160171.426876184,0.843665678,0.431784346,0.264412229
760273.732,187613.363039911,-311764.745898224,-160012.593103352,0.842942491,0.432995100,0.265033601
760873.732,188118.911057467,-311504.585794833,-159853.386649610,0.842217220,0.434205122,0.265654498
761473.732,188624.023286734,-311243.699898113,-159693.807800979,0.841489864,0.435414411,0.266274918
762073.732,189128.698477139,-310982.088649336,-159533.856844347,0.840760424,0.436622962,0.266894858
762673.732,189632.935378416,-310719.752491411,-159373.534067465,0.840028900,0.437830774,0.267514318
763273.732,190136.732740605,-310456.691868880,-159212.839758948,0.839295293,0.439037844,0.268133297
763873.732,190640.089314057,-310192.907227922,-159051.774208280,0.838559604,0.440244168,0.268751792
764473.732,191143.003849432,-309928.399016355,-158890.337705810,0.837821833,0.441449745,0.269369802
765073.732,191645.475097706,-309663.167683634,-158728.530542753,0.837081981,0.442654572,0.269987327
765673.732,192147.501810169,-309397.213680855,-158566.353011193,0.836340047,0.443858645,0.270604364
766273.732,192649.082738430,-309130.537460754,-158403.805404080,0.835596034,0.445061962,0.271220912
766873.732,193150.216634416,-308863.139477707,-158240.888015233,0.834849940,0.446264521,0.271836969
767473.732,193650.902250379,-308595.020187736,-158077.601139340,0.834101767,0.447466318,0.272452535
768073.732,194151.138338891,-308326.180048506,-157913.945071958,0.833351515,0.448667351,0.273067607
768673.732,194650.923652855,-308056.619519324,-157749.920109514,0.832599185,0.449867618,0.273682185
769273.732,195150.256945498,-307786.339061146,-157585.526549303,0.831844777,0.451067114,0.274296266
769873.732,195649.136970380,-307515.339136573,-157420.764689494,0.831088293,0.452265839,0.274909850
770473.732,196147.562481394,-307243.620209855,-157255.634829124,0.830329731,0.453463788,0.275522935
771073.732,196645.532232766,-306971.182746891,-157090.137268103,0.829569094,0.454660959,0.276135519
771673.732,197143.044979060,-306698.027215229,-156924.272307212,0.828806381,0.455857350,0.276747601
772273.732,197640.099475180,-306424.154084068,-156758.040248106,0.828041593,0.457052957,0.277359179
