time_sec,utc,orion_x_km,orion_y_km,orion_z_km,orion_vx_km_s,orion_vy_km_s,orion_vz_km_s,moon_x_km,moon_y_km,moon_z_km,phase,event,source
351601.719,2026-04-06T03:37:38.803000Z,-121744.484068011,-314359.808215677,-172225.819629305,-0.058777221683,-0.541137017217,-0.292841792697,,,,LunarFlyby,None,NASA_AROW_OEM
351841.719,2026-04-06T03:41:38.803000Z,-121758.594352308,-314489.612226100,-172296.065533470,-0.058808772761,-0.540563100943,-0.292540776008,,,,LunarFlyby,None,NASA_AROW_OEM
352081.719,2026-04-06T03:45:38.803000Z,-121772.712419643,-314619.278518993,-172366.239218060,-0.058842082678,-0.539989370454,-0.292239962710,,,,LunarFlyby,None,NASA_AROW_OEM
352321.719,2026-04-06T03:49:38.803000Z,-121786.838693832,-314748.807138455,-172436.340731750,-0.058877165583,-0.539415821669,-0.291939351652,,,,LunarFlyby,None,NASA_AROW_OEM
352561.719,2026-04-06T03:53:38.803000Z,-121800.973602110,-314878.198127600,-172506.370122939,-0.058914035820,-0.538842450453,-0.291638941668,,,,LunarFlyby,None,NASA_AROW_OEM
352801.719,2026-04-06T03:57:38.803000Z,-121815.117575175,-315007.451528543,-172576.327439742,-0.058952707925,-0.538269252614,-0.291338731577,,,,LunarFlyby,None,NASA_AROW_OEM
353041.719,2026-04-06T04:01:38.803000Z,-121829.271047241,-315136.567382385,-172646.212729992,-0.058993196631,-0.537696223902,-0.291038720185,,,,LunarFlyby,None,NASA_AROW_OEM
353281.719,2026-04-06T04:05:38.803000Z,-121843.434456080,-315265.545729201,-172716.026041230,-0.059035516875,-0.537123360009,-0.290738906278,,,,LunarFlyby,None,NASA_AROW_OEM
353521.719,2026-04-06T04:09:38.803000Z,-121857.608243075,-315394.386608025,-172785.767420706,-0.059079683797,-0.536550656565,-0.290439288631,,,,LunarFlyby,None,NASA_AROW_OEM
353761.719,2026-04-06T04:13:38.803000Z,-121871.792853264,-315523.090056834,-172855.436915374,-0.059125712742,-0.535978109140,-0.290139866000,,,,LunarFlyby,None,NASA_AROW_OEM
354001.719,2026-04-06T04:17:38.803000Z,-121885.988735397,-315651.656112535,-172925.034571886,-0.059173619269,-0.535405713242,-0.289840637123,,,,LunarFlyby,None,NASA_AROW_OEM
354241.719,2026-04-06T04:21:38.803000Z,-121900.196341981,-315780.084810948,-172994.560436591,-0.059223419149,-0.534833464311,-0.289541600723,,,,LunarFlyby,None,NASA_AROW_OEM
354481.719,2026-04-06T04:25:38.803000Z,-121914.416129335,-315908.376186792,-173064.014555528,-0.059275128373,-0.534261357727,-0.289242755506,,,,LunarFlyby,None,NASA_AROW_OEM
354721.719,2026-04-06T04:29:38.803000Z,-121928.648557644,-316036.530273669,-173133.396974423,-0.059328763153,-0.533689388797,-0.288944100157,,,,LunarFlyby,None,NASA_AROW_OEM
354961.719,2026-04-06T04:33:38.803000Z,-121942.894091007,-316164.547104046,-173202.707738686,-0.059384339924,-0.533117552763,-0.288645633344,,,,LunarFlyby,None,NASA_AROW_OEM
355201.719,2026-04-06T04:37:38.803000Z,-121957.153197499,-316292.426709241,-173271.946893403,-0.059441875352,-0.532545844795,-0.288347353716,,,,LunarFlyby,None,NASA_AROW_OEM
355441.719,2026-04-06T04:41:38.803000Z,-121971.426349220,-316420.169119402,-173341.114483335,-0.059501386335,-0.531974259994,-0.288049259902,,,,LunarFlyby,None,NASA_AROW_OEM
355681.719,2026-04-06T04:45:38.803000Z,-121985.714022359,-316547.774363495,-173410.210552886,-0.059562890025,-0.531402793406,-0.287751350315,,,,LunarFlyby,None,NASA_AROW_OEM
355921.719,2026-04-06T04:49:38.803000Z,-122000.016697242,-316675.242469286,-173479.235146126,-0.059626403781,-0.530831439961,-0.287453623740,,,,LunarFlyby,None,NASA_AROW_OEM
356161.719,2026-04-06T04:53:38.803000Z,-122014.334858393,-316802.573463315,-173548.188306807,-0.059691945221,-0.530260194533,-0.287156078744,,,,LunarFlyby,None,NASA_AROW_OEM
356401.719,2026-04-06T04:57:38.803000Z,-122028.668994596,-316929.767370884,-173617.070078332,-0.059759532213,-0.529689051916,-0.286858713873,,,,LunarFlyby,None,NASA_AROW_OEM
356641.719,2026-04-06T05:01:38.803000Z,-122043.019598953,-317056.824216035,-173685.880503757,-0.059829182880,-0.529118006828,-0.286561527651,,,,LunarFlyby,None,NASA_AROW_OEM
356881.719,2026-04-06T05:05:38.803000Z,-122057.387168947,-317183.744021532,-173754.619625776,-0.059900915600,-0.528547053901,-0.286264518577,,,,LunarFlyby,None,NASA_AROW_OEM
357121.719,2026-04-06T05:09:38.803000Z,-122071.772206501,-317310.526808842,-173823.287486723,-0.059974749014,-0.527976187685,-0.285967685129,,,,LunarFlyby,None,NASA_AROW_OEM
357361.719,2026-04-06T05:13:38.803000Z,-122086.175218046,-317437.172598113,-173891.884128563,-0.060050702027,-0.527405402645,-0.285671025760,,,,LunarFlyby,None,NASA_AROW_OEM
357601.719,2026-04-06T05:17:38.803000Z,-122100.596714581,-317563.681408154,-173960.409592887,-0.060128793817,-0.526834693156,-0.285374538899,,,,LunarFlyby,None,NASA_AROW_OEM
357841.719,2026-04-06T05:21:38.803000Z,-122115.037211741,-317690.053256413,-174028.863920906,-0.060209043837,-0.526264053505,-0.285078222948,,,,LunarFlyby,None,NASA_AROW_OEM
358081.719,2026-04-06T05:25:38.803000Z,-122129.497229864,-317816.288158956,-174097.247153444,-0.060291471820,-0.525693477887,-0.284782076284,,,,LunarFlyby,None,NASA_AROW_OEM
358321.719,2026-04-06T05:29:38.803000Z,-122143.977294057,-317942.386130447,-174165.559330933,-0.060376097783,-0.525122960403,-0.284486097259,,,,LunarFlyby,None,NASA_AROW_OEM
358561.719,2026-04-06T05:33:38.803000Z,-122158.477934267,-318068.347184119,-174233.800493404,-0.060462942034,-0.524552495058,-0.284190284194,,,,LunarFlyby,None,NASA_AROW_OEM
358801.719,2026-04-06T05:37:38.803000Z,-122172.999685349,-318194.171331756,-174301.970680485,-0.060552025177,-0.523982075759,-0.283894635386,,,,LunarFlyby,None,NASA_AROW_OEM
359041.719,2026-04-06T05:41:38.803000Z,-122187.543087139,-318319.858583669,-174370.069931390,-0.060643368115,-0.523411696312,-0.283599149099,,,,LunarFlyby,None,NASA_AROW_OEM
359281.719,2026-04-06T05:45:38.803000Z,-122202.108684528,-318445.408948668,-174438.098284912,-0.060736992056,-0.522841350420,-0.283303823571,,,,LunarFlyby,None,NASA_AROW_OEM
359521.719,2026-04-06T05:49:38.803000Z,-122216.697027533,-318570.822434041,-174506.055779420,-0.060832918522,-0.522271031682,-0.283008657008,,,,LunarFlyby,None,NASA_AROW_OEM
359761.719,2026-04-06T05:53:38.803000Z,-122231.308671372,-318696.099045525,-174573.942452847,-0.060931169348,-0.521700733588,-0.282713647586,,,,LunarFlyby,None,NASA_AROW_OEM
360001.719,2026-04-06T05:57:38.803000Z,-122245.944176545,-318821.238787283,-174641.758342683,-0.061031766693,-0.521130449517,-0.282418793446,,,,LunarFlyby,None,NASA_AROW_OEM
360241.719,2026-04-06T06:01:38.803000Z,-122260.604108909,-318946.241661875,-174709.503485971,-0.061134733044,-0.520560172738,-0.282124092699,,,,LunarFlyby,None,NASA_AROW_OEM
360481.719,2026-04-06T06:05:38.803000Z,-122275.289039757,-319071.107670231,-174777.177919295,-0.061240091222,-0.519989896403,-0.281829543423,,,,LunarFlyby,None,NASA_AROW_OEM
360721.719,2026-04-06T06:09:38.803000Z,-122289.999545899,-319195.836811624,-174844.781678774,-0.061347864388,-0.519419613544,-0.281535143659,,,,LunarFlyby,None,NASA_AROW_OEM
360961.719,2026-04-06T06:13:38.803000Z,-122304.736209747,-319320.429083641,-174912.314800052,-0.061458076047,-0.518849317075,-0.281240891413,,,,LunarFlyby,None,NASA_AROW_OEM
361201.719,2026-04-06T06:17:38.803000Z,-122319.499619394,-319444.884482152,-174979.777318290,-0.061570750059,-0.518278999785,-0.280946784655,,,,LunarFlyby,None,NASA_AROW_OEM
361441.719,2026-04-06T06:21:38.803000Z,-122334.290368705,-319569.203001283,-175047.169268159,-0.061685910642,-0.517708654335,-0.280652821319,,,,LunarFlyby,None,NASA_AROW_OEM
361681.719,2026-04-06T06:25:38.803000Z,-122349.109057398,-319693.384633381,-175114.490683828,-0.061803582378,-0.517138273257,-0.280358999298,,,,LunarFlyby,None,NASA_AROW_OEM
361921.719,2026-04-06T06:29:38.803000Z,-122363.956291139,-319817.429368986,-175181.741598955,-0.061923790223,-0.516567848951,-0.280065316447,,,,LunarFlyby,None,NASA_AROW_OEM
362161.719,2026-04-06T06:33:38.803000Z,-122378.832681625,-319941.337196798,-175248.922046680,-0.062046559511,-0.515997373679,-0.279771770580,,,,LunarFlyby,None,NASA_AROW_OEM
362401.719,2026-04-06T06:37:38.803000Z,-122393.738846681,-320065.108103642,-175316.032059613,-0.062171915961,-0.515426839565,-0.279478359470,,,,LunarFlyby,None,NASA_AROW_OEM
362641.719,2026-04-06T06:41:38.803000Z,-122408.675410352,-320188.742074438,-175383.071669824,-0.062299885687,-0.514856238590,-0.279185080847,,,,LunarFlyby,None,NASA_AROW_OEM
362881.719,2026-04-06T06:45:38.803000Z,-122423.643002998,-320312.239092161,-175450.040908832,-0.062430495202,-0.514285562588,-0.278891932397,,,,LunarFlyby,None,NASA_AROW_OEM
363121.719,2026-04-06T06:49:38.803000Z,-122438.642261390,-320435.599137811,-175516.939807598,-0.062563771428,-0.513714803242,-0.278598911760,,,,LunarFlyby,None,NASA_AROW_OEM
363361.719,2026-04-06T06:53:38.803000Z,-122453.673828811,-320558.822190371,-175583.768396509,-0.062699741700,-0.513143952084,-0.278306016532,,,,LunarFlyby,None,NASA_AROW_OEM
363601.719,2026-04-06T06:57:38.803000Z,-122468.738355155,-320681.908226774,-175650.526705369,-0.062838433780,-0.512573000488,-0.278013244260,,,,LunarFlyby,None,NASA_AROW_OEM
363841.719,2026-04-06T07:01:38.803000Z,-122483.836497030,-320804.857221865,-175717.214763389,-0.062979875859,-0.512001939665,-0.277720592441,,,,LunarFlyby,None,NASA_AROW_OEM
364081.719,2026-04-06T07:05:38.803000Z,-122498.968917862,-320927.669148357,-175783.832599172,-0.063124096569,-0.511430760664,-0.277428058524,,,,LunarFlyby,None,NASA_AROW_OEM
364321.719,2026-04-06T07:09:38.803000Z,-122514.136288004,-321050.343976797,-175850.380240704,-0.063271124988,-0.510859454360,-0.277135639906,,,,LunarFlyby,None,NASA_AROW_OEM
364561.719,2026-04-06T07:13:38.803000Z,-122529.339284840,-321172.881675520,-175916.857715337,-0.063420990653,-0.510288011460,-0.276843333930,,,,LunarFlyby,None,NASA_AROW_OEM
364801.719,2026-04-06T07:17:38.803000Z,-122544.578592901,-321295.282210610,-175983.265049784,-0.063573723565,-0.509716422489,-0.276551137885,,,,LunarFlyby,None,NASA_AROW_OEM
365041.719,2026-04-06T07:21:38.803000Z,-122559.854903973,-321417.545545855,-176049.602270095,-0.063729354199,-0.509144677793,-0.276259049005,,,,LunarFlyby,None,NASA_AROW_OEM
365281.719,2026-04-06T07:25:38.803000Z,-122575.168917215,-321539.671642703,-176115.869401652,-0.063887913514,-0.508572767527,-0.275967064465,,,,LunarFlyby,None,NASA_AROW_OEM
365521.719,2026-04-06T07:29:38.803000Z,-122590.521339275,-321661.660460218,-176182.066469153,-0.064049432963,-0.508000681660,-0.275675181382,,,,LunarFlyby,None,NASA_AROW_OEM
365761.719,2026-04-06T07:33:38.803000Z,-122605.912884408,-321783.511955032,-176248.193496596,-0.064213944498,-0.507428409959,-0.275383396813,,,,LunarFlyby,None,NASA_AROW_OEM
366001.719,2026-04-06T07:37:38.803000Z,-122621.344274602,-321905.226081296,-176314.250507263,-0.064381480588,-0.506855941994,-0.275091707750,,,,LunarFlyby,None,NASA_AROW_OEM
366241.719,2026-04-06T07:41:38.803000Z,-122636.816239697,-322026.802790634,-176380.237523710,-0.064552074221,-0.506283267125,-0.274800111124,,,,LunarFlyby,None,NASA_AROW_OEM
366481.719,2026-04-06T07:45:38.803000Z,-122652.329517517,-322148.242032093,-176446.154567745,-0.064725758919,-0.505710374504,-0.274508603798,,,,LunarFlyby,None,NASA_AROW_OEM
366721.719,2026-04-06T07:49:38.803000Z,-122667.884853992,-322269.543752089,-176512.001660419,-0.064902568746,-0.505137253063,-0.274217182567,,,,LunarFlyby,None,NASA_AROW_OEM
366961.719,2026-04-06T07:53:38.803000Z,-122683.483003299,-322390.707894353,-176577.778822003,-0.065082538323,-0.504563891511,-0.273925844159,,,,LunarFlyby,None,NASA_AROW_OEM
367201.719,2026-04-06T07:57:38.803000Z,-122699.124727986,-322511.734399882,-176643.486071973,-0.065265702834,-0.503990278331,-0.273634585227,,,,LunarFlyby,None,NASA_AROW_OEM
367441.719,2026-04-06T08:01:38.803000Z,-122714.810799118,-322632.623206879,-176709.123428995,-0.065452098038,-0.503416401769,-0.273343402353,,,,LunarFlyby,None,NASA_AROW_OEM
367681.719,2026-04-06T08:05:38.803000Z,-122730.541996411,-322753.374250699,-176774.690910906,-0.065641760285,-0.502842249832,-0.273052292042,,,,LunarFlyby,None,NASA_AROW_OEM
367921.719,2026-04-06T08:09:38.803000Z,-122746.319108378,-322873.987463788,-176840.188534694,-0.065834726523,-0.502267810280,-0.272761250720,,,,LunarFlyby,None,NASA_AROW_OEM
368161.719,2026-04-06T08:13:38.803000Z,-122762.142932470,-322994.462775623,-176905.616316478,-0.066031034313,-0.501693070618,-0.272470274734,,,,LunarFlyby,None,NASA_AROW_OEM
368401.719,2026-04-06T08:17:38.803000Z,-122778.014275231,-323114.800112654,-176970.974271493,-0.066230721841,-0.501118018093,-0.272179360350,,,,LunarFlyby,None,NASA_AROW_OEM
368641.719,2026-04-06T08:21:38.803000Z,-122793.933952442,-323234.999398235,-177036.262414067,-0.066433827928,-0.500542639684,-0.271888503747,,,,LunarFlyby,None,NASA_AROW_OEM
368881.719,2026-04-06T08:25:38.803000Z,-122809.902789282,-323355.060552566,-177101.480757601,-0.066640392048,-0.499966922098,-0.271597701016,,,,LunarFlyby,None,NASA_AROW_OEM
369121.719,2026-04-06T08:29:38.803000Z,-122825.921620482,-323474.983492620,-177166.629314545,-0.066850454337,-0.499390851757,-0.271306948162,,,,LunarFlyby,None,NASA_AROW_OEM
369361.719,2026-04-06T08:33:38.803000Z,-122841.991290486,-323594.768132078,-177231.708096381,-0.067064055609,-0.498814414798,-0.271016241095,,,,LunarFlyby,None,NASA_AROW_OEM
369601.719,2026-04-06T08:37:38.803000Z,-122858.112653617,-323714.414381259,-177296.717113597,-0.067281237371,-0.498237597059,-0.270725575628,,,,LunarFlyby,None,NASA_AROW_OEM
369841.719,2026-04-06T08:41:38.803000Z,-122874.286574243,-323833.922147046,-177361.656375667,-0.067502041832,-0.497660384076,-0.270434947480,,,,LunarFlyby,None,NASA_AROW_OEM
370081.719,2026-04-06T08:45:38.803000Z,-122890.513926951,-323953.291332812,-177426.525891022,-0.067726511927,-0.497082761070,-0.270144352268,,,,LunarFlyby,None,NASA_AROW_OEM
370321.719,2026-04-06T08:49:38.803000Z,-122906.795596716,-324072.521838348,-177491.325667030,-0.067954691323,-0.496504712941,-0.269853785504,,,,LunarFlyby,None,NASA_AROW_OEM
370561.719,2026-04-06T08:53:38.803000Z,-122923.132479087,-324191.613559778,-177556.055709971,-0.068186624439,-0.495926224260,-0.269563242594,,,,LunarFlyby,None,NASA_AROW_OEM
370801.719,2026-04-06T08:57:38.803000Z,-122939.525480363,-324310.566389485,-177620.716025007,-0.068422356463,-0.495347279260,-0.269272718835,,,,LunarFlyby,None,NASA_AROW_OEM
371041.719,2026-04-06T09:01:38.803000Z,-122955.975517782,-324429.380216026,-177685.306616158,-0.068661933364,-0.494767861823,-0.268982209410,,,,LunarFlyby,None,NASA_AROW_OEM
371281.719,2026-04-06T09:05:38.803000Z,-122972.483519712,-324548.054924046,-177749.827486275,-0.068905401914,-0.494187955476,-0.268691709386,,,,LunarFlyby,None,NASA_AROW_OEM
371521.719,2026-04-06T09:09:38.803000Z,-122989.050425843,-324666.590394193,-177814.278637010,-0.069152809701,-0.493607543375,-0.268401213708,,,,LunarFlyby,None,NASA_AROW_OEM
371761.719,2026-04-06T09:13:38.803000Z,-123005.677187385,-324784.986503027,-177878.660068788,-0.069404205148,-0.493026608301,-0.268110717200,,,,LunarFlyby,None,NASA_AROW_OEM
372001.719,2026-04-06T09:17:38.803000Z,-123022.364767272,-324903.243122929,-177942.971780775,-0.069659637531,-0.492445132645,-0.267820214558,,,,LunarFlyby,None,NASA_AROW_OEM
372241.719,2026-04-06T09:21:38.803000Z,-123039.114140369,-325021.360122008,-178007.213770849,-0.069919156999,-0.491863098398,-0.267529700346,,,,LunarFlyby,None,NASA_AROW_OEM
372481.719,2026-04-06T09:25:38.803000Z,-123055.926293684,-325139.337363998,-178071.386035569,-0.070182814590,-0.491280487142,-0.267239168994,,,,LunarFlyby,None,NASA_AROW_OEM
372721.719,2026-04-06T09:29:38.803000Z,-123072.802226581,-325257.174708167,-178135.488570138,-0.070450662253,-0.490697280036,-0.266948614791,,,,LunarFlyby,None,NASA_AROW_OEM
372961.719,2026-04-06T09:33:38.803000Z,-123089.742951005,-325374.872009204,-178199.521368372,-0.070722752867,-0.490113457803,-0.266658031885,,,,LunarFlyby,None,NASA_AROW_OEM
373201.719,2026-04-06T09:37:38.803000Z,-123106.749491703,-325492.429117123,-178263.484422666,-0.070999140261,-0.489529000722,-0.266367414273,,,,LunarFlyby,None,NASA_AROW_OEM
373441.719,2026-04-06T09:41:38.803000Z,-123123.822886460,-325609.845877147,-178327.377723954,-0.071279879236,-0.488943888610,-0.266076755803,,,,LunarFlyby,None,NASA_AROW_OEM
373681.719,2026-04-06T09:45:38.803000Z,-123140.964186329,-325727.122129600,-178391.201261677,-0.071565025587,-0.488358100814,-0.265786050163,,,,LunarFlyby,None,NASA_AROW_OEM
373921.719,2026-04-06T09:49:38.803000Z,-123158.174455879,-325844.257709791,-178454.955023740,-0.071854636123,-0.487771616193,-0.265495290880,,,,LunarFlyby,None,NASA_AROW_OEM
374161.719,2026-04-06T09:53:38.803000Z,-123175.454773434,-325961.252447894,-178518.638996476,-0.072148768692,-0.487184413104,-0.265204471315,,,,LunarFlyby,None,NASA_AROW_OEM
374401.719,2026-04-06T09:57:38.803000Z,-123192.806231329,-326078.106168830,-178582.253164603,-0.072447482203,-0.486596469393,-0.264913584655,,,,LunarFlyby,None,NASA_AROW_OEM
374641.719,2026-04-06T10:01:38.803000Z,-123210.229936169,-326194.818692137,-178645.797511183,-0.072750836652,-0.486007762373,-0.264622623910,,,,LunarFlyby,None,NASA_AROW_OEM
374881.719,2026-04-06T10:05:38.803000Z,-123227.727009088,-326311.389831845,-178709.272017578,-0.073058893143,-0.485418268811,-0.264331581908,,,,LunarFlyby,None,NASA_AROW_OEM
375121.719,2026-04-06T10:09:38.803000Z,-123245.298586023,-326427.819396339,-178772.676663408,-0.073371713918,-0.484827964915,-0.264040451285,,,,LunarFlyby,None,NASA_AROW_OEM
375361.719,2026-04-06T10:13:38.803000Z,-123262.945817986,-326544.107188226,-178836.011426501,-0.073689362377,-0.484236826312,-0.263749224486,,,,LunarFlyby,None,NASA_AROW_OEM
375601.719,2026-04-06T10:17:38.803000Z,-123280.669871348,-326660.253004194,-178899.276282846,-0.074011903112,-0.483644828034,-0.263457893751,,,,LunarFlyby,None,NASA_AROW_OEM
375841.719,2026-04-06T10:21:38.803000Z,-123298.471928128,-326776.256634861,-178962.471206549,-0.074339401929,-0.483051944501,-0.263166451115,,,,LunarFlyby,None,NASA_AROW_OEM
376081.719,2026-04-06T10:25:38.803000Z,-123316.353186287,-326892.117864636,-179025.596169775,-0.074671925877,-0.482458149499,-0.262874888398,,,,LunarFlyby,None,NASA_AROW_OEM
376321.719,2026-04-06T10:29:38.803000Z,-123334.314860028,-327007.836471553,-179088.651142700,-0.075009543279,-0.481863416164,-0.262583197197,,,,LunarFlyby,None,NASA_AROW_OEM
376561.719,2026-04-06T10:33:38.803000Z,-123352.358180109,-327123.412227124,-179151.636093459,-0.075352323759,-0.481267716962,-0.262291368883,,,,LunarFlyby,None,NASA_AROW_OEM
376801.719,2026-04-06T10:37:38.803000Z,-123370.484394157,-327238.844896167,-179214.550988085,-0.075700338275,-0.480671023668,-0.261999394590,,,,LunarFlyby,None,NASA_AROW_OEM
377041.719,2026-04-06T10:41:38.803000Z,-123388.694766992,-327354.134236642,-179277.395790455,-0.076053659151,-0.480073307343,-0.261707265209,,,,LunarFlyby,None,NASA_AROW_OEM
377281.719,2026-04-06T10:45:38.803000Z,-123406.990580958,-327469.279999475,-179340.170462229,-0.076412360106,-0.479474538315,-0.261414971379,,,,LunarFlyby,None,NASA_AROW_OEM
377521.719,2026-04-06T10:49:38.803000Z,-123425.373136262,-327584.281928382,-179402.874962791,-0.076776516288,-0.478874686156,-0.261122503481,,,,LunarFlyby,None,NASA_AROW_OEM
377761.719,2026-04-06T10:53:38.803000Z,-123443.843751325,-327699.139759682,-179465.509249183,-0.077146204311,-0.478273719656,-0.260829851625,,,,LunarFlyby,None,NASA_AROW_OEM
378001.719,2026-04-06T10:57:38.803000Z,-123462.403763129,-327813.853222109,-179528.073276041,-0.077521502288,-0.477671606802,-0.260537005647,,,,LunarFlyby,None,NASA_AROW_OEM
378241.719,2026-04-06T11:01:38.803000Z,-123481.054527593,-327928.422036611,-179590.566995527,-0.077902489868,-0.477068314750,-0.260243955093,,,,LunarFlyby,None,NASA_AROW_OEM
378481.719,2026-04-06T11:05:38.803000Z,-123499.797419933,-328042.845916157,-179652.990357259,-0.078289248270,-0.476463809802,-0.259950689216,,,,LunarFlyby,None,NASA_AROW_OEM
378721.719,2026-04-06T11:09:38.803000Z,-123518.633835056,-328157.124565518,-179715.343308240,-0.078681860326,-0.475858057374,-0.259657196963,,,,LunarFlyby,None,NASA_AROW_OEM
378961.719,2026-04-06T11:13:38.803000Z,-123537.565187942,-328271.257681059,-179777.625792781,-0.079080410518,-0.475251021973,-0.259363466962,,,,LunarFlyby,None,NASA_AROW_OEM
379201.719,2026-04-06T11:17:38.803000Z,-123556.592914050,-328385.244950513,-179839.837752426,-0.079484985016,-0.474642667167,-0.259069487517,,,,LunarFlyby,None,NASA_AROW_OEM
379441.719,2026-04-06T11:21:38.803000Z,-123575.718469727,-328499.086052754,-179901.979125871,-0.079895671726,-0.474032955550,-0.258775246592,,,,LunarFlyby,None,NASA_AROW_OEM
379681.719,2026-04-06T11:25:38.803000Z,-123594.943332630,-328612.780657560,-179964.049848881,-0.080312560325,-0.473421848719,-0.258480731804,,,,LunarFlyby,None,NASA_AROW_OEM
379921.719,2026-04-06T11:29:38.803000Z,-123614.269002155,-328726.328425367,-180026.049854208,-0.080735742311,-0.472809307233,-0.258185930405,,,,LunarFlyby,None,NASA_AROW_OEM
380161.719,2026-04-06T11:33:38.803000Z,-123633.696999880,-328839.729007020,-180087.979071497,-0.081165311045,-0.472195290586,-0.257890829276,,,,LunarFlyby,None,NASA_AROW_OEM
380401.719,2026-04-06T11:37:38.803000Z,-123653.228870019,-328952.982043508,-180149.837427201,-0.081601361799,-0.471579757169,-0.257595414908,,,,LunarFlyby,None,NASA_AROW_OEM
380641.719,2026-04-06T11:41:38.803000Z,-123672.866179884,-329066.087165700,-180211.624844482,-0.082043991805,-0.470962664233,-0.257299673395,,,,LunarFlyby,None,NASA_AROW_OEM
380881.719,2026-04-06T11:45:38.803000Z,-123692.610520365,-329179.043994065,-180273.341243113,-0.082493300303,-0.470343967853,-0.257003590413,,,,LunarFlyby,None,NASA_AROW_OEM
381121.719,2026-04-06T11:49:38.803000Z,-123712.463506413,-329291.852138384,-180334.986539382,-0.082949388590,-0.469723622889,-0.256707151211,,,,LunarFlyby,None,NASA_AROW_OEM
381361.719,2026-04-06T11:53:38.803000Z,-123732.426777544,-329404.511197454,-180396.560645981,-0.083412360077,-0.469101582946,-0.256410340593,,,,LunarFlyby,None,NASA_AROW_OEM
381601.719,2026-04-06T11:57:38.803000Z,-123752.501998352,-329517.020758785,-180458.063471901,-0.083882320340,-0.468477800327,-0.256113142904,,,,LunarFlyby,None,NASA_AROW_OEM
381841.719,2026-04-06T12:01:38.803000Z,-123772.690859033,-329629.380398276,-180519.494922319,-0.084359377177,-0.467852225997,-0.255815542011,,,,LunarFlyby,None,NASA_AROW_OEM
382081.719,2026-04-06T12:05:38.803000Z,-123792.995075928,-329741.589679894,-180580.854898481,-0.084843640663,-0.467224809531,-0.255517521290,,,,LunarFlyby,None,NASA_AROW_OEM
382321.719,2026-04-06T12:09:38.803000Z,-123813.416392076,-329853.648155333,-180642.143297581,-0.085335223212,-0.466595499072,-0.255219063604,,,,LunarFlyby,None,NASA_AROW_OEM
382561.719,2026-04-06T12:13:38.803000Z,-123833.956577779,-329965.555363663,-180703.360012640,-0.085834239634,-0.465964241274,-0.254920151286,,,,LunarFlyby,None,NASA_AROW_OEM
382801.719,2026-04-06T12:17:38.803000Z,-123854.617431191,-330077.310830969,-180764.504932371,-0.086340807205,-0.465330981262,-0.254620766122,,,,LunarFlyby,None,NASA_AROW_OEM
383041.719,2026-04-06T12:21:38.803000Z,-123875.400778912,-330188.914069976,-180825.577941049,-0.086855045721,-0.464695662569,-0.254320889329,,,,LunarFlyby,None,NASA_AROW_OEM
383281.719,2026-04-06T12:25:38.803000Z,-123896.308476603,-330300.364579661,-180886.578918370,-0.087377077574,-0.464058227085,-0.254020501532,,,,LunarFlyby,None,NASA_AROW_OEM
383521.719,2026-04-06T12:29:38.803000Z,-123917.342409617,-330411.661844851,-180947.507739306,-0.087907027815,-0.463418615000,-0.253719582747,,,,LunarFlyby,None,NASA_AROW_OEM
383761.719,2026-04-06T12:33:38.803000Z,-123938.504493646,-330522.805335810,-181008.364273960,-0.088445024227,-0.462776764745,-0.253418112354,,,,LunarFlyby,None,NASA_AROW_OEM
384001.719,2026-04-06T12:37:38.803000Z,-123959.796675385,-330633.794507806,-181069.148387406,-0.088991197399,-0.462132612924,-0.253116069078,,,,LunarFlyby,None,NASA_AROW_OEM
384241.719,2026-04-06T12:41:38.803000Z,-123981.220933214,-330744.628800668,-181129.859939531,-0.089545680797,-0.461486094256,-0.252813430959,,,,LunarFlyby,None,NASA_AROW_OEM
384481.719,2026-04-06T12:45:38.803000Z,-124002.779277897,-330855.307638325,-181190.498784866,-0.090108610846,-0.460837141506,-0.252510175330,,,,LunarFlyby,None,NASA_AROW_OEM
384721.719,2026-04-06T12:49:38.803000Z,-124024.473753306,-330965.830428326,-181251.064772417,-0.090680127007,-0.460185685411,-0.252206278790,,,,LunarFlyby,None,NASA_AROW_OEM
384961.719,2026-04-06T12:53:38.803000Z,-124046.306437154,-331076.196561349,-181311.557745480,-0.091260371862,-0.459531654610,-0.251901717174,,,,LunarFlyby,None,NASA_AROW_OEM
385201.719,2026-04-06T12:57:38.803000Z,-124068.279441756,-331186.405410683,-181371.977541459,-0.091849491196,-0.458874975569,-0.251596465527,,,,LunarFlyby,None,NASA_AROW_OEM
385441.719,2026-04-06T13:01:38.803000Z,-124090.394914810,-331296.456331703,-181432.323991670,-0.092447634088,-0.458215572498,-0.251290498071,,,,LunarFlyby,None,NASA_AROW_OEM
385681.719,2026-04-06T13:05:38.803000Z,-124112.655040196,-331406.348661314,-181492.596921140,-0.093054952998,-0.457553367272,-0.250983788175,,,,LunarFlyby,None,NASA_AROW_OEM
385921.719,2026-04-06T13:09:38.803000Z,-124135.062038801,-331516.081717382,-181552.796148398,-0.093671603863,-0.456888279340,-0.250676308319,,,,LunarFlyby,None,NASA_AROW_OEM
