API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Mon Jul 13 01:50:41 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:00:00.0000 TDB
Stop  time      : A.D. 2026-Apr-11 00:30:00.0000 TDB
Step-size       : 10 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260710.p261006
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JUL-10. PREDICTS-> 2026-OCT-05
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461136.826388889, A.D. 2026-Apr-06 07:50:00.0000, -1.780861960004452E+05, -3.170140562748303E+05, -1.769755537938334E+05,  8.653945322745028E-01, -4.008034171852370E-01, -1.818437374654261E-01,
2461136.833333333, A.D. 2026-Apr-06 08:00:00.0000, -1.775667681835787E+05, -3.172541893063466E+05, -1.770844650185362E+05,  8.660312034094485E-01, -3.996398837890226E-01, -1.811936170433363E-01,
2461136.840277778, A.D. 2026-Apr-06 08:10:00.0000, -1.770469589410919E+05, -3.174936239707052E+05, -1.771929860610093E+05,  8.666659508541938E-01, -3.984755270331966E-01, -1.805431302408157E-01,
2461136.847222222, A.D. 2026-Apr-06 08:20:00.0000, -1.765267694274773E+05, -3.177323597745635E+05, -1.773011167017982E+05,  8.672987736810276E-01, -3.973103491620359E-01, -1.798922783034151E-01,
2461136.854166667, A.D. 2026-Apr-06 08:30:00.0000, -1.760062007977833E+05, -3.179703962259255E+05, -1.774088567221956E+05,  8.679296709648843E-01, -3.961443524198403E-01, -1.792410624765896E-01,
2461136.861111111, A.D. 2026-Apr-06 08:40:00.0000, -1.754852542076125E+05, -3.182077328341419E+05, -1.775162059042413E+05,  8.685586417833380E-01, -3.949775390509319E-01, -1.785894840056986E-01,
2461136.868055556, A.D. 2026-Apr-06 08:50:00.0000, -1.749639308131204E+05, -3.184443691099101E+05, -1.776231640307226E+05,  8.691856852165982E-01, -3.938099112996544E-01, -1.779375441360053E-01,
2461136.875000000, A.D. 2026-Apr-06 09:00:00.0000, -1.744422317710131E+05, -3.186803045652739E+05, -1.777297308851738E+05,  8.698108003475045E-01, -3.926414714103725E-01, -1.772852441126771E-01,
2461136.881944444, A.D. 2026-Apr-06 09:10:00.0000, -1.739201582385467E+05, -3.189155387136238E+05, -1.778359062518761E+05,  8.704339862615215E-01, -3.914722216274710E-01, -1.766325851807849E-01,
2461136.888888889, A.D. 2026-Apr-06 09:20:00.0000, -1.733977113735251E+05, -3.191500710696970E+05, -1.779416899158580E+05,  8.710552420467341E-01, -3.903021641953546E-01, -1.759795685853034E-01,
2461136.895833333, A.D. 2026-Apr-06 09:30:00.0000, -1.728748923342983E+05, -3.193839011495773E+05, -1.780470816628948E+05,  8.716745667938430E-01, -3.891313013584470E-01, -1.753261955711106E-01,
2461136.902777778, A.D. 2026-Apr-06 09:40:00.0000, -1.723517022797615E+05, -3.196170284706951E+05, -1.781520812795086E+05,  8.722919595961582E-01, -3.879596353611902E-01, -1.746724673829875E-01,
2461136.909722222, A.D. 2026-Apr-06 09:50:00.0000, -1.718281423693527E+05, -3.198494525518275E+05, -1.782566885529685E+05,  8.729074195495956E-01, -3.867871684480441E-01, -1.740183852656185E-01,
2461136.916666667, A.D. 2026-Apr-06 10:00:00.0000, -1.713042137630520E+05, -3.200811729130985E+05, -1.783609032712904E+05,  8.735209457526714E-01, -3.856139028634860E-01, -1.733639504635912E-01,
2461136.923611111, A.D. 2026-Apr-06 10:10:00.0000, -1.707799176213794E+05, -3.203121890759783E+05, -1.784647252232368E+05,  8.741325373064978E-01, -3.844398408520099E-01, -1.727091642213956E-01,
2461136.930555556, A.D. 2026-Apr-06 10:20:00.0000, -1.702552551053934E+05, -3.205425005632844E+05, -1.785681541983169E+05,  8.747421933147765E-01, -3.832649846581260E-01, -1.720540277834250E-01,
2461136.937500000, A.D. 2026-Apr-06 10:30:00.0000, -1.697302273766895E+05, -3.207721068991805E+05, -1.786711899867866E+05,  8.753499128837959E-01, -3.820893365263605E-01, -1.713985423939750E-01,
2461136.944444444, A.D. 2026-Apr-06 10:40:00.0000, -1.692048355973989E+05, -3.210010076091773E+05, -1.787738323796482E+05,  8.759556951224248E-01, -3.809128987012545E-01, -1.707427092972442E-01,
2461136.951388889, A.D. 2026-Apr-06 10:50:00.0000, -1.686790809301864E+05, -3.212292022201323E+05, -1.788760811686506E+05,  8.765595391421080E-01, -3.797356734273640E-01, -1.700865297373334E-01,
2461136.958333333, A.D. 2026-Apr-06 11:00:00.0000, -1.681529645382493E+05, -3.214566902602494E+05, -1.789779361462892E+05,  8.771614440568606E-01, -3.785576629492597E-01, -1.694300049582463E-01,
2461136.965277778, A.D. 2026-Apr-06 11:10:00.0000, -1.676264875853159E+05, -3.216834712590795E+05, -1.790793971058055E+05,  8.777614089832645E-01, -3.773788695115259E-01, -1.687731362038888E-01,
2461136.972222222, A.D. 2026-Apr-06 11:20:00.0000, -1.670996512356433E+05, -3.219095447475201E+05, -1.791804638411876E+05,  8.783594330404628E-01, -3.761992953587605E-01, -1.681159247180691E-01,
2461136.979166667, A.D. 2026-Apr-06 11:30:00.0000, -1.665724566540168E+05, -3.221349102578158E+05, -1.792811361471696E+05,  8.789555153501546E-01, -3.750189427355747E-01, -1.674583717444983E-01,
2461136.986111111, A.D. 2026-Apr-06 11:40:00.0000, -1.660449050057478E+05, -3.223595673235577E+05, -1.793814138192321E+05,  8.795496550365908E-01, -3.738378138865924E-01, -1.668004785267894E-01,
2461136.993055556, A.D. 2026-Apr-06 11:50:00.0000, -1.655169974566722E+05, -3.225835154796835E+05, -1.794812966536017E+05,  8.801418512265687E-01, -3.726559110564501E-01, -1.661422463084579E-01,
2461137.000000000, A.D. 2026-Apr-06 12:00:00.0000, -1.649887351731493E+05, -3.228067542624781E+05, -1.795807844472508E+05,  8.807321030494275E-01, -3.714732364897961E-01, -1.654836763329217E-01,
2461137.006944444, A.D. 2026-Apr-06 12:10:00.0000, -1.644601193220600E+05, -3.230292832095730E+05, -1.796798769978984E+05,  8.813204096370435E-01, -3.702897924312911E-01, -1.648247698435012E-01,
2461137.013888889, A.D. 2026-Apr-06 12:20:00.0000, -1.639311510708051E+05, -3.232511018599463E+05, -1.797785741040089E+05,  8.819067701238252E-01, -3.691055811256068E-01, -1.641655280834189E-01,
2461137.020833333, A.D. 2026-Apr-06 12:30:00.0000, -1.634018315873042E+05, -3.234722097539231E+05, -1.798768755647930E+05,  8.824911836467081E-01, -3.679206048174263E-01, -1.635059522958001E-01,
2461137.027777778, A.D. 2026-Apr-06 12:40:00.0000, -1.628721620399939E+05, -3.236926064331756E+05, -1.799747811802069E+05,  8.830736493451503E-01, -3.667348657514440E-01, -1.628460437236722E-01,
2461137.034722222, A.D. 2026-Apr-06 12:50:00.0000, -1.623421435978265E+05, -3.239122914407223E+05, -1.800722907509530E+05,  8.836541663611280E-01, -3.655483661723649E-01, -1.621858036099655E-01,
2461137.041666667, A.D. 2026-Apr-06 13:00:00.0000, -1.618117774302682E+05, -3.241312643209288E+05, -1.801694040784792E+05,  8.842327338391301E-01, -3.643611083249046E-01, -1.615252331975126E-01,
2461137.048611111, A.D. 2026-Apr-06 13:10:00.0000, -1.612810647072978E+05, -3.243495246195074E+05, -1.802661209649789E+05,  8.848093509261534E-01, -3.631730944537890E-01, -1.608643337290488E-01,
2461137.055555556, A.D. 2026-Apr-06 13:20:00.0000, -1.607500065994051E+05, -3.245670718835176E+05, -1.803624412133913E+05,  8.853840167716985E-01, -3.619843268037546E-01, -1.602031064472125E-01,
2461137.062500000, A.D. 2026-Apr-06 13:30:00.0000, -1.602186042775896E+05, -3.247839056613651E+05, -1.804583646274014E+05,  8.859567305277645E-01, -3.607948076195476E-01, -1.595415525945444E-01,
2461137.069444444, A.D. 2026-Apr-06 13:40:00.0000, -1.596868589133588E+05, -3.250000255028031E+05, -1.805538910114391E+05,  8.865274913488443E-01, -3.596045391459243E-01, -1.588796734134885E-01,
2461137.076388889, A.D. 2026-Apr-06 13:50:00.0000, -1.591547716787266E+05, -3.252154309589313E+05, -1.806490201706803E+05,  8.870962983919193E-01, -3.584135236276509E-01, -1.582174701463918E-01,
2461137.083333333, A.D. 2026-Apr-06 14:00:00.0000, -1.586223437462122E+05, -3.254301215821963E+05, -1.807437519110460E+05,  8.876631508164572E-01, -3.572217633095032E-01, -1.575549440355044E-01,
2461137.090277778, A.D. 2026-Apr-06 14:10:00.0000, -1.580895762888382E+05, -3.256440969263916E+05, -1.808380860392026E+05,  8.882280477844030E-01, -3.560292604362669E-01, -1.568920963229795E-01,
2461137.097222222, A.D. 2026-Apr-06 14:20:00.0000, -1.575564704801294E+05, -3.258573565466577E+05, -1.809320223625617E+05,  8.887909884601781E-01, -3.548360172527370E-01, -1.562289282508743E-01,
2461137.104166667, A.D. 2026-Apr-06 14:30:00.0000, -1.570230274941111E+05, -3.260698999994819E+05, -1.810255606892801E+05,  8.893519720106733E-01, -3.536420360037184E-01, -1.555654410611490E-01,
2461137.111111111, A.D. 2026-Apr-06 14:40:00.0000, -1.564892485053078E+05, -3.262817268426981E+05, -1.811187008282599E+05,  8.899109976052462E-01, -3.524473189340251E-01, -1.549016359956679E-01,
2461137.118055556, A.D. 2026-Apr-06 14:50:00.0000, -1.559551346887416E+05, -3.264928366354875E+05, -1.812114425891481E+05,  8.904680644157134E-01, -3.512518682884812E-01, -1.542375142961992E-01,
2461137.125000000, A.D. 2026-Apr-06 15:00:00.0000, -1.554206872199309E+05, -3.267032289383781E+05, -1.813037857823369E+05,  8.910231716163490E-01, -3.500556863119200E-01, -1.535730772044150E-01,
2461137.131944444, A.D. 2026-Apr-06 15:10:00.0000, -1.548859072748887E+05, -3.269129033132446E+05, -1.813957302189633E+05,  8.915763183838787E-01, -3.488587752491846E-01, -1.529083259618920E-01,
2461137.138888889, A.D. 2026-Apr-06 15:20:00.0000, -1.543507960301211E+05, -3.271218593233089E+05, -1.814872757109093E+05,  8.921275038974741E-01, -3.476611373451275E-01, -1.522432618101111E-01,
2461137.145833333, A.D. 2026-Apr-06 15:30:00.0000, -1.538153546626262E+05, -3.273300965331395E+05, -1.815784220708019E+05,  8.926767273387490E-01, -3.464627748446112E-01, -1.515778859904580E-01,
2461137.152777778, A.D. 2026-Apr-06 15:40:00.0000, -1.532795843498922E+05, -3.275376145086521E+05, -1.816691691120125E+05,  8.932239878917557E-01, -3.452636899925082E-01, -1.509121997442234E-01,
2461137.159722222, A.D. 2026-Apr-06 15:50:00.0000, -1.527434862698964E+05, -3.277444128171091E+05, -1.817595166486579E+05,  8.937692847429782E-01, -3.440638850337003E-01, -1.502462043126031E-01,
2461137.166666667, A.D. 2026-Apr-06 16:00:00.0000, -1.522070616011032E+05, -3.279504910271202E+05, -1.818494644955988E+05,  8.943126170813300E-01, -3.428633622130799E-01, -1.495799009366983E-01,
2461137.173611111, A.D. 2026-Apr-06 16:10:00.0000, -1.516703115224631E+05, -3.281558487086414E+05, -1.819390124684412E+05,  8.948539840981470E-01, -3.416621237755497E-01, -1.489132908575158E-01,
2461137.180555556, A.D. 2026-Apr-06 16:20:00.0000, -1.511332372134110E+05, -3.283604854329764E+05, -1.820281603835354E+05,  8.953933849871849E-01, -3.404601719660224E-01, -1.482463753159683E-01,
2461137.187500000, A.D. 2026-Apr-06 16:30:00.0000, -1.505958398538649E+05, -3.285644007727752E+05, -1.821169080579761E+05,  8.959308189446139E-01, -3.392575090294213E-01, -1.475791555528746E-01,
2461137.194444444, A.D. 2026-Apr-06 16:40:00.0000, -1.500581206242241E+05, -3.287675943020353E+05, -1.822052553096027E+05,  8.964662851690135E-01, -3.380541372106809E-01, -1.469116328089601E-01,
2461137.201388889, A.D. 2026-Apr-06 16:50:00.0000, -1.495200807053685E+05, -3.289700655961006E+05, -1.822932019569988E+05,  8.969997828613687E-01, -3.368500587547465E-01, -1.462438083248568E-01,
2461137.208333333, A.D. 2026-Apr-06 17:00:00.0000, -1.489817212786562E+05, -3.291718142316625E+05, -1.823807478194926E+05,  8.975313112250659E-01, -3.356452759065744E-01, -1.455756833411037E-01,
2461137.215277778, A.D. 2026-Apr-06 17:10:00.0000, -1.484430435259230E+05, -3.293728397867591E+05, -1.824678927171563E+05,  8.980608694658868E-01, -3.344397909111327E-01, -1.449072590981471E-01,
2461137.222222222, A.D. 2026-Apr-06 17:20:00.0000, -1.479040486294801E+05, -3.295731418407754E+05, -1.825546364708066E+05,  8.985884567920048E-01, -3.332336060134012E-01, -1.442385368363412E-01,
2461137.229166667, A.D. 2026-Apr-06 17:30:00.0000, -1.473647377721134E+05, -3.297727199744437E+05, -1.826409789020042E+05,  8.991140724139810E-01, -3.320267234583718E-01, -1.435695177959477E-01,
2461137.236111111, A.D. 2026-Apr-06 17:40:00.0000, -1.468251121370816E+05, -3.299715737698430E+05, -1.827269198330540E+05,  8.996377155447588E-01, -3.308191454910487E-01, -1.429002032171370E-01,
2461137.243055556, A.D. 2026-Apr-06 17:50:00.0000, -1.462851729081149E+05, -3.301697028103995E+05, -1.828124590870051E+05,  9.001593853996592E-01, -3.296108743564489E-01, -1.422305943399879E-01,
2461137.250000000, A.D. 2026-Apr-06 18:00:00.0000, -1.457449212694137E+05, -3.303671066808862E+05, -1.828975964876503E+05,  9.006790811963774E-01, -3.284019122996027E-01, -1.415606924044884E-01,
2461137.256944444, A.D. 2026-Apr-06 18:10:00.0000, -1.452043584056469E+05, -3.305637849674235E+05, -1.829823318595267E+05,  9.011968021549772E-01, -3.271922615655535E-01, -1.408904986505355E-01,
2461137.263888889, A.D. 2026-Apr-06 18:20:00.0000, -1.446634855019508E+05, -3.307597372574785E+05, -1.830666650279152E+05,  9.017125474978875E-01, -3.259819243993586E-01, -1.402200143179363E-01,
2461137.270833333, A.D. 2026-Apr-06 18:30:00.0000, -1.441223037439276E+05, -3.309549631398654E+05, -1.831505958188405E+05,  9.022263164498969E-01, -3.247709030460897E-01, -1.395492406464078E-01,
2461137.277777778, A.D. 2026-Apr-06 18:40:00.0000, -1.435808143176438E+05, -3.311494622047454E+05, -1.832341240590711E+05,  9.027381082381498E-01, -3.235591997508332E-01, -1.388781788755774E-01,
2461137.284722222, A.D. 2026-Apr-06 18:50:00.0000, -1.430390184096287E+05, -3.313432340436270E+05, -1.833172495761192E+05,  9.032479220921416E-01, -3.223468167586906E-01, -1.382068302449836E-01,
2461137.291666667, A.D. 2026-Apr-06 19:00:00.0000, -1.424969172068737E+05, -3.315362782493655E+05, -1.833999721982410E+05,  9.037557572437148E-01, -3.211337563147786E-01, -1.375351959940761E-01,
2461137.298611111, A.D. 2026-Apr-06 19:10:00.0000, -1.419545118968299E+05, -3.317285944161634E+05, -1.834822917544360E+05,  9.042616129270544E-01, -3.199200206642305E-01, -1.368632773622163E-01,
2461137.305555556, A.D. 2026-Apr-06 19:20:00.0000, -1.414118036674075E+05, -3.319201821395702E+05, -1.835642080744473E+05,  9.047654883786831E-01, -3.187056120521958E-01, -1.361910755886778E-01,
2461137.312500000, A.D. 2026-Apr-06 19:30:00.0000, -1.408687937069741E+05, -3.321110410164828E+05, -1.836457209887619E+05,  9.052673828374568E-01, -3.174905327238413E-01, -1.355185919126466E-01,
2461137.319444444, A.D. 2026-Apr-06 19:40:00.0000, -1.403254832043530E+05, -3.323011706451447E+05, -1.837268303286098E+05,  9.057672955445611E-01, -3.162747849243511E-01, -1.348458275732219E-01,
2461137.326388889, A.D. 2026-Apr-06 19:50:00.0000, -1.397818733488223E+05, -3.324905706251469E+05, -1.838075359259649E+05,  9.062652257435063E-01, -3.150583708989277E-01, -1.341727838094164E-01,
2461137.333333333, A.D. 2026-Apr-06 20:00:00.0000, -1.392379653301132E+05, -3.326792405574272E+05, -1.838878376135440E+05,  9.067611726801228E-01, -3.138412928927924E-01, -1.334994618601565E-01,
2461137.340277778, A.D. 2026-Apr-06 20:10:00.0000, -1.386937603384090E+05, -3.328671800442711E+05, -1.839677352248077E+05,  9.072551356025571E-01, -3.126235531511855E-01, -1.328258629642833E-01,
2461137.347222222, A.D. 2026-Apr-06 20:20:00.0000, -1.381492595643429E+05, -3.330543886893106E+05, -1.840472285939596E+05,  9.077471137612678E-01, -3.114051539193671E-01, -1.321519883605525E-01,
2461137.354166667, A.D. 2026-Apr-06 20:30:00.0000, -1.376044641989977E+05, -3.332408660975253E+05, -1.841263175559465E+05,  9.082371064090204E-01, -3.101860974426185E-01, -1.314778392876355E-01,
2461137.361111111, A.D. 2026-Apr-06 20:40:00.0000, -1.370593754339033E+05, -3.334266118752418E+05, -1.842050019464587E+05,  9.087251128008839E-01, -3.089663859662415E-01, -1.308034169841194E-01,
2461137.368055556, A.D. 2026-Apr-06 20:50:00.0000, -1.365139944610363E+05, -3.336116256301340E+05, -1.842832816019291E+05,  9.092111321942257E-01, -3.077460217355600E-01, -1.301287226885076E-01,
2461137.375000000, A.D. 2026-Apr-06 21:00:00.0000, -1.359683224728180E+05, -3.337959069712227E+05, -1.843611563595341E+05,  9.096951638487073E-01, -3.065250069959205E-01, -1.294537576392206E-01,
2461137.381944444, A.D. 2026-Apr-06 21:10:00.0000, -1.354223606621132E+05, -3.339794555088764E+05, -1.844386260571931E+05,  9.101772070262812E-01, -3.053033439926925E-01, -1.287785230745962E-01,
2461137.388888889, A.D. 2026-Apr-06 21:20:00.0000, -1.348761102222290E+05, -3.341622708548103E+05, -1.845156905335682E+05,  9.106572609911852E-01, -3.040810349712694E-01, -1.281030202328902E-01,
2461137.395833333, A.D. 2026-Apr-06 21:30:00.0000, -1.343295723469131E+05, -3.343443526220873E+05, -1.845923496280648E+05,  9.111353250099391E-01, -3.028580821770693E-01, -1.274272503522771E-01,
2461137.402777778, A.D. 2026-Apr-06 21:40:00.0000, -1.337827482303526E+05, -3.345257004251173E+05, -1.846686031808308E+05,  9.116113983513392E-01, -3.016344878555358E-01, -1.267512146708501E-01,
2461137.409722222, A.D. 2026-Apr-06 21:50:00.0000, -1.332356390671727E+05, -3.347063138796576E+05, -1.847444510327572E+05,  9.120854802864563E-01, -3.004102542521384E-01, -1.260749144266223E-01,
2461137.416666667, A.D. 2026-Apr-06 22:00:00.0000, -1.326882460524354E+05, -3.348861926028126E+05, -1.848198930254778E+05,  9.125575700886286E-01, -2.991853836123737E-01, -1.253983508575270E-01,
2461137.423611111, A.D. 2026-Apr-06 22:10:00.0000, -1.321405703816379E+05, -3.350653362130343E+05, -1.848949290013688E+05,  9.130276670334602E-01, -2.979598781817658E-01, -1.247215252014181E-01,
2461137.430555556, A.D. 2026-Apr-06 22:20:00.0000, -1.315926132507112E+05, -3.352437443301217E+05, -1.849695588035496E+05,  9.134957703988148E-01, -2.967337402058678E-01, -1.240444386960712E-01,
2461137.437500000, A.D. 2026-Apr-06 22:30:00.0000, -1.310443758560192E+05, -3.354214165752214E+05, -1.850437822758819E+05,  9.139618794648137E-01, -2.955069719302615E-01, -1.233670925791835E-01,
2461137.444444444, A.D. 2026-Apr-06 22:40:00.0000, -1.304958593943568E+05, -3.355983525708272E+05, -1.851175992629699E+05,  9.144259935138284E-01, -2.942795756005595E-01, -1.226894880883750E-01,
2461137.451388889, A.D. 2026-Apr-06 22:50:00.0000, -1.299470650629491E+05, -3.357745519407804E+05, -1.851910096101606E+05,  9.148881118304796E-01, -2.930515534624051E-01, -1.220116264611888E-01,
2461137.458333333, A.D. 2026-Apr-06 23:00:00.0000, -1.293979940594494E+05, -3.359500143102695E+05, -1.852640131635435E+05,  9.153482337016318E-01, -2.918229077614739E-01, -1.213335089350920E-01,
2461137.465277778, A.D. 2026-Apr-06 23:10:00.0000, -1.288486475819384E+05, -3.361247393058307E+05, -1.853366097699504E+05,  9.158063584163890E-01, -2.905936407434739E-01, -1.206551367474759E-01,
2461137.472222222, A.D. 2026-Apr-06 23:20:00.0000, -1.282990268289227E+05, -3.362987265553474E+05, -1.854087992769556E+05,  9.162624852660900E-01, -2.893637546541473E-01, -1.199765111356571E-01,
2461137.479166667, A.D. 2026-Apr-06 23:30:00.0000, -1.277491329993334E+05, -3.364719756880506E+05, -1.854805815328758E+05,  9.167166135443064E-01, -2.881332517392710E-01, -1.192976333368777E-01,
2461137.486111111, A.D. 2026-Apr-06 23:40:00.0000, -1.271989672925247E+05, -3.366444863345186E+05, -1.855519563867699E+05,  9.171687425468361E-01, -2.869021342446573E-01, -1.186185045883066E-01,
2461137.493055556, A.D. 2026-Apr-06 23:50:00.0000, -1.266485309082727E+05, -3.368162581266774E+05, -1.856229236884392E+05,  9.176188715717004E-01, -2.856704044161553E-01, -1.179391261270394E-01,
2461137.500000000, A.D. 2026-Apr-07 00:00:00.0000, -1.260978250467742E+05, -3.369872906978003E+05, -1.856934832884272E+05,  9.180669999191401E-01, -2.844380644996518E-01, -1.172594991900996E-01,
2461137.506944444, A.D. 2026-Apr-07 00:10:00.0000, -1.255468509086448E+05, -3.371575836825086E+05, -1.857636350380196E+05,  9.185131268916105E-01, -2.832051167410721E-01, -1.165796250144392E-01,
2461137.513888889, A.D. 2026-Apr-07 00:20:00.0000, -1.249956096949183E+05, -3.373271367167704E+05, -1.858333787892442E+05,  9.189572517937786E-01, -2.819715633863814E-01, -1.158995048369391E-01,
2461137.520833333, A.D. 2026-Apr-07 00:30:00.0000, -1.244441026070450E+05, -3.374959494379022E+05, -1.859027143948709E+05,  9.193993739325181E-01, -2.807374066815851E-01, -1.152191398944104E-01,
2461137.527777778, A.D. 2026-Apr-07 00:40:00.0000, -1.238923308468902E+05, -3.376640214845675E+05, -1.859716417084118E+05,  9.198394926169056E-01, -2.795026488727311E-01, -1.145385314235944E-01,
2461137.534722222, A.D. 2026-Apr-07 00:50:00.0000, -1.233402956167333E+05, -3.378313524967778E+05, -1.860401605841209E+05,  9.202776071582164E-01, -2.782672922059093E-01, -1.138576806611639E-01,
2461137.541666667, A.D. 2026-Apr-07 01:00:00.0000, -1.227879981192663E+05, -3.379979421158922E+05, -1.861082708769942E+05,  9.207137168699217E-01, -2.770313389272542E-01, -1.131765888437236E-01,
2461137.548611111, A.D. 2026-Apr-07 01:10:00.0000, -1.222354395575922E+05, -3.381637899846174E+05, -1.861759724427697E+05,  9.211478210676828E-01, -2.757947912829449E-01, -1.124952572078109E-01,
2461137.555555556, A.D. 2026-Apr-07 01:20:00.0000, -1.216826211352243E+05, -3.383288957470079E+05, -1.862432651379272E+05,  9.215799190693487E-01, -2.745576515192067E-01, -1.118136869898967E-01,
2461137.562500000, A.D. 2026-Apr-07 01:30:00.0000, -1.211295440560842E+05, -3.384932590484658E+05, -1.863101488196884E+05,  9.220100101949507E-01, -2.733199218823124E-01, -1.111318794263862E-01,
2461137.569444444, A.D. 2026-Apr-07 01:40:00.0000, -1.205762095245011E+05, -3.386568795357413E+05, -1.863766233460170E+05,  9.224380937666997E-01, -2.720816046185829E-01, -1.104498357536195E-01,
2461137.576388889, A.D. 2026-Apr-07 01:50:00.0000, -1.200226187452101E+05, -3.388197568569321E+05, -1.864426885756182E+05,  9.228641691089819E-01, -2.708427019743890E-01, -1.097675572078725E-01,
2461137.583333333, A.D. 2026-Apr-07 02:00:00.0000, -1.194687729233509E+05, -3.389818906614837E+05, -1.865083443679391E+05,  9.232882355483546E-01, -2.696032161961521E-01, -1.090850450253577E-01,
2461137.590277778, A.D. 2026-Apr-07 02:10:00.0000, -1.189146732644669E+05, -3.391432806001899E+05, -1.865735905831685E+05,  9.237102924135423E-01, -2.683631495303457E-01, -1.084023004422248E-01,
2461137.597222222, A.D. 2026-Apr-07 02:20:00.0000, -1.183603209745034E+05, -3.393039263251920E+05, -1.866384270822369E+05,  9.241303390354336E-01, -2.671225042234966E-01, -1.077193246945618E-01,
2461137.604166667, A.D. 2026-Apr-07 02:30:00.0000, -1.178057172598064E+05, -3.394638274899792E+05, -1.867028537268163E+05,  9.245483747470760E-01, -2.658812825221859E-01, -1.070361190183954E-01,
2461137.611111111, A.D. 2026-Apr-07 02:40:00.0000, -1.172508633271219E+05, -3.396229837493890E+05, -1.867668703793205E+05,  9.249643988836732E-01, -2.646394866730505E-01, -1.063526846496924E-01,
2461137.618055556, A.D. 2026-Apr-07 02:50:00.0000, -1.166957603835936E+05, -3.397813947596067E+05, -1.868304769029046E+05,  9.253784107825802E-01, -2.633971189227842E-01, -1.056690228243598E-01,
2461137.625000000, A.D. 2026-Apr-07 03:00:00.0000, -1.161404096367624E+05, -3.399390601781655E+05, -1.868936731614655E+05,  9.257904097833014E-01, -2.621541815181393E-01, -1.049851347782461E-01,
2461137.631944444, A.D. 2026-Apr-07 03:10:00.0000, -1.155848122945650E+05, -3.400959796639470E+05, -1.869564590196415E+05,  9.262003952274839E-01, -2.609106767059273E-01, -1.043010217471422E-01,
2461137.638888889, A.D. 2026-Apr-07 03:20:00.0000, -1.150289695653320E+05, -3.402521528771804E+05, -1.870188343428122E+05,  9.266083664589163E-01, -2.596666067330210E-01, -1.036166849667820E-01,
2461137.645833333, A.D. 2026-Apr-07 03:30:00.0000, -1.144728826577876E+05, -3.404075794794438E+05, -1.870807989970989E+05,  9.270143228235234E-01, -2.584219738463552E-01, -1.029321256728431E-01,
2461137.652777778, A.D. 2026-Apr-07 03:40:00.0000, -1.139165527810475E+05, -3.405622591336627E+05, -1.871423528493640E+05,  9.274182636693631E-01, -2.571767802929285E-01, -1.022473451009482E-01,
2461137.659722222, A.D. 2026-Apr-07 03:50:00.0000, -1.133599811446181E+05, -3.407161915041114E+05, -1.872034957672116E+05,  9.278201883466224E-01, -2.559310283198040E-01, -1.015623444866655E-01,
2461137.666666667, A.D. 2026-Apr-07 04:00:00.0000, -1.128031689583949E+05, -3.408693762564120E+05, -1.872642276189867E+05,  9.282200962076137E-01, -2.546847201741118E-01, -1.008771250655098E-01,
2461137.673611111, A.D. 2026-Apr-07 04:10:00.0000, -1.122461174326614E+05, -3.410218130575352E+05, -1.873245482737759E+05,  9.286179866067709E-01, -2.534378581030493E-01, -1.001916880729434E-01,
2461137.680555556, A.D. 2026-Apr-07 04:20:00.0000, -1.116888277780878E+05, -3.411735015758000E+05, -1.873844576014070E+05,  9.290138589006458E-01, -2.521904443538832E-01, -9.950603474437675E-02,
2461137.687500000, A.D. 2026-Apr-07 04:30:00.0000, -1.111313012057299E+05, -3.413244414808737E+05, -1.874439554724490E+05,  9.294077124479049E-01, -2.509424811739507E-01, -9.882016631516964E-02,
2461137.694444444, A.D. 2026-Apr-07 04:40:00.0000, -1.105735389270275E+05, -3.414746324437721E+05, -1.875030417582121E+05,  9.297995466093248E-01, -2.496939708106611E-01, -9.813408402063195E-02,
2461137.701388889, A.D. 2026-Apr-07 04:50:00.0000, -1.100155421538033E+05, -3.416240741368594E+05, -1.875617163307478E+05,  9.301893607477890E-01, -2.484449155114974E-01, -9.744778909602468E-02,
2461137.708333333, A.D. 2026-Apr-07 05:00:00.0000, -1.094573120982618E+05, -3.417727662338482E+05, -1.876199790628484E+05,  9.305771542282844E-01, -2.471953175240174E-01, -9.676128277656074E-02,
