t_sec,phase,orion_x,orion_y,orion_z,moon_x,moon_y,moon_z,orion_vx,orion_vy,orion_vz
367681.719,LunarFlyby,-122730.541996411,-322753.374250699,-176774.690910906,-177213.309,-317417.000,-177158.257,-0.065641760285,-0.502842249832,-0.273052292042
367921.719,LunarFlyby,-122746.319108378,-322873.987463788,-176840.188534694,-177005.355,-317512.718,-177201.634,-0.065834726523,-0.502267810280,-0.272761250720
368161.719,LunarFlyby,-122762.142932470,-322994.462775623,-176905.616316478,-176797.279,-317608.212,-177244.886,-0.066031034313,-0.501693070618,-0.272470274734
368401.719,LunarFlyby,-122778.014275231,-323114.800112654,-176970.974271493,-176589.203,-317703.706,-177288.139,-0.066230721841,-0.501118018093,-0.272179360350
368641.719,LunarFlyby,-122793.933952442,-323234.999398235,-177036.262414067,-176381.021,-317799.005,-177331.282,-0.066433827928,-0.500542639684,-0.271888503747
368881.719,LunarFlyby,-122809.902789282,-323355.060552566,-177101.480757601,-176172.794,-317894.219,-177374.378,-0.066640392048,-0.499966922098,-0.271597701016
369121.719,LunarFlyby,-122825.921620482,-323474.983492620,-177166.629314545,-175964.536,-317989.378,-177417.442,-0.066850454337,-0.499390851757,-0.271306948162
369361.719,LunarFlyby,-122841.991290486,-323594.768132078,-177231.708096381,-175756.158,-318084.313,-177460.382,-0.067064055609,-0.498814414798,-0.271016241095
369601.719,LunarFlyby,-122858.112653617,-323714.414381259,-177296.717113597,-175547.779,-318179.247,-177503.322,-0.067281237371,-0.498237597059,-0.270725575628
369841.719,LunarFlyby,-122874.286574243,-323833.922147046,-177361.656375667,-175339.295,-318273.986,-177546.152,-0.067502041832,-0.497660384076,-0.270434947480
370081.719,LunarFlyby,-122890.513926951,-323953.291332812,-177426.525891022,-175130.766,-318368.640,-177588.935,-0.067726511927,-0.497082761070,-0.270144352268
370321.719,LunarFlyby,-122906.795596716,-324072.521838348,-177491.325667030,-174922.206,-318463.239,-177631.687,-0.067954691323,-0.496504712941,-0.269853785504
370561.719,LunarFlyby,-122923.132479087,-324191.613559778,-177556.055709971,-174713.527,-318557.613,-177674.314,-0.068186624439,-0.495926224260,-0.269563242594
370801.719,LunarFlyby,-122939.525480363,-324310.566389485,-177620.716025007,-174504.847,-318651.987,-177716.941,-0.068422356463,-0.495347279260,-0.269272718835
371041.719,LunarFlyby,-122955.975517782,-324429.380216026,-177685.306616158,-174296.062,-318746.165,-177759.458,-0.068661933364,-0.494767861823,-0.268982209410
371281.719,LunarFlyby,-122972.483519712,-324548.054924046,-177749.827486275,-174087.233,-318840.259,-177801.928,-0.068905401914,-0.494187955476,-0.268691709386
371521.719,LunarFlyby,-122989.050425843,-324666.590394193,-177814.278637010,-173878.374,-318934.296,-177844.367,-0.069152809701,-0.493607543375,-0.268401213708
371761.719,LunarFlyby,-123005.677187385,-324784.986503027,-177878.660068788,-173669.395,-319028.109,-177886.680,-0.069404205148,-0.493026608301,-0.268110717200
372001.719,LunarFlyby,-123022.364767272,-324903.243122929,-177942.971780775,-173460.416,-319121.922,-177928.994,-0.069659637531,-0.492445132645,-0.267820214558
372241.719,LunarFlyby,-123039.114140369,-325021.360122008,-178007.213770849,-173251.333,-319215.538,-177971.197,-0.069919156999,-0.491863098398,-0.267529700346
372481.719,LunarFlyby,-123055.926293684,-325139.337363998,-178071.386035569,-173042.206,-319309.070,-178013.354,-0.070182814590,-0.491280487142,-0.267239168994
372721.719,LunarFlyby,-123072.802226581,-325257.174708167,-178135.488570138,-172833.048,-319402.546,-178055.479,-0.070450662253,-0.490697280036,-0.266948614791
372961.719,LunarFlyby,-123089.742951005,-325374.872009204,-178199.521368372,-172623.772,-319495.797,-178097.479,-0.070722752867,-0.490113457803,-0.266658031885
373201.719,LunarFlyby,-123106.749491703,-325492.429117123,-178263.484422666,-172414.496,-319589.048,-178139.479,-0.070999140261,-0.489529000722,-0.266367414273
373441.719,LunarFlyby,-123123.822886460,-325609.845877147,-178327.377723954,-172205.117,-319682.102,-178181.369,-0.071279879236,-0.488943888610,-0.266076755803
373681.719,LunarFlyby,-123140.964186329,-325727.122129600,-178391.201261677,-171995.693,-319775.072,-178223.212,-0.071565025587,-0.488358100814,-0.265786050163
373921.719,LunarFlyby,-123158.174455879,-325844.257709791,-178454.955023740,-171786.239,-319867.985,-178265.023,-0.071854636123,-0.487771616193,-0.265495290880
374161.719,LunarFlyby,-123175.454773434,-325961.252447894,-178518.638996476,-171576.668,-319960.673,-178306.709,-0.072148768692,-0.487184413104,-0.265204471315
374401.719,LunarFlyby,-123192.806231329,-326078.106168830,-178582.253164603,-171367.097,-320053.361,-178348.395,-0.072447482203,-0.486596469393,-0.264913584655
374641.719,LunarFlyby,-123210.229936169,-326194.818692137,-178645.797511183,-171157.422,-320145.852,-178389.971,-0.072750836652,-0.486007762373,-0.264622623910
374881.719,LunarFlyby,-123227.727009088,-326311.389831845,-178709.272017578,-170947.704,-320238.259,-178431.500,-0.073058893143,-0.485418268811,-0.264331581908
375121.719,LunarFlyby,-123245.298586023,-326427.819396339,-178772.676663408,-170737.956,-320330.609,-178472.997,-0.073371713918,-0.484827964915,-0.264040451285
375361.719,LunarFlyby,-123262.945817986,-326544.107188226,-178836.011426501,-170528.091,-320422.734,-178514.369,-0.073689362377,-0.484236826312,-0.263749224486
375601.719,LunarFlyby,-123280.669871348,-326660.253004194,-178899.276282846,-170318.226,-320514.858,-178555.740,-0.074011903112,-0.483644828034,-0.263457893751
375841.719,LunarFlyby,-123298.471928128,-326776.256634861,-178962.471206549,-170108.259,-320606.785,-178597.002,-0.074339401929,-0.483051944501,-0.263166451115
376081.719,LunarFlyby,-123316.353186287,-326892.117864636,-179025.596169775,-169898.248,-320698.628,-178638.216,-0.074671925877,-0.482458149499,-0.262874888398
376321.719,LunarFlyby,-123334.314860028,-327007.836471553,-179088.651142700,-169688.207,-320790.414,-178679.399,-0.075009543279,-0.481863416164,-0.262583197197
376561.719,LunarFlyby,-123352.358180109,-327123.412227124,-179151.636093459,-169478.051,-320881.974,-178720.456,-0.075352323759,-0.481267716962,-0.262291368883
376801.719,LunarFlyby,-123370.484394157,-327238.844896167,-179214.550988085,-169267.894,-320973.535,-178761.513,-0.075700338275,-0.480671023668,-0.261999394590
377041.719,LunarFlyby,-123388.694766992,-327354.134236642,-179277.395790455,-169057.636,-321064.897,-178802.460,-0.076053659151,-0.480073307343,-0.261707265209
377281.719,LunarFlyby,-123406.990580958,-327469.279999475,-179340.170462229,-168847.334,-321156.175,-178843.359,-0.076412360106,-0.479474538315,-0.261414971379
377521.719,LunarFlyby,-123425.373136262,-327584.281928382,-179402.874962791,-168637.003,-321247.396,-178884.227,-0.076776516288,-0.478874686156,-0.261122503481
377761.719,LunarFlyby,-123443.843751325,-327699.139759682,-179465.509249183,-168426.556,-321338.392,-178924.969,-0.077146204311,-0.478273719656,-0.260829851625
378001.719,LunarFlyby,-123462.403763129,-327813.853222109,-179528.073276041,-168216.110,-321429.387,-178965.711,-0.077521502288,-0.477671606802,-0.260537005647
378241.719,LunarFlyby,-123481.054527593,-327928.422036611,-179590.566995527,-168005.562,-321520.184,-179006.343,-0.077902489868,-0.477068314750,-0.260243955093
378481.719,LunarFlyby,-123499.797419933,-328042.845916157,-179652.990357259,-167794.972,-321610.896,-179046.927,-0.078289248270,-0.476463809802,-0.259950689216
378721.719,LunarFlyby,-123518.633835056,-328157.124565518,-179715.343308240,-167584.352,-321701.552,-179087.480,-0.078681860326,-0.475858057374,-0.259657196963
378961.719,LunarFlyby,-123537.565187942,-328271.257681059,-179777.625792781,-167373.618,-321791.982,-179127.907,-0.079080410518,-0.475251021973,-0.259363466962
379201.719,LunarFlyby,-123556.592914050,-328385.244950513,-179839.837752426,-167162.883,-321882.411,-179168.334,-0.079484985016,-0.474642667167,-0.259069487517
379441.719,LunarFlyby,-123575.718469727,-328499.086052754,-179901.979125871,-166952.048,-321972.642,-179208.650,-0.079895671726,-0.474032955550,-0.258775246592
379681.719,LunarFlyby,-123594.943332630,-328612.780657560,-179964.049848881,-166741.170,-322062.788,-179248.919,-0.080312560325,-0.473421848719,-0.258480731804
379921.719,LunarFlyby,-123614.269002155,-328726.328425367,-180026.049854208,-166530.264,-322152.878,-179289.156,-0.080735742311,-0.472809307233,-0.258185930405
380161.719,LunarFlyby,-123633.696999880,-328839.729007020,-180087.979071497,-166319.243,-322242.741,-179329.267,-0.081165311045,-0.472195290586,-0.257890829276
380401.719,LunarFlyby,-123653.228870019,-328952.982043508,-180149.837427201,-166108.223,-322332.604,-179369.378,-0.081601361799,-0.471579757169,-0.257595414908
380641.719,LunarFlyby,-123672.866179884,-329066.087165700,-180211.624844482,-165897.102,-322422.268,-179409.379,-0.082043991805,-0.470962664233,-0.257299673395
380881.719,LunarFlyby,-123692.610520365,-329179.043994065,-180273.341243113,-165685.939,-322511.847,-179449.332,-0.082493300303,-0.470343967853,-0.257003590413
381121.719,LunarFlyby,-123712.463506413,-329291.852138384,-180334.986539382,-165474.748,-322601.370,-179489.254,-0.082949388590,-0.469723622889,-0.256707151211
381361.719,LunarFlyby,-123732.426777544,-329404.511197454,-180396.560645981,-165263.443,-322690.665,-179529.049,-0.083412360077,-0.469101582946,-0.256410340593
381601.719,LunarFlyby,-123752.501998352,-329517.020758785,-180458.063471901,-165052.138,-322779.961,-179568.844,-0.083882320340,-0.468477800327,-0.256113142904
381841.719,LunarFlyby,-123772.690859033,-329629.380398276,-180519.494922319,-164840.734,-322869.058,-179608.528,-0.084359377177,-0.467852225997,-0.255815542011
382081.719,LunarFlyby,-123792.995075928,-329741.589679894,-180580.854898481,-164629.288,-322958.069,-179648.165,-0.084843640663,-0.467224809531,-0.255517521290
382321.719,LunarFlyby,-123813.416392076,-329853.648155333,-180642.143297581,-164417.813,-323047.024,-179687.771,-0.085335223212,-0.466595499072,-0.255219063604
382561.719,LunarFlyby,-123833.956577779,-329965.555363663,-180703.360012640,-164206.226,-323135.751,-179727.249,-0.085834239634,-0.465964241274,-0.254920151286
382801.719,LunarFlyby,-123854.617431191,-330077.310830969,-180764.504932371,-163994.639,-323224.479,-179766.728,-0.086340807205,-0.465330981262,-0.254620766122
383041.719,LunarFlyby,-123875.400778912,-330188.914069976,-180825.577941049,-163782.953,-323313.007,-179806.096,-0.086855045721,-0.464695662569,-0.254320889329
383281.719,LunarFlyby,-123896.308476603,-330300.364579661,-180886.578918370,-163571.225,-323401.450,-179845.417,-0.087377077574,-0.464058227085,-0.254020501532
383521.719,LunarFlyby,-123917.342409617,-330411.661844851,-180947.507739306,-163359.469,-323489.837,-179884.706,-0.087907027815,-0.463418615000,-0.253719582747
383761.719,LunarFlyby,-123938.504493646,-330522.805335810,-181008.364273960,-163147.602,-323577.995,-179923.868,-0.088445024227,-0.462776764745,-0.253418112354
384001.719,LunarFlyby,-123959.796675385,-330633.794507806,-181069.148387406,-162935.734,-323666.154,-179963.030,-0.088991197399,-0.462132612924,-0.253116069078
384241.719,LunarFlyby,-123981.220933214,-330744.628800668,-181129.859939531,-162723.768,-323754.113,-180002.082,-0.089545680797,-0.461486094256,-0.252813430959
384481.719,LunarFlyby,-124002.779277897,-330855.307638325,-181190.498784866,-162511.761,-323841.987,-180041.086,-0.090108610846,-0.460837141506,-0.252510175330
384721.719,LunarFlyby,-124024.473753306,-330965.830428326,-181251.064772417,-162299.726,-323929.805,-180080.058,-0.090680127007,-0.460185685411,-0.252206278790
384961.719,LunarFlyby,-124046.306437154,-331076.196561349,-181311.557745480,-162087.579,-324017.394,-180118.903,-0.091260371862,-0.459531654610,-0.251901717174
385201.719,LunarFlyby,-124068.279441756,-331186.405410683,-181371.977541459,-161875.433,-324104.983,-180157.748,-0.091849491196,-0.458874975569,-0.251596465527
385441.719,LunarFlyby,-124090.394914810,-331296.456331703,-181432.323991670,-161663.189,-324192.372,-180196.483,-0.092447634088,-0.458215572498,-0.251290498071
385681.719,LunarFlyby,-124112.655040196,-331406.348661314,-181492.596921140,-161450.904,-324279.677,-180235.169,-0.093054952998,-0.457553367272,-0.250983788175
385921.719,LunarFlyby,-124135.062038801,-331516.081717382,-181552.796148398,-161238.592,-324366.924,-180273.824,-0.093671603863,-0.456888279340,-0.250676308319
386161.719,LunarFlyby,-124157.618169364,-331625.654798141,-181612.921485262,-161026.168,-324453.943,-180312.353,-0.094297746194,-0.456220225641,-0.250368030064
386401.719,LunarFlyby,-124180.325729342,-331735.067181579,-181672.972736607,-160813.745,-324540.961,-180350.881,-0.094933543172,-0.455549120504,-0.250058924012
386641.719,LunarFlyby,-124203.187055810,-331844.318124803,-181732.949700134,-160601.225,-324627.781,-180389.298,-0.095579161753,-0.454874875554,-0.249748959770
386881.719,LunarFlyby,-124226.204526374,-331953.406863371,-181792.852166129,-160388.665,-324714.514,-180427.667,-0.096234772776,-0.454197399610,-0.249438105910
387121.719,LunarFlyby,-124249.380560119,-332062.332610614,-181852.679917204,-160176.076,-324801.191,-180466.005,-0.096900551067,-0.453516598576,-0.249126329930
387361.719,LunarFlyby,-124272.717618577,-332171.094556917,-181912.432728038,-159963.378,-324887.639,-180504.215,-0.097576675556,-0.452832375332,-0.248813598206
387601.719,LunarFlyby,-124296.218206728,-332279.691868982,-181972.110365102,-159750.680,-324974.086,-180542.426,-0.098263329392,-0.452144629615,-0.248499875951
387841.719,LunarFlyby,-124319.884874026,-332388.123689059,-182031.712586374,-159537.886,-325060.334,-180580.525,-0.098960700064,-0.451453257901,-0.248185127168
388081.719,LunarFlyby,-124343.720215456,-332496.389134148,-182091.239141042,-159325.051,-325146.497,-180618.577,-0.099668979525,-0.450758153275,-0.247869314599
388321.719,LunarFlyby,-124367.726872618,-332604.487295170,-182150.689769196,-159112.189,-325232.602,-180656.597,-0.100388364320,-0.450059205301,-0.247552399673
388561.719,LunarFlyby,-124391.907534850,-332712.417236105,-182210.064201505,-158899.218,-325318.478,-180694.489,-0.101119055717,-0.449356299883,-0.247234342454
388801.719,LunarFlyby,-124416.264940374,-332820.177993094,-182269.362158884,-158686.247,-325404.354,-180732.382,-0.101861259848,-0.448649319117,-0.246915101582
389041.719,LunarFlyby,-124440.801877479,-332927.768573513,-182328.583352148,-158473.180,-325490.030,-180770.163,-0.102615187845,-0.447938141145,-0.246594634216
389281.719,LunarFlyby,-124465.521185743,-333035.187954998,-182387.727481641,-158260.073,-325575.620,-180807.897,-0.103381055991,-0.447222639993,-0.246272895971
389521.719,LunarFlyby,-124490.425757284,-333142.435084444,-182446.794236867,-158046.939,-325661.153,-180845.599,-0.104159085866,-0.446502685406,-0.245949840854
389761.719,LunarFlyby,-124515.518538051,-333249.508876952,-182505.783296091,-157833.697,-325746.457,-180883.173,-0.104949504505,-0.445778142673,-0.245625421194
390001.719,LunarFlyby,-124540.802529151,-333356.408214739,-182564.694325927,-157620.455,-325831.761,-180920.748,-0.105752544561,-0.445048872451,-0.245299587570
390241.719,LunarFlyby,-124566.280788218,-333463.131946006,-182623.526980912,-157407.118,-325916.864,-180958.211,-0.106568444465,-0.444314730566,-0.244972288742
390481.719,LunarFlyby,-124591.956430822,-333569.678883753,-182682.280903059,-157193.741,-326001.881,-180995.626,-0.107397448604,-0.443575567824,-0.244643471563
390721.719,LunarFlyby,-124617.832631917,-333676.047804550,-182740.955721389,-156980.337,-326086.842,-181033.010,-0.108239807493,-0.442831229794,-0.244313080904
390961.719,LunarFlyby,-124643.912627334,-333782.237447253,-182799.551051444,-156766.825,-326171.572,-181070.266,-0.109095777964,-0.442081556593,-0.243981059567
391201.719,LunarFlyby,-124670.199715321,-333888.246511670,-182858.066494782,-156553.314,-326256.303,-181107.522,-0.109965623347,-0.441326382659,-0.243647348188
391441.719,LunarFlyby,-124696.697258124,-333994.073657166,-182916.501638447,-156339.708,-326340.833,-181144.667,-0.110849613675,-0.440565536507,-0.243311885150
391681.719,LunarFlyby,-124723.408683622,-334099.717501218,-182974.856054409,-156126.063,-326425.277,-181181.763,-0.111748025875,-0.439798840478,-0.242974606477
391921.719,LunarFlyby,-124750.337487004,-334205.176617893,-183033.129298995,-155912.390,-326509.663,-181218.828,-0.112661143988,-0.439026110476,-0.242635445730
392161.719,LunarFlyby,-124777.487232504,-334310.449536280,-183091.320912279,-155698.611,-326593.820,-181255.765,-0.113589259373,-0.438247155691,-0.242294333897
392401.719,LunarFlyby,-124804.861555183,-334415.534738834,-183149.430417449,-155484.832,-326677.977,-181292.703,-0.114532670938,-0.437461778306,-0.241951199277
392641.719,LunarFlyby,-124832.464162768,-334520.430659666,-183207.457320155,-155270.960,-326761.933,-181329.528,-0.115491685365,-0.436669773193,-0.241605967359
392881.719,LunarFlyby,-124860.298837547,-334625.135682746,-183265.401107809,-155057.048,-326845.803,-181366.306,-0.116466617350,-0.435870927591,-0.241258560689
393121.719,LunarFlyby,-124888.369438320,-334729.648140032,-183323.261248871,-154843.110,-326929.615,-181403.052,-0.117457789844,-0.435065020769,-0.240908898739
393361.719,LunarFlyby,-124916.679902412,-334833.966309514,-183381.037192089,-154629.065,-327013.198,-181439.670,-0.118465534308,-0.434251823673,-0.240556897762
393601.719,LunarFlyby,-124945.234247746,-334938.088413175,-183438.728365713,-154415.021,-327096.780,-181476.288,-0.119490190976,-0.433431098553,-0.240202470643
393841.719,LunarFlyby,-124974.036574981,-335042.012614854,-183496.334176664,-154200.884,-327180.161,-181512.795,-0.120532109122,-0.432602598569,-0.239845526743
394081.719,LunarFlyby,-125003.091069711,-335145.737018016,-183553.854009670,-153986.708,-327263.456,-181549.253,-0.121591647335,-0.431766067383,-0.239485971727
394321.719,LunarFlyby,-125032.402004743,-335249.259663425,-183611.287226358,-153772.505,-327346.693,-181585.680,-0.122669173813,-0.430921238723,-0.239123707397
394561.719,LunarFlyby,-125061.973742429,-335352.578526699,-183668.633164305,-153558.197,-327429.701,-181621.979,-0.123765066652,-0.430067835929,-0.238758631498
394801.719,LunarFlyby,-125091.810737087,-335455.691515765,-183725.891136042,-153343.888,-327512.708,-181658.278,-0.124879714153,-0.429205571471,-0.238390637531
395041.719,LunarFlyby,-125121.917537479,-335558.596468189,-183783.060428010,-153129.489,-327595.514,-181694.464,-0.126013515140,-0.428334146444,-0.238019614543
395281.719,LunarFlyby,-125152.298789382,-335661.291148379,-183840.140299464,-152915.049,-327678.233,-181730.603,-0.127166879277,-0.427453250037,-0.237645446911
395521.719,LunarFlyby,-125182.959238227,-335763.773244666,-183897.129981327,-152700.584,-327760.895,-181766.711,-0.128340227410,-0.426562558971,-0.237268014115
395761.719,LunarFlyby,-125213.903731822,-335866.040366239,-183954.028674986,-152486.014,-327843.326,-181802.690,-0.129533991903,-0.425661736908,-0.236887190492
396001.719,LunarFlyby,-125245.137223162,-335968.090039936,-184010.835551027,-152271.444,-327925.757,-181838.669,-0.130748616998,-0.424750433827,-0.236502844987
396241.719,LunarFlyby,-125276.664773321,-336069.919706883,-184067.549747906,-152056.783,-328007.987,-181874.536,-0.131984559175,-0.423828285366,-0.236114840879
396481.719,LunarFlyby,-125308.491554432,-336171.526718970,-184124.170370562,-151842.083,-328090.130,-181910.355,-0.133242287527,-0.422894912131,-0.235723035497
396721.719,LunarFlyby,-125340.622852766,-336272.908335153,-184180.696488946,-151627.357,-328172.215,-181946.142,-0.134522284149,-0.421949918962,-0.235327279919
396961.719,LunarFlyby,-125373.064071893,-336374.061717585,-184237.127136486,-151412.527,-328254.070,-181981.802,-0.135825044526,-0.420992894163,-0.234927418656
397201.719,LunarFlyby,-125405.820735950,-336474.983927543,-184293.461308473,-151197.698,-328335.925,-182017.461,-0.137151077943,-0.420023408681,-0.234523289312
397441.719,LunarFlyby,-125438.898492997,-336575.671921165,-184349.697960356,-150982.778,-328417.577,-182053.008,-0.138500907902,-0.419041015251,-0.234114722228
397681.719,LunarFlyby,-125472.303118483,-336676.122544967,-184405.836005959,-150767.819,-328499.143,-182088.507,-0.139875072543,-0.418045247481,-0.233701540106
397921.719,LunarFlyby,-125506.040518814,-336776.332531144,-184461.874315598,-150552.834,-328580.652,-182123.974,-0.141274125082,-0.417035618890,-0.233283557612
398161.719,LunarFlyby,-125540.116735018,-336876.298492619,-184517.811714102,-150337.746,-328661.929,-182159.313,-0.142698634260,-0.416011621896,-0.232860580947
398401.719,LunarFlyby,-125574.537946530,-336976.016917860,-184573.646978727,-150122.659,-328743.207,-182194.652,-0.144149184792,-0.414972726733,-0.232432407405
398641.719,LunarFlyby,-125609.310475080,-337075.484165413,-184629.378836964,-149907.481,-328824.282,-182229.878,-0.145626377834,-0.413918380318,-0.231998824894
398881.719,LunarFlyby,-125644.440788696,-337174.696458170,-184685.005964227,-149692.265,-328905.270,-182265.057,-0.147130831453,-0.412848005046,-0.231559611436
399121.719,LunarFlyby,-125679.935505819,-337273.649877325,-184740.526981414,-149477.024,-328986.201,-182300.204,-0.148663181108,-0.411760997515,-0.231114534631
399361.719,LunarFlyby,-125715.801399535,-337372.340356027,-184795.940452341,-149261.680,-329066.901,-182335.222,-0.150224080135,-0.410656727177,-0.230663351088
399601.719,LunarFlyby,-125752.045401926,-337470.763672693,-184851.244881031,-149046.336,-329147.600,-182370.240,-0.151814200238,-0.409534534906,-0.230205805832
399841.719,LunarFlyby,-125788.674608536,-337568.915443972,-184906.438708860,-148830.903,-329228.097,-182405.147,-0.153434231987,-0.408393731491,-0.229741631659
400081.719,LunarFlyby,-125825.696282959,-337666.791117331,-184961.520311540,-148615.432,-329308.507,-182440.004,-0.155084885314,-0.407233596022,-0.229270548459
400321.719,LunarFlyby,-125863.117861548,-337764.385963246,-185016.487995937,-148399.936,-329388.860,-182474.830,-0.156766890013,-0.406053374197,-0.228792262504
400561.719,LunarFlyby,-125900.946958239,-337861.695066974,-185071.339996711,-148184.338,-329468.980,-182509.528,-0.158480996243,-0.404852276517,-0.228306465672
400801.719,LunarFlyby,-125939.191369498,-337958.713319879,-185126.074472766,-147968.740,-329549.101,-182544.225,-0.160227975018,-0.403629476371,-0.227812834647
401041.719,LunarFlyby,-125977.859079389,-338055.435410282,-185180.689503500,-147753.053,-329629.019,-182578.810,-0.162008618702,-0.402384108008,-0.227311030047
401182.089,LunarFlyby,-126000.674302561,-338111.866281428,-185212.576312725,-147626.881,-329675.711,-182599.010,-0.163065999807,-0.401644902898,-0.227013607239
401247.338,LunarFlyby,-126011.330415047,-338138.062078954,-185227.384274362,-147568.232,-329697.414,-182608.400,-0.163561573256,-0.401298505599,-0.226874339667
401312.588,LunarFlyby,-126022.018948175,-338164.235215811,-185242.183127578,-147509.582,-329719.119,-182617.790,-0.164059747955,-0.400950313400,-0.226734418095
401377.837,LunarFlyby,-126032.740072232,-338190.385574248,-185256.972829449,-147450.933,-329740.822,-182627.179,-0.164560540937,-0.400600306755,-0.226593834818
401443.087,LunarFlyby,-126043.493958617,-338216.513035227,-185271.753336547,-147392.283,-329762.527,-182636.569,-0.165063969360,-0.400248465864,-0.226452582026
401508.336,LunarFlyby,-126054.280779854,-338242.617478414,-185286.524604927,-147333.616,-329784.189,-182645.935,-0.165570050507,-0.399894770672,-0.226310651805
401573.585,LunarFlyby,-126065.100709600,-338268.698782153,-185301.286590126,-147274.932,-329805.814,-182655.281,-0.166078801785,-0.399539200860,-0.226168036130
401638.835,LunarFlyby,-126075.953922651,-338294.756823458,-185316.039247154,-147216.248,-329827.439,-182664.627,-0.166590240730,-0.399181735850,-0.226024726868
401704.084,LunarFlyby,-126086.840594949,-338320.791477990,-185330.782530488,-147157.565,-329849.064,-182673.973,-0.167104385003,-0.398822354790,-0.225880715777
401769.334,LunarFlyby,-126097.760903597,-338346.802620038,-185345.516394060,-147098.880,-329870.689,-182683.319,-0.167621252395,-0.398461036560,-0.225735994499
401834.583,LunarFlyby,-126104.088022000,-338372.800321000,-185361.199386000,-147040.197,-329892.314,-182692.665,-0.168008487000,-0.398110440000,-0.225656926000
402074.583,LunarFlyby,-126144.641425370,-338468.185023368,-185415.292302433,-146824.346,-329971.855,-182727.041,-0.169942834117,-0.396757526751,-0.225115702037
402314.583,LunarFlyby,-126185.663639835,-338563.241703306,-185469.254100789,-146608.371,-330051.106,-182761.257,-0.171915400188,-0.395376730021,-0.224564199964
402554.583,LunarFlyby,-126227.163949837,-338657.963529937,-185523.082259108,-146392.395,-330130.358,-182795.473,-0.173927121694,-0.393966883361,-0.224001955743
402794.583,LunarFlyby,-126269.151867490,-338752.343385516,-185576.774141177,-146176.356,-330209.464,-182829.607,-0.175978959466,-0.392526762129,-0.223428481067
403034.583,LunarFlyby,-126311.637138458,-338846.373851070,-185630.326990534,-145960.256,-330288.425,-182863.662,-0.178071898951,-0.391055080152,-0.222843261919
403274.583,LunarFlyby,-126354.629747886,-338940.047191211,-185683.737924114,-145744.155,-330367.386,-182897.717,-0.180206950425,-0.389550486188,-0.222245757026
403514.583,LunarFlyby,-126398.139926379,-339033.355338067,-185737.003925514,-145527.929,-330446.057,-182931.611,-0.182385149120,-0.388011560155,-0.221635396218
403754.583,LunarFlyby,-126442.178156001,-339126.289874289,-185790.121837846,-145311.704,-330524.728,-182965.505,-0.184607555287,-0.386436809130,-0.221011578680
403994.583,LunarFlyby,-126486.755176272,-339218.842015064,-185843.088356166,-145095.417,-330603.253,-182999.318,-0.186875254144,-0.384824663099,-0.220373671084
404234.583,LunarFlyby,-126531.881990149,-339311.002589073,-185895.900019432,-144879.068,-330681.634,-183033.051,-0.189189355728,-0.383173470428,-0.219721005603
404474.583,LunarFlyby,-126577.569869948,-339402.762018335,-185948.553201972,-144662.718,-330760.014,-183066.784,-0.191550994610,-0.381481493064,-0.219052877795
404714.583,LunarFlyby,-126623.830363183,-339494.110296858,-186001.044104431,-144446.245,-330838.105,-183100.356,-0.193961329456,-0.379746901426,-0.218368544340
404954.583,LunarFlyby,-126670.675298283,-339585.036968027,-186053.368744152,-144229.773,-330916.195,-183133.929,-0.196421542429,-0.377967768980,-0.217667220636
405194.583,LunarFlyby,-126718.116790136,-339675.531100651,-186105.522944964,-144013.238,-330994.139,-183167.420,-0.198932838380,-0.376142066469,-0.216948078236
405434.583,LunarFlyby,-126766.167245417,-339765.581263584,-186157.502326338,-143796.642,-331071.938,-183200.831,-0.201496443825,-0.374267655796,-0.216210242113
405674.583,LunarFlyby,-126814.839367639,-339855.175498828,-186209.302291858,-143580.046,-331149.737,-183234.242,-0.204113605655,-0.372342283520,-0.215452787749
405914.583,LunarFlyby,-126864.146161859,-339944.301293033,-186260.918016978,-143363.328,-331227.246,-183267.492,-0.206785589558,-0.370363573954,-0.214674738038
406154.583,LunarFlyby,-126914.100938966,-340032.945547287,-186312.344436005,-143146.609,-331304.755,-183300.742,-0.209513678102,-0.368329021848,-0.213875059976
406394.583,LunarFlyby,-126964.717319466,-340121.094545096,-186363.576228273,-142929.829,-331382.117,-183333.911,-0.212299168439,-0.366235984621,-0.213052661158
406634.583,LunarFlyby,-127016.009236664,-340208.733918453,-186414.607803434,-142712.989,-331459.334,-183367.000,-0.215143369575,-0.364081674139,-0.212206386031
406874.583,LunarFlyby,-127067.990939131,-340295.848611864,-186465.433285838,-142496.148,-331536.551,-183400.089,-0.218047599150,-0.361863148009,-0.211335011923
407114.583,LunarFlyby,-127120.676992336,-340382.422844235,-186516.046497919,-142279.186,-331613.477,-183433.017,-0.221013179665,-0.359577300361,-0.210437244823
407354.583,LunarFlyby,-127174.082279300,-340468.440068477,-186566.440942541,-142062.224,-331690.404,-183465.945,-0.224041434070,-0.357220852122,-0.209511714894
407594.583,LunarFlyby,-127228.222000099,-340553.882928717,-186616.609784236,-141845.201,-331767.184,-183498.791,-0.227133680656,-0.354790340736,-0.208556971721
407834.583,LunarFlyby,-127283.111670058,-340638.733214976,-186666.545829267,-141628.117,-331843.819,-183531.558,-0.230291227130,-0.352282109343,-0.207571479277
