t_sec,phase,orion_x,orion_y,orion_z,moon_x,moon_y,moon_z,orion_vx,orion_vy,orion_vz
459199.643,return,-316205.025,16990.164,0.000,-375167.717,-83740.936,0.000,0.80211,-0.30673,0.00000
459287.973,return,-316134.160,16963.068,0.000,-375148.017,-83829.144,0.000,0.80245,-0.30678,0.00000
459376.302,return,-316063.265,16935.969,0.000,-375128.297,-83917.347,0.000,0.80278,-0.30682,0.00000
459464.632,return,-315992.341,16908.865,0.000,-375108.555,-84005.545,0.000,0.80312,-0.30687,0.00000
459552.962,return,-315921.387,16881.758,0.000,-375088.794,-84093.739,0.000,0.80345,-0.30691,0.00000
459641.292,return,-315850.403,16854.646,0.000,-375069.011,-84181.928,0.000,0.80379,-0.30696,0.00000
459729.622,return,-315779.390,16827.530,0.000,-375049.208,-84270.113,0.000,0.80412,-0.30701,0.00000
459817.951,return,-315708.347,16800.410,0.000,-375029.383,-84358.293,0.000,0.80446,-0.30705,0.00000
459906.281,return,-315637.275,16773.287,0.000,-375009.539,-84446.468,0.000,0.80479,-0.30710,0.00000
459994.611,return,-315566.173,16746.159,0.000,-374989.673,-84534.638,0.000,0.80513,-0.30714,0.00000
460082.941,return,-315495.041,16719.027,0.000,-374969.787,-84622.804,0.000,0.80547,-0.30719,0.00000
460171.271,return,-315423.879,16691.891,0.000,-374949.880,-84710.966,0.000,0.80580,-0.30723,0.00000
460259.600,return,-315352.688,16664.751,0.000,-374929.952,-84799.122,0.000,0.80614,-0.30728,0.00000
460347.930,return,-315281.467,16637.607,0.000,-374910.004,-84887.274,0.000,0.80648,-0.30733,0.00000
460436.260,return,-315210.216,16610.459,0.000,-374890.034,-84975.421,0.000,0.80681,-0.30737,0.00000
460524.590,return,-315138.936,16583.307,0.000,-374870.044,-85063.563,0.000,0.80715,-0.30742,0.00000
460612.920,return,-315067.625,16556.151,0.000,-374850.034,-85151.701,0.000,0.80749,-0.30746,0.00000
460701.250,return,-314996.285,16528.991,0.000,-374830.002,-85239.834,0.000,0.80783,-0.30751,0.00000
460789.579,return,-314924.915,16501.826,0.000,-374809.950,-85327.963,0.000,0.80816,-0.30755,0.00000
460877.909,return,-314853.516,16474.658,0.000,-374789.877,-85416.086,0.000,0.80850,-0.30760,0.00000
460966.239,return,-314782.086,16447.486,0.000,-374769.784,-85504.205,0.000,0.80884,-0.30764,0.00000
461054.569,return,-314710.626,16420.310,0.000,-374749.670,-85592.319,0.000,0.80918,-0.30769,0.00000
461142.899,return,-314639.137,16393.130,0.000,-374729.535,-85680.429,0.000,0.80952,-0.30773,0.00000
461231.228,return,-314567.618,16365.946,0.000,-374709.379,-85768.533,0.000,0.80985,-0.30778,0.00000
461319.558,return,-314496.068,16338.758,0.000,-374689.203,-85856.633,0.000,0.81019,-0.30782,0.00000
461407.888,return,-314424.489,16311.566,0.000,-374669.005,-85944.728,0.000,0.81053,-0.30787,0.00000
461496.218,return,-314352.880,16284.370,0.000,-374648.788,-86032.819,0.000,0.81087,-0.30791,0.00000
461584.548,return,-314281.241,16257.170,0.000,-374628.549,-86120.905,0.000,0.81121,-0.30796,0.00000
461672.878,return,-314209.572,16229.966,0.000,-374608.290,-86208.985,0.000,0.81155,-0.30800,0.00000
461761.207,return,-314137.873,16202.758,0.000,-374588.010,-86297.062,0.000,0.81189,-0.30805,0.00000
461849.537,return,-314066.144,16175.547,0.000,-374567.709,-86385.133,0.000,0.81223,-0.30809,0.00000
461937.867,return,-313994.385,16148.331,0.000,-374547.388,-86473.200,0.000,0.81257,-0.30814,0.00000
462026.197,return,-313922.595,16121.111,0.000,-374527.046,-86561.261,0.000,0.81291,-0.30818,0.00000
462114.527,return,-313850.776,16093.888,0.000,-374506.683,-86649.319,0.000,0.81325,-0.30823,0.00000
462202.856,return,-313778.927,16066.660,0.000,-374486.299,-86737.371,0.000,0.81359,-0.30827,0.00000
462291.186,return,-313707.047,16039.429,0.000,-374465.895,-86825.418,0.000,0.81393,-0.30831,0.00000
462379.516,return,-313635.138,16012.193,0.000,-374445.470,-86913.461,0.000,0.81427,-0.30836,0.00000
462467.846,return,-313563.198,15984.954,0.000,-374425.025,-87001.499,0.000,0.81461,-0.30840,0.00000
462556.176,return,-313491.228,15957.711,0.000,-374404.559,-87089.532,0.000,0.81496,-0.30845,0.00000
462644.505,return,-313419.228,15930.464,0.000,-374384.072,-87177.560,0.000,0.81530,-0.30849,0.00000
462732.835,return,-313347.198,15903.213,0.000,-374363.564,-87265.583,0.000,0.81564,-0.30854,0.00000
462821.165,return,-313275.138,15875.958,0.000,-374343.035,-87353.602,0.000,0.81598,-0.30858,0.00000
462909.495,return,-313203.047,15848.699,0.000,-374322.486,-87441.616,0.000,0.81632,-0.30862,0.00000
462997.825,return,-313130.927,15821.437,0.000,-374301.917,-87529.625,0.000,0.81667,-0.30867,0.00000
463086.155,return,-313058.776,15794.170,0.000,-374281.326,-87617.629,0.000,0.81701,-0.30871,0.00000
463174.484,return,-312986.594,15766.900,0.000,-374260.715,-87705.628,0.000,0.81735,-0.30876,0.00000
463262.814,return,-312914.383,15739.626,0.000,-374240.083,-87793.622,0.000,0.81769,-0.30880,0.00000
463351.144,return,-312842.141,15712.348,0.000,-374219.431,-87881.612,0.000,0.81804,-0.30884,0.00000
463439.474,return,-312769.869,15685.066,0.000,-374198.757,-87969.597,0.000,0.81838,-0.30889,0.00000
463527.804,return,-312697.566,15657.780,0.000,-374178.064,-88057.577,0.000,0.81872,-0.30893,0.00000
463616.133,return,-312625.233,15630.490,0.000,-374157.349,-88145.551,0.000,0.81907,-0.30897,0.00000
463704.463,return,-312552.870,15603.197,0.000,-374136.614,-88233.522,0.000,0.81941,-0.30902,0.00000
463792.793,return,-312480.476,15575.899,0.000,-374115.858,-88321.487,0.000,0.81975,-0.30906,0.00000
463881.123,return,-312408.052,15548.598,0.000,-374095.081,-88409.447,0.000,0.82010,-0.30910,0.00000
463969.453,return,-312335.598,15521.293,0.000,-374074.284,-88497.403,0.000,0.82044,-0.30915,0.00000
464057.782,return,-312263.113,15493.984,0.000,-374053.466,-88585.353,0.000,0.82079,-0.30919,0.00000
464146.112,return,-312190.598,15466.671,0.000,-374032.627,-88673.299,0.000,0.82113,-0.30923,0.00000
464234.442,return,-312118.052,15439.355,0.000,-374011.768,-88761.239,0.000,0.82148,-0.30928,0.00000
464322.772,return,-312045.476,15412.035,0.000,-373990.888,-88849.175,0.000,0.82182,-0.30932,0.00000
464411.102,return,-311972.869,15384.710,0.000,-373969.987,-88937.106,0.000,0.82217,-0.30936,0.00000
464499.432,return,-311900.232,15357.382,0.000,-373949.066,-89025.032,0.000,0.82251,-0.30941,0.00000
464587.761,return,-311827.564,15330.051,0.000,-373928.124,-89112.953,0.000,0.82286,-0.30945,0.00000
464676.091,return,-311754.866,15302.715,0.000,-373907.161,-89200.869,0.000,0.82321,-0.30949,0.00000
464764.421,return,-311682.137,15275.376,0.000,-373886.177,-89288.781,0.000,0.82355,-0.30954,0.00000
464852.751,return,-311609.378,15248.033,0.000,-373865.173,-89376.687,0.000,0.82390,-0.30958,0.00000
464941.081,return,-311536.588,15220.686,0.000,-373844.149,-89464.588,0.000,0.82424,-0.30962,0.00000
465029.410,return,-311463.767,15193.335,0.000,-373823.103,-89552.485,0.000,0.82459,-0.30966,0.00000
465117.740,return,-311390.916,15165.981,0.000,-373802.037,-89640.376,0.000,0.82494,-0.30971,0.00000
465206.070,return,-311318.034,15138.623,0.000,-373780.950,-89728.263,0.000,0.82528,-0.30975,0.00000
465294.400,return,-311245.121,15111.261,0.000,-373759.843,-89816.144,0.000,0.82563,-0.30979,0.00000
465382.730,return,-311172.178,15083.895,0.000,-373738.715,-89904.021,0.000,0.82598,-0.30983,0.00000
465471.060,return,-311099.204,15056.526,0.000,-373717.566,-89991.892,0.000,0.82633,-0.30988,0.00000
465559.389,return,-311026.200,15029.152,0.000,-373696.397,-90079.759,0.000,0.82667,-0.30992,0.00000
465647.719,return,-310953.164,15001.776,0.000,-373675.207,-90167.621,0.000,0.82702,-0.30996,0.00000
465736.049,return,-310880.098,14974.395,0.000,-373653.996,-90255.477,0.000,0.82737,-0.31000,0.00000
465824.379,return,-310807.001,14947.010,0.000,-373632.765,-90343.329,0.000,0.82772,-0.31005,0.00000
465912.709,return,-310733.874,14919.622,0.000,-373611.513,-90431.176,0.000,0.82807,-0.31009,0.00000
466001.038,return,-310660.715,14892.230,0.000,-373590.240,-90519.017,0.000,0.82842,-0.31013,0.00000
466089.368,return,-310587.526,14864.835,0.000,-373568.947,-90606.854,0.000,0.82877,-0.31017,0.00000
466177.698,return,-310514.306,14837.436,0.000,-373547.633,-90694.686,0.000,0.82911,-0.31021,0.00000
466266.028,return,-310441.055,14810.033,0.000,-373526.298,-90782.512,0.000,0.82946,-0.31026,0.00000
466354.358,return,-310367.773,14782.626,0.000,-373504.943,-90870.334,0.000,0.82981,-0.31030,0.00000
466442.687,return,-310294.460,14755.215,0.000,-373483.567,-90958.151,0.000,0.83016,-0.31034,0.00000
466531.017,return,-310221.117,14727.801,0.000,-373462.170,-91045.962,0.000,0.83051,-0.31038,0.00000
466619.347,return,-310147.742,14700.384,0.000,-373440.753,-91133.769,0.000,0.83086,-0.31042,0.00000
466707.677,return,-310074.337,14672.962,0.000,-373419.315,-91221.570,0.000,0.83121,-0.31047,0.00000
466796.007,return,-310000.900,14645.537,0.000,-373397.857,-91309.367,0.000,0.83156,-0.31051,0.00000
466884.337,return,-309927.433,14618.108,0.000,-373376.378,-91397.158,0.000,0.83191,-0.31055,0.00000
466972.666,return,-309853.935,14590.676,0.000,-373354.878,-91484.945,0.000,0.83227,-0.31059,0.00000
467060.996,return,-309780.405,14563.239,0.000,-373333.358,-91572.726,0.000,0.83262,-0.31063,0.00000
467149.326,return,-309706.845,14535.800,0.000,-373311.817,-91660.502,0.000,0.83297,-0.31067,0.00000
467237.656,return,-309633.254,14508.356,0.000,-373290.255,-91748.273,0.000,0.83332,-0.31071,0.00000
467325.986,return,-309559.631,14480.909,0.000,-373268.672,-91836.039,0.000,0.83367,-0.31076,0.00000
467414.315,return,-309485.978,14453.458,0.000,-373247.070,-91923.800,0.000,0.83402,-0.31080,0.00000
467502.645,return,-309412.293,14426.004,0.000,-373225.446,-92011.556,0.000,0.83437,-0.31084,0.00000
467590.975,return,-309338.578,14398.546,0.000,-373203.802,-92099.307,0.000,0.83473,-0.31088,0.00000
467679.305,return,-309264.831,14371.084,0.000,-373182.137,-92187.053,0.000,0.83508,-0.31092,0.00000
467767.635,return,-309191.053,14343.619,0.000,-373160.451,-92274.794,0.000,0.83543,-0.31096,0.00000
467855.965,return,-309117.244,14316.150,0.000,-373138.745,-92362.529,0.000,0.83578,-0.31100,0.00000
467944.294,return,-309043.404,14288.677,0.000,-373117.018,-92450.260,0.000,0.83614,-0.31104,0.00000
468032.624,return,-308969.532,14261.201,0.000,-373095.271,-92537.985,0.000,0.83649,-0.31108,0.00000
468120.954,return,-308895.630,14233.721,0.000,-373073.503,-92625.705,0.000,0.83684,-0.31113,0.00000
468209.284,return,-308821.696,14206.237,0.000,-373051.714,-92713.420,0.000,0.83720,-0.31117,0.00000
468297.614,return,-308747.731,14178.750,0.000,-373029.905,-92801.130,0.000,0.83755,-0.31121,0.00000
468385.943,return,-308673.734,14151.260,0.000,-373008.075,-92888.835,0.000,0.83790,-0.31125,0.00000
468474.273,return,-308599.707,14123.766,0.000,-372986.225,-92976.535,0.000,0.83826,-0.31129,0.00000
468562.603,return,-308525.648,14096.268,0.000,-372964.354,-93064.230,0.000,0.83861,-0.31133,0.00000
468650.933,return,-308451.557,14068.766,0.000,-372942.462,-93151.919,0.000,0.83897,-0.31137,0.00000
468739.263,return,-308377.436,14041.261,0.000,-372920.550,-93239.603,0.000,0.83932,-0.31141,0.00000
468827.592,return,-308303.283,14013.753,0.000,-372898.617,-93327.283,0.000,0.83968,-0.31145,0.00000
468915.922,return,-308229.099,13986.241,0.000,-372876.663,-93414.957,0.000,0.84003,-0.31149,0.00000
469004.252,return,-308154.883,13958.725,0.000,-372854.689,-93502.625,0.000,0.84039,-0.31153,0.00000
469092.582,return,-308080.636,13931.206,0.000,-372832.694,-93590.289,0.000,0.84074,-0.31157,0.00000
469180.912,return,-308006.358,13903.683,0.000,-372810.679,-93677.947,0.000,0.84110,-0.31161,0.00000
469269.242,return,-307932.048,13876.156,0.000,-372788.643,-93765.601,0.000,0.84146,-0.31165,0.00000
469357.571,return,-307857.706,13848.627,0.000,-372766.586,-93853.249,0.000,0.84181,-0.31169,0.00000
469445.901,return,-307783.334,13821.093,0.000,-372744.509,-93940.892,0.000,0.84217,-0.31173,0.00000
469534.231,return,-307708.929,13793.556,0.000,-372722.411,-94028.530,0.000,0.84252,-0.31177,0.00000
469622.561,return,-307634.494,13766.016,0.000,-372700.293,-94116.162,0.000,0.84288,-0.31181,0.00000
469710.891,return,-307560.026,13738.471,0.000,-372678.153,-94203.789,0.000,0.84324,-0.31185,0.00000
469799.220,return,-307485.527,13710.924,0.000,-372655.994,-94291.412,0.000,0.84360,-0.31189,0.00000
469887.550,return,-307410.997,13683.373,0.000,-372633.814,-94379.028,0.000,0.84395,-0.31193,0.00000
469975.880,return,-307336.435,13655.818,0.000,-372611.613,-94466.640,0.000,0.84431,-0.31197,0.00000
470064.210,return,-307261.842,13628.260,0.000,-372589.391,-94554.247,0.000,0.84467,-0.31201,0.00000
470152.540,return,-307187.216,13600.698,0.000,-372567.149,-94641.848,0.000,0.84503,-0.31205,0.00000
470240.870,return,-307112.560,13573.133,0.000,-372544.887,-94729.444,0.000,0.84538,-0.31209,0.00000
470329.199,return,-307037.871,13545.565,0.000,-372522.603,-94817.035,0.000,0.84574,-0.31213,0.00000
470417.529,return,-306963.151,13517.992,0.000,-372500.299,-94904.620,0.000,0.84610,-0.31217,0.00000
470505.859,return,-306888.399,13490.417,0.000,-372477.975,-94992.200,0.000,0.84646,-0.31221,0.00000
470594.189,return,-306813.616,13462.838,0.000,-372455.630,-95079.775,0.000,0.84682,-0.31225,0.00000
470682.519,return,-306738.801,13435.255,0.000,-372433.264,-95167.345,0.000,0.84718,-0.31229,0.00000
470770.848,return,-306663.954,13407.669,0.000,-372410.878,-95254.910,0.000,0.84754,-0.31233,0.00000
470859.178,return,-306589.075,13380.079,0.000,-372388.471,-95342.469,0.000,0.84790,-0.31237,0.00000
470947.508,return,-306514.165,13352.486,0.000,-372366.044,-95430.023,0.000,0.84826,-0.31241,0.00000
471035.838,return,-306439.223,13324.890,0.000,-372343.596,-95517.572,0.000,0.84862,-0.31244,0.00000
471124.168,return,-306364.249,13297.290,0.000,-372321.127,-95605.115,0.000,0.84898,-0.31248,0.00000
471212.497,return,-306289.243,13269.687,0.000,-372298.638,-95692.653,0.000,0.84934,-0.31252,0.00000
471300.827,return,-306214.205,13242.080,0.000,-372276.129,-95780.186,0.000,0.84970,-0.31256,0.00000
471389.157,return,-306139.136,13214.470,0.000,-372253.598,-95867.714,0.000,0.85006,-0.31260,0.00000
471477.487,return,-306064.034,13186.856,0.000,-372231.047,-95955.236,0.000,0.85042,-0.31264,0.00000
471565.817,return,-305988.901,13159.239,0.000,-372208.476,-96042.753,0.000,0.85078,-0.31268,0.00000
471654.147,return,-305913.736,13131.618,0.000,-372185.884,-96130.265,0.000,0.85114,-0.31272,0.00000
471742.476,return,-305838.539,13103.994,0.000,-372163.271,-96217.771,0.000,0.85150,-0.31276,0.00000
471830.806,return,-305763.310,13076.367,0.000,-372140.638,-96305.272,0.000,0.85186,-0.31280,0.00000
471919.136,return,-305688.049,13048.736,0.000,-372117.984,-96392.768,0.000,0.85223,-0.31283,0.00000
472007.466,return,-305612.756,13021.102,0.000,-372095.310,-96480.258,0.000,0.85259,-0.31287,0.00000
472095.796,return,-305537.431,12993.464,0.000,-372072.615,-96567.743,0.000,0.85295,-0.31291,0.00000
472184.125,return,-305462.074,12965.823,0.000,-372049.900,-96655.223,0.000,0.85331,-0.31295,0.00000
472272.455,return,-305386.685,12938.178,0.000,-372027.164,-96742.697,0.000,0.85368,-0.31299,0.00000
472360.785,return,-305311.264,12910.531,0.000,-372004.407,-96830.166,0.000,0.85404,-0.31303,0.00000
472449.115,return,-305235.811,12882.879,0.000,-371981.630,-96917.630,0.000,0.85440,-0.31306,0.00000
472537.445,return,-305160.326,12855.225,0.000,-371958.832,-97005.088,0.000,0.85477,-0.31310,0.00000
472625.774,return,-305084.808,12827.567,0.000,-371936.014,-97092.541,0.000,0.85513,-0.31314,0.00000
472714.104,return,-305009.259,12799.905,0.000,-371913.175,-97179.988,0.000,0.85549,-0.31318,0.00000
472802.434,return,-304933.677,12772.241,0.000,-371890.316,-97267.431,0.000,0.85586,-0.31322,0.00000
472890.764,return,-304858.064,12744.573,0.000,-371867.436,-97354.867,0.000,0.85622,-0.31326,0.00000
472979.094,return,-304782.418,12716.901,0.000,-371844.535,-97442.299,0.000,0.85659,-0.31329,0.00000
473067.424,return,-304706.740,12689.226,0.000,-371821.614,-97529.725,0.000,0.85695,-0.31333,0.00000
473155.753,return,-304631.029,12661.548,0.000,-371798.673,-97617.145,0.000,0.85731,-0.31337,0.00000
473244.083,return,-304555.287,12633.866,0.000,-371775.710,-97704.561,0.000,0.85768,-0.31341,0.00000
473332.413,return,-304479.512,12606.182,0.000,-371752.728,-97791.970,0.000,0.85804,-0.31345,0.00000
473420.743,return,-304403.705,12578.493,0.000,-371729.724,-97879.375,0.000,0.85841,-0.31348,0.00000
473509.073,return,-304327.865,12550.802,0.000,-371706.701,-97966.774,0.000,0.85878,-0.31352,0.00000
473597.402,return,-304251.994,12523.107,0.000,-371683.656,-98054.168,0.000,0.85914,-0.31356,0.00000
473685.732,return,-304176.090,12495.409,0.000,-371660.591,-98141.556,0.000,0.85951,-0.31360,0.00000
473774.062,return,-304100.153,12467.707,0.000,-371637.506,-98228.939,0.000,0.85987,-0.31363,0.00000
473862.392,return,-304024.185,12440.002,0.000,-371614.400,-98316.316,0.000,0.86024,-0.31367,0.00000
473950.722,return,-303948.184,12412.294,0.000,-371591.273,-98403.688,0.000,0.86061,-0.31371,0.00000
474039.052,return,-303872.150,12384.583,0.000,-371568.126,-98491.054,0.000,0.86097,-0.31375,0.00000
474127.381,return,-303796.084,12356.868,0.000,-371544.958,-98578.415,0.000,0.86134,-0.31378,0.00000
474215.711,return,-303719.986,12329.150,0.000,-371521.770,-98665.771,0.000,0.86171,-0.31382,0.00000
474304.041,return,-303643.855,12301.428,0.000,-371498.561,-98753.121,0.000,0.86208,-0.31386,0.00000
474392.371,return,-303567.692,12273.704,0.000,-371475.332,-98840.466,0.000,0.86244,-0.31390,0.00000
474480.701,return,-303491.496,12245.976,0.000,-371452.082,-98927.805,0.000,0.86281,-0.31393,0.00000
474569.030,return,-303415.268,12218.245,0.000,-371428.812,-99015.138,0.000,0.86318,-0.31397,0.00000
474657.360,return,-303339.007,12190.510,0.000,-371405.521,-99102.467,0.000,0.86355,-0.31401,0.00000
474745.690,return,-303262.714,12162.772,0.000,-371382.210,-99189.789,0.000,0.86392,-0.31404,0.00000
474834.020,return,-303186.388,12135.031,0.000,-371358.878,-99277.107,0.000,0.86429,-0.31408,0.00000
474922.350,return,-303110.030,12107.287,0.000,-371335.525,-99364.419,0.000,0.86465,-0.31412,0.00000
475010.679,return,-303033.638,12079.539,0.000,-371312.152,-99451.725,0.000,0.86502,-0.31415,0.00000
475099.009,return,-302957.215,12051.788,0.000,-371288.759,-99539.026,0.000,0.86539,-0.31419,0.00000
475187.339,return,-302880.758,12024.034,0.000,-371265.345,-99626.321,0.000,0.86576,-0.31423,0.00000
475275.669,return,-302804.270,11996.277,0.000,-371241.910,-99713.611,0.000,0.86613,-0.31426,0.00000
475363.999,return,-302727.748,11968.516,0.000,-371218.455,-99800.895,0.000,0.86650,-0.31430,0.00000
475452.329,return,-302651.194,11940.753,0.000,-371194.979,-99888.174,0.000,0.86687,-0.31434,0.00000
475540.658,return,-302574.607,11912.986,0.000,-371171.483,-99975.447,0.000,0.86724,-0.31437,0.00000
475628.988,return,-302497.987,11885.215,0.000,-371147.967,-100062.715,0.000,0.86761,-0.31441,0.00000
475717.318,return,-302421.334,11857.442,0.000,-371124.429,-100149.977,0.000,0.86798,-0.31445,0.00000
475805.648,return,-302344.649,11829.665,0.000,-371100.872,-100237.234,0.000,0.86836,-0.31448,0.00000
475893.978,return,-302267.931,11801.885,0.000,-371077.294,-100324.485,0.000,0.86873,-0.31452,0.00000
475982.307,return,-302191.180,11774.102,0.000,-371053.695,-100411.730,0.000,0.86910,-0.31456,0.00000
476070.637,return,-302114.396,11746.316,0.000,-371030.076,-100498.970,0.000,0.86947,-0.31459,0.00000
476158.967,return,-302037.580,11718.526,0.000,-371006.436,-100586.205,0.000,0.86984,-0.31463,0.00000
476247.297,return,-301960.730,11690.734,0.000,-370982.776,-100673.434,0.000,0.87021,-0.31467,0.00000
476335.627,return,-301883.848,11662.938,0.000,-370959.095,-100760.657,0.000,0.87059,-0.31470,0.00000
476423.957,return,-301806.933,11635.138,0.000,-370935.394,-100847.875,0.000,0.87096,-0.31474,0.00000
476512.286,return,-301729.985,11607.336,0.000,-370911.672,-100935.087,0.000,0.87133,-0.31477,0.00000
476600.616,return,-301653.004,11579.531,0.000,-370887.929,-101022.293,0.000,0.87170,-0.31481,0.00000
476688.946,return,-301575.990,11551.722,0.000,-370864.167,-101109.494,0.000,0.87208,-0.31485,0.00000
476777.276,return,-301498.943,11523.910,0.000,-370840.383,-101196.690,0.000,0.87245,-0.31488,0.00000
476865.606,return,-301421.863,11496.095,0.000,-370816.580,-101283.880,0.000,0.87282,-0.31492,0.00000
476953.935,return,-301344.750,11468.277,0.000,-370792.755,-101371.064,0.000,0.87320,-0.31495,0.00000
477042.265,return,-301267.604,11440.456,0.000,-370768.911,-101458.243,0.000,0.87357,-0.31499,0.00000
477130.595,return,-301190.425,11412.631,0.000,-370745.045,-101545.416,0.000,0.87395,-0.31502,0.00000
477218.925,return,-301113.213,11384.804,0.000,-370721.159,-101632.583,0.000,0.87432,-0.31506,0.00000
477307.255,return,-301035.968,11356.973,0.000,-370697.253,-101719.745,0.000,0.87470,-0.31510,0.00000
477395.584,return,-300958.689,11329.139,0.000,-370673.326,-101806.901,0.000,0.87507,-0.31513,0.00000
477483.914,return,-300881.378,11301.302,0.000,-370649.379,-101894.051,0.000,0.87545,-0.31517,0.00000
477572.244,return,-300804.033,11273.462,0.000,-370625.411,-101981.196,0.000,0.87582,-0.31520,0.00000
477660.574,return,-300726.656,11245.619,0.000,-370601.423,-102068.336,0.000,0.87620,-0.31524,0.00000
477748.904,return,-300649.245,11217.772,0.000,-370577.414,-102155.469,0.000,0.87657,-0.31527,0.00000
477837.234,return,-300571.800,11189.923,0.000,-370553.385,-102242.597,0.000,0.87695,-0.31531,0.00000
477925.563,return,-300494.323,11162.070,0.000,-370529.336,-102329.720,0.000,0.87733,-0.31534,0.00000
478013.893,return,-300416.813,11134.215,0.000,-370505.265,-102416.836,0.000,0.87770,-0.31538,0.00000
478102.223,return,-300339.269,11106.356,0.000,-370481.175,-102503.947,0.000,0.87808,-0.31541,0.00000
478190.553,return,-300261.692,11078.494,0.000,-370457.064,-102591.053,0.000,0.87846,-0.31545,0.00000
478278.883,return,-300184.081,11050.629,0.000,-370432.932,-102678.152,0.000,0.87883,-0.31548,0.00000
478367.212,return,-300106.437,11022.761,0.000,-370408.780,-102765.246,0.000,0.87921,-0.31552,0.00000
478455.542,return,-300028.760,10994.889,0.000,-370384.607,-102852.334,0.000,0.87959,-0.31555,0.00000
478543.872,return,-299951.050,10967.015,0.000,-370360.414,-102939.417,0.000,0.87996,-0.31559,0.00000
478632.202,return,-299873.306,10939.138,0.000,-370336.201,-103026.494,0.000,0.88034,-0.31562,0.00000
478720.532,return,-299795.529,10911.257,0.000,-370311.967,-103113.565,0.000,0.88072,-0.31566,0.00000
478808.862,return,-299717.718,10883.374,0.000,-370287.712,-103200.631,0.000,0.88110,-0.31569,0.00000
478897.191,return,-299639.874,10855.487,0.000,-370263.437,-103287.691,0.000,0.88148,-0.31573,0.00000
478985.521,return,-299561.997,10827.598,0.000,-370239.142,-103374.745,0.000,0.88186,-0.31576,0.00000
479073.851,return,-299484.086,10799.705,0.000,-370214.826,-103461.793,0.000,0.88224,-0.31580,0.00000
479162.181,return,-299406.141,10771.809,0.000,-370190.490,-103548.836,0.000,0.88262,-0.31583,0.00000
479250.511,return,-299328.163,10743.911,0.000,-370166.133,-103635.873,0.000,0.88299,-0.31586,0.00000
479338.840,return,-299250.152,10716.009,0.000,-370141.756,-103722.904,0.000,0.88337,-0.31590,0.00000
479427.170,return,-299172.107,10688.104,0.000,-370117.358,-103809.930,0.000,0.88375,-0.31593,0.00000
479515.500,return,-299094.028,10660.196,0.000,-370092.940,-103896.949,0.000,0.88413,-0.31597,0.00000
479603.830,return,-299015.916,10632.285,0.000,-370068.501,-103983.963,0.000,0.88451,-0.31600,0.00000
479692.160,return,-298937.770,10604.371,0.000,-370044.042,-104070.972,0.000,0.88490,-0.31604,0.00000
479780.489,return,-298859.590,10576.454,0.000,-370019.562,-104157.974,0.000,0.88528,-0.31607,0.00000
479868.819,return,-298781.377,10548.534,0.000,-369995.062,-104244.971,0.000,0.88566,-0.31610,0.00000
479957.149,return,-298703.131,10520.612,0.000,-369970.542,-104331.962,0.000,0.88604,-0.31614,0.00000
480045.479,return,-298624.850,10492.686,0.000,-369946.001,-104418.947,0.000,0.88642,-0.31617,0.00000
480133.809,return,-298546.536,10464.757,0.000,-369921.439,-104505.927,0.000,0.88680,-0.31621,0.00000
480222.139,return,-298468.188,10436.825,0.000,-369896.858,-104592.900,0.000,0.88718,-0.31624,0.00000
480310.468,return,-298389.806,10408.890,0.000,-369872.255,-104679.868,0.000,0.88757,-0.31627,0.00000
480398.798,return,-298311.391,10380.952,0.000,-369847.633,-104766.830,0.000,0.88795,-0.31631,0.00000
480487.128,return,-298232.942,10353.011,0.000,-369822.989,-104853.787,0.000,0.88833,-0.31634,0.00000
480575.458,return,-298154.459,10325.067,0.000,-369798.326,-104940.737,0.000,0.88871,-0.31638,0.00000
480663.788,return,-298075.942,10297.120,0.000,-369773.642,-105027.682,0.000,0.88910,-0.31641,0.00000
480752.117,return,-297997.391,10269.170,0.000,-369748.937,-105114.621,0.000,0.88948,-0.31644,0.00000
480840.447,return,-297918.807,10241.218,0.000,-369724.212,-105201.554,0.000,0.88986,-0.31648,0.00000
480928.777,return,-297840.188,10213.262,0.000,-369699.467,-105288.481,0.000,0.89025,-0.31651,0.00000
481017.107,return,-297761.536,10185.303,0.000,-369674.701,-105375.403,0.000,0.89063,-0.31654,0.00000
481105.437,return,-297682.850,10157.341,0.000,-369649.915,-105462.318,0.000,0.89102,-0.31658,0.00000
481193.766,return,-297604.130,10129.377,0.000,-369625.108,-105549.228,0.000,0.89140,-0.31661,0.00000
481282.096,return,-297525.376,10101.409,0.000,-369600.281,-105636.132,0.000,0.89178,-0.31664,0.00000
481370.426,return,-297446.587,10073.439,0.000,-369575.433,-105723.030,0.000,0.89217,-0.31668,0.00000
481458.756,return,-297367.765,10045.465,0.000,-369550.565,-105809.922,0.000,0.89255,-0.31671,0.00000
481547.086,return,-297288.909,10017.489,0.000,-369525.677,-105896.809,0.000,0.89294,-0.31674,0.00000
481635.416,return,-297210.019,9989.510,0.000,-369500.768,-105983.689,0.000,0.89332,-0.31678,0.00000
481723.745,return,-297131.095,9961.528,0.000,-369475.839,-106070.564,0.000,0.89371,-0.31681,0.00000
481812.075,return,-297052.136,9933.542,0.000,-369450.889,-106157.433,0.000,0.89410,-0.31684,0.00000
481900.405,return,-296973.144,9905.554,0.000,-369425.919,-106244.296,0.000,0.89448,-0.31687,0.00000
