time,x,y,z
949200,-75437885.95847875,-376925043.9276211,0.0
949260,-75377975.74947682,-376937029.42243403,0.0
949320,-75318063.636232,-376949005.3948414,0.0
949380,-75258149.62025782,-376960971.8445406,0.0
949440,-75198233.70306788,-376972928.7712294,0.0
949500,-75138315.88617581,-376984876.17460567,0.0
949560,-75078396.17109528,-376996814.05436766,0.0
949620,-75018474.55934002,-377008742.4102137,0.0
949680,-74958551.05242379,-377020661.24184257,0.0
949740,-74898625.65186043,-377032570.54895306,0.0
949800,-74838698.35916382,-377044470.33124435,0.0
949860,-74778769.17584786,-377056360.5884158,0.0
949920,-74718838.10342652,-377068241.32016706,0.0
949980,-74658905.14341381,-377080112.526198,0.0
950040,-74598970.29732381,-377091974.20620877,0.0
950100,-74539033.56667061,-377103826.3598996,0.0
950160,-74479094.95296839,-377115668.9869711,0.0
950220,-74419154.45773134,-377127502.0871241,0.0
950280,-74359212.0824737,-377139325.66005975,0.0
950340,-74299267.82870978,-377151139.70547926,0.0
950400,-74239321.69795394,-377162944.2230842,0.0
950460,-74179373.69172056,-377174739.2125764,0.0
950520,-74119423.81152408,-377186524.67365783,0.0
950580,-74059472.05887899,-377198300.60603076,0.0
950640,-73999518.43529984,-377210067.00939775,0.0
950700,-73939562.94230121,-377221823.8834615,0.0
950760,-73879605.58139773,-377233571.227925,0.0
950820,-73819646.35410406,-377245309.04249156,0.0
950880,-73759685.26193494,-377257037.32686454,0.0
950940,-73699722.30640514,-377268756.0807477,0.0
951000,-73639757.48902948,-377280465.30384505,0.0
951060,-73579790.81132284,-377292164.9958607,0.0
951120,-73519822.2748001,-377303855.15649915,0.0
951180,-73459851.88097626,-377315535.78546506,0.0
951240,-73399879.63136631,-377327206.88246334,0.0
951300,-73339905.52748531,-377338868.4471991,0.0
951360,-73279929.57084835,-377350520.4793778,0.0
951420,-73219951.76297058,-377362162.97870505,0.0
951480,-73159972.1053672,-377373795.94488674,0.0
951540,-73099990.59955345,-377385419.37762904,0.0
951600,-73040007.24704462,-377397033.27663827,0.0
951660,-72980022.04935604,-377408637.641621,0.0
951720,-72920035.0080031,-377420232.4722841,0.0
951780,-72860046.12450121,-377431817.7683346,0.0
951840,-72800055.40036586,-377443393.52948,0.0
951900,-72740062.83711256,-377454959.75542766,0.0
951960,-72680068.4362569,-377466516.4458855,0.0
952020,-72620072.19931448,-377478063.60056156,0.0
952080,-72560074.12780094,-377489601.21916413,0.0
952140,-72500074.22323202,-377501129.3014017,0.0
952200,-72440072.48712346,-377512647.846983,0.0
952260,-72380068.92099105,-377524156.85561717,0.0
952320,-72320063.52635065,-377535656.3270134,0.0
952380,-72260056.30471814,-377547146.2608811,0.0
952440,-72200047.25760947,-377558626.6569302,0.0
952500,-72140036.38654062,-377570097.5148705,0.0
952560,-72080023.69302762,-377581558.83441234,0.0
952620,-72020009.17858653,-377593010.6152661,0.0
952680,-71959992.84473349,-377604452.85714245,0.0
952740,-71899974.69298467,-377615885.5597524,0.0
952800,-71839954.72485627,-377627308.7228071,0.0
952860,-71779932.94186457,-377638722.34601796,0.0
952920,-71719909.34552585,-377650126.42909664,0.0
952980,-71659883.93735647,-377661520.9717551,0.0
953040,-71599856.71887285,-377672905.9737054,0.0
953100,-71539827.6915914,-377684281.43466,0.0
953160,-71479796.85702862,-377695647.3543315,0.0
953220,-71419764.21670106,-377707003.7324328,0.0
953280,-71359729.77212529,-377718350.56867695,0.0
953340,-71299693.52481793,-377729687.8627773,0.0
953400,-71239655.47629565,-377741015.6144475,0.0
953460,-71179615.62807517,-377752333.8234013,0.0
953520,-71119573.98167326,-377763642.4893528,0.0
953580,-71059530.53860672,-377774941.6120164,0.0
953640,-70999485.3003924,-377786231.19110656,0.0
953700,-70939438.2685472,-377797511.2263381,0.0
953760,-70879389.44458808,-377808781.71742606,0.0
953820,-70819338.830032,-377820042.6640857,0.0
953880,-70759286.42639601,-377831294.0660325,0.0
953940,-70699232.23519719,-377842535.9229824,0.0
954000,-70639176.25795266,-377853768.2346512,0.0
954060,-70579118.4961796,-377864991.00075525,0.0
954120,-70519058.9513952,-377876204.221011,0.0
954180,-70458997.62511674,-377887407.89513516,0.0
954240,-70398934.51886152,-377898602.02284473,0.0
954300,-70338869.63414688,-377909786.6038569,0.0
954360,-70278802.97249024,-377920961.63788915,0.0
954420,-70218734.53540902,-377932127.1246591,0.0
954480,-70158664.3244207,-377943283.0638848,0.0
954540,-70098592.34104283,-377954429.4552843,0.0
954600,-70038518.58679296,-377965566.29857606,0.0
954660,-69978443.06318873,-377976693.59347874,0.0
954720,-69918365.77174778,-377987811.3397112,0.0
954780,-69858286.71398784,-377998919.5369926,0.0
954840,-69798205.89142665,-378010018.1850424,0.0
954900,-69738123.30558202,-378021107.28358006,0.0
954960,-69678038.95797177,-378032186.8323256,0.0
955020,-69617952.8501138,-378043256.83099896,0.0
955080,-69557864.98352604,-378054317.2793206,0.0
955140,-69497775.35972646,-378065368.1770111,0.0
955200,-69437683.98023309,-378076409.5237912,0.0
955260,-69377590.846564,-378087441.3193821,0.0
955320,-69317495.96023726,-378098463.563505,0.0
955380,-69257399.32277107,-378109476.2558815,0.0
955440,-69197300.93568361,-378120479.3962333,0.0
955500,-69137200.8004931,-378131472.9842826,0.0
955560,-69077098.91871786,-378142457.01975155,0.0
955620,-69016995.2918762,-378153431.50236267,0.0
955680,-68956889.92148648,-378164396.43183875,0.0
955740,-68896782.80906713,-378175351.8079028,0.0
955800,-68836673.95613661,-378186297.63027805,0.0
955860,-68776563.36421344,-378197233.89868796,0.0
955920,-68716451.03481615,-378208160.61285627,0.0
955980,-68656336.96946333,-378219077.7725069,0.0
956040,-68596221.16967364,-378229985.3773641,0.0
956100,-68536103.63696574,-378240883.4271523,0.0
956160,-68475984.37285836,-378251771.92159617,0.0
956220,-68415863.37887028,-378262650.8604207,0.0
956280,-68355740.6565203,-378273520.243351,0.0
956340,-68295616.20732729,-378284380.07011247,0.0
956400,-68235490.03281014,-378295230.3404308,0.0
956460,-68175362.13448778,-378306071.0540319,0.0
956520,-68115232.51387921,-378316902.21064186,0.0
956580,-68055101.17250346,-378327723.80998707,0.0
956640,-67994968.11187959,-378338535.8517942,0.0
956700,-67934833.33352673,-378349338.33579004,0.0
956760,-67874696.83896405,-378360131.2617017,0.0
956820,-67814558.62971072,-378370914.62925655,0.0
956880,-67754418.70728602,-378381688.4381822,0.0
956940,-67694277.07320923,-378392452.6882064,0.0
957000,-67634133.72899967,-378403207.3790572,0.0
957060,-67573988.67617674,-378413952.51046306,0.0
957120,-67513841.91625984,-378424688.0821524,0.0
957180,-67453693.45076844,-378435414.09385407,0.0
957240,-67393543.28122206,-378446130.5452971,0.0
957300,-67333391.40914023,-378456837.4362107,0.0
957360,-67273237.83604255,-378467534.76632446,0.0
957420,-67213082.56344865,-378478222.5353681,0.0
957480,-67152925.59287822,-378488900.7430716,0.0
957540,-67092766.925850965,-378499569.3891653,0.0
957600,-67032606.56388666,-378510228.47337955,0.0
957660,-66972444.5085051,-378520877.9954452,0.0
957720,-66912280.76122614,-378531517.95509315,0.0
957780,-66852115.32356968,-378542148.3520546,0.0
957840,-66791948.197055645,-378552769.18606097,0.0
957900,-66731779.38320402,-378563380.45684403,0.0
957960,-66671608.88353482,-378573982.16413563,0.0
958020,-66611436.69956811,-378584574.30766803,0.0
958080,-66551262.83282399,-378595156.8871736,0.0
958140,-66491087.28482261,-378605729.90238494,0.0
958200,-66430910.05708417,-378616293.35303503,0.0
958260,-66370731.151128896,-378626847.238857,0.0
958320,-66310550.56847706,-378637391.55958414,0.0
958380,-66250368.31064898,-378647926.3149502,0.0
958440,-66190184.37916501,-378658451.50468904,0.0
958500,-66129998.77554556,-378668967.1285347,0.0
958560,-66069811.50131108,-378679473.1862215,0.0
958620,-66009622.55798204,-378689969.6774841,0.0
958680,-65949431.94707899,-378700456.6020573,0.0
958740,-65889239.67012248,-378710933.95967615,0.0
958800,-65829045.728633136,-378721401.75007606,0.0
958860,-65768850.124131605,-378731859.9729925,0.0
958920,-65708652.85813859,-378742308.62816125,0.0
958980,-65648453.932174824,-378752747.71531844,0.0
959040,-65588253.347761095,-378763177.2342003,0.0
959100,-65528051.106418215,-378773597.1845434,0.0
959160,-65467847.20966706,-378784007.5660844,0.0
959220,-65407641.65902853,-378794408.37856036,0.0
959280,-65347434.456023574,-378804799.6217086,0.0
959340,-65287225.60217318,-378815181.29526645,0.0
959400,-65227015.09899838,-378825553.3989718,0.0
959460,-65166802.94802026,-378835915.93256253,0.0
959520,-65106589.15075991,-378846268.8957769,0.0
959580,-65046373.70873851,-378856612.2883534,0.0
959640,-64986156.62347725,-378866946.11003065,0.0
959700,-64925937.89649737,-378877270.36054766,0.0
959760,-64865717.52932014,-378887585.0396435,0.0
959820,-64805495.5234669,-378897890.1470578,0.0
959880,-64745271.880459,-378908185.68253,0.0
959940,-64685046.601817854,-378918471.6458001,0.0
960000,-64624819.689064905,-378928748.0366083,0.0
960060,-64564591.14372164,-378939014.8546949,0.0
960120,-64504360.96730959,-378949272.09980065,0.0
960180,-64444129.16135032,-378959519.77166635,0.0
960240,-64383895.72736544,-378969757.8700331,0.0
960300,-64323660.666876614,-378979986.3946423,0.0
960360,-64263423.981405534,-378990205.3452355,0.0
960420,-64203185.67247393,-379000414.72155464,0.0
960480,-64142945.741603576,-379010614.5233417,0.0
960540,-64082704.19031629,-379020804.7503391,0.0
960600,-64022461.020133935,-379030985.40228933,0.0
960660,-63962216.232578404,-379041156.47893524,0.0
960720,-63901969.829171635,-379051317.98001987,0.0
960780,-63841721.81143561,-379061469.9052865,0.0
960840,-63781472.18089235,-379071612.2544787,0.0
960900,-63721220.939063914,-379081745.0273402,0.0
960960,-63660968.08747241,-379091868.22361505,0.0
961020,-63600713.62763998,-379101981.8430475,0.0
961080,-63540457.56108881,-379112085.88538206,0.0
961140,-63480199.889341116,-379122180.3503635,0.0
961200,-63419940.61391917,-379132265.23773676,0.0
961260,-63359679.73634527,-379142340.5472471,0.0
961320,-63299417.25814177,-379152406.27864003,0.0
961380,-63239153.18083105,-379162462.4316612,0.0
961440,-63178887.50593554,-379172509.0060566,0.0
961500,-63118620.234977715,-379182546.00157243,0.0
961560,-63058351.369480066,-379192573.4179551,0.0
961620,-62998080.91096515,-379202591.2549513,0.0
961680,-62937808.86095556,-379212599.51230794,0.0
961740,-62877535.22097391,-379222598.18977225,0.0
961800,-62817259.99254288,-379232587.28709155,0.0
961860,-62756983.17718517,-379242566.80401355,0.0
961920,-62696704.776423536,-379252536.7402861,0.0
961980,-62636424.79178076,-379262497.0956574,0.0
962040,-62576143.22477968,-379272447.8698758,0.0
962100,-62515860.07694316,-379282389.06268984,0.0
962160,-62455575.3497941,-379292320.6738485,0.0
962220,-62395289.04485545,-379302242.7031008,0.0
962280,-62335001.163650215,-379312155.15019614,0.0
962340,-62274711.70770141,-379322058.01488405,0.0
962400,-62214420.6785321,-379331951.2969144,0.0
962460,-62154128.077665396,-379341834.99603724,0.0
962520,-62093833.906624444,-379351709.11200285,0.0
962580,-62033538.166932434,-379361573.6445618,0.0
962640,-61973240.86011259,-379371428.593465,0.0
962700,-61912941.987688184,-379381273.9584633,0.0
962760,-61852641.551182516,-379391109.7393081,0.0
962820,-61792339.552118935,-379400935.9357509,0.0
962880,-61732035.99202082,-379410752.54754347,0.0
962940,-61671730.8724116,-379420559.5744378,0.0
963000,-61611424.194814734,-379430357.0161861,0.0
963060,-61551115.96075373,-379440144.87254095,0.0
963120,-61490806.171752125,-379449923.14325505,0.0
963180,-61430494.82933351,-379459691.82808137,0.0
963240,-61370181.93502149,-379469450.92677313,0.0
963300,-61309867.49033973,-379479200.43908376,0.0
963360,-61249551.49681194,-379488940.364767,0.0
963420,-61189233.95596185,-379498670.7035768,0.0
963480,-61128914.86931324,-379508391.4552673,0.0
963540,-61068594.238389924,-379518102.61959296,0.0
963600,-61008272.06471576,-379527804.19630843,0.0
963660,-60947948.34981464,-379537496.1851687,0.0
963720,-60887623.09521049,-379547178.5859288,0.0
963780,-60827296.3024273,-379556851.3983442,0.0
963840,-60766967.97298907,-379566514.62217057,0.0
963900,-60706638.10841984,-379576168.2571637,0.0
963960,-60646306.710243724,-379585812.3030798,0.0
964020,-60585973.77998483,-379595446.7596752,0.0
964080,-60525639.31916733,-379605071.62670654,0.0
964140,-60465303.329315424,-379614686.9039306,0.0
964200,-60404965.81195336,-379624292.59110457,0.0
964260,-60344626.76860542,-379633888.6879857,0.0
964320,-60284286.20079592,-379643475.19433165,0.0
964380,-60223944.110049225,-379653052.1099001,0.0
964440,-60163600.49788973,-379662619.43444926,0.0
964500,-60103255.365841866,-379672177.16773736,0.0
964560,-60042908.71543012,-379681725.309523,0.0
964620,-59982560.54817899,-379691263.8595649,0.0
964680,-59922210.86561304,-379700792.8176221,0.0
964740,-59861859.66925685,-379710312.183454,0.0
964800,-59801506.96063505,-379719821.95681995,0.0
964860,-59741152.74127231,-379729322.1374798,0.0
964920,-59680797.01269332,-379738812.7251935,0.0
964980,-59620439.77642284,-379748293.7197213,0.0
965040,-59560081.033985645,-379757765.12082374,0.0
965100,-59499720.78690655,-379767226.9282615,0.0
965160,-59439359.036710404,-379776679.1417956,0.0
965220,-59378995.784922116,-379786121.76118714,0.0
965280,-59318631.03306661,-379795554.78619766,0.0
965340,-59258264.78266885,-379804978.21658885,0.0
965400,-59197897.03525386,-379814392.05212265,0.0
965460,-59137527.79234667,-379823796.29256123,0.0
965520,-59077157.055472374,-379833190.9376671,0.0
965580,-59016784.82615609,-379842575.98720276,0.0
965640,-58956411.105922975,-379851951.44093126,0.0
965700,-58896035.89629822,-379861317.2986157,0.0
965760,-58835659.198807076,-379870673.56001943,0.0
965820,-58775281.014974795,-379880020.22490615,0.0
965880,-58714901.3463267,-379889357.29303974,0.0
965940,-58654520.194388136,-379898684.7641843,0.0
966000,-58594137.56068448,-379908002.6381042,0.0
966060,-58533753.446741164,-379917310.9145641,0.0
966120,-58473367.854083635,-379926609.5933287,0.0
966180,-58412980.7842374,-379935898.6741632,0.0
966240,-58352592.23872799,-379945178.15683293,0.0
966300,-58292202.21908097,-379954448.0411035,0.0
966360,-58231810.72682195,-379963708.3267406,0.0
966420,-58171417.76347659,-379972959.01351047,0.0
966480,-58111023.330570556,-379982200.10117924,0.0
966540,-58050627.42962957,-379991431.58951354,0.0
966600,-57990230.062179394,-380000653.4782802,0.0
966660,-57929831.22974582,-380009865.7672462,0.0
966720,-57869430.93385468,-380019068.4561788,0.0
966780,-57809029.176031835,-380028261.5448455,0.0
966840,-57748625.9578032,-380037445.0330141,0.0
966900,-57688221.28069471,-380046618.92045265,0.0
966960,-57627815.146232344,-380055783.2069293,0.0
967020,-57567407.555942126,-380064937.8922126,0.0
967080,-57506998.511350095,-380074082.97607124,0.0
967140,-57446588.01398235,-380083218.4582742,0.0
967200,-57386176.06536501,-380092344.3385907,0.0
967260,-57325762.66702424,-380101460.6167902,0.0
967320,-57265347.82048624,-380110567.29264235,0.0
967380,-57204931.527277246,-380119664.36591715,0.0
967440,-57144513.78892353,-380128751.8363848,0.0
967500,-57084094.6069514,-380137829.70381564,0.0
967560,-57023673.9828872,-380146897.96798044,0.0
967620,-56963251.91825731,-380155956.62865007,0.0
967680,-56902828.41458815,-380165005.6855957,0.0
967740,-56842403.47340618,-380174045.13858867,0.0
967800,-56781977.09623788,-380183074.9874007,0.0
967860,-56721549.28460978,-380192095.23180366,0.0
967920,-56661120.04004844,-380201105.87156963,0.0
967980,-56600689.364080474,-380210106.90647095,0.0
968040,-56540257.2582325,-380219098.3362803,0.0
968100,-56479823.724031195,-380228080.1607705,0.0
968160,-56419388.76300327,-380237052.37971467,0.0
968220,-56358952.376675464,-380246014.9928861,0.0
968280,-56298514.56657456,-380254968.0000585,0.0
968340,-56238075.334227376,-380263911.4010055,0.0
968400,-56177634.681160755,-380272845.1955013,0.0
968460,-56117192.60890159,-380281769.3833202,0.0
968520,-56056749.11897681,-380290683.96423674,0.0
968580,-55996304.212913364,-380299588.93802565,0.0
968640,-55935857.89223825,-380308484.3044621,0.0
968700,-55875410.158478506,-380317370.06332123,0.0
968760,-55814961.01316119,-380326246.21437865,0.0
968820,-55754510.457813405,-380335112.7574101,0.0
968880,-55694058.49396229,-380343969.6921916,0.0
968940,-55633605.123135015,-380352817.0184994,0.0
969000,-55573150.34685879,-380361654.7361099,0.0
969060,-55512694.16666086,-380370482.84479994,0.0
969120,-55452236.58406851,-380379301.34434646,0.0
969180,-55391777.60060904,-380388110.23452675,0.0
969240,-55331317.21780982,-380396909.5151182,0.0
969300,-55270855.43719822,-380405699.18589854,0.0
969360,-55210392.26030167,-380414479.24664575,0.0
969420,-55149927.68864763,-380423249.69713795,0.0
969480,-55089461.72376358,-380432010.53715366,0.0
969540,-55028994.367177054,-380440761.7664715,0.0
969600,-54968525.62041561,-380449503.3848704,0.0
969660,-54908055.485006854,-380458235.39212954,0.0
969720,-54847583.96247841,-380466957.7880283,0.0
969780,-54787111.054357946,-380475670.5723464,0.0
969840,-54726636.76217317,-380484373.7448636,0.0
969900,-54666161.08745181,-380493067.3053602,0.0
969960,-54605684.031721644,-380501751.25361645,0.0
970020,-54545205.59651048,-380510425.58941305,0.0
970080,-54484725.783346154,-380519090.3125308,0.0
970140,-54424244.59375655,-380527745.42275083,0.0
970200,-54363762.029269576,-380536390.9198545,0.0
970260,-54303278.09141318,-380545026.80362344,0.0
970320,-54242792.78171534,-380553653.0738394,0.0
970380,-54182306.101704076,-380562269.7302845,0.0
970440,-54121818.05290743,-380570876.7727411,0.0
970500,-54061328.636853494,-380579474.2009917,0.0
970560,-54000837.85507038,-380588062.01481915,0.0
970620,-53940345.709086254,-380596640.2140065,0.0
970680,-53879852.2004293,-380605208.798337,0.0
970740,-53819357.33062773,-380613767.7675942,0.0
970800,-53758861.10120982,-380622317.12156194,0.0
970860,-53698363.513703845,-380630856.86002415,0.0
970920,-53637864.56963813,-380639386.98276514,0.0
970980,-53577364.27054105,-380647907.4895694,0.0
971040,-53516862.617940985,-380656418.3802217,0.0
971100,-53456359.61336637,-380664919.65450704,0.0
971160,-53395855.25834567,-380673411.3122106,0.0
971220,-53335349.55440738,-380681893.35311794,0.0
971280,-53274842.503080025,-380690365.77701473,0.0
971340,-53214334.105892174,-380698828.58368695,0.0
971400,-53153824.364372425,-380707281.7729208,0.0
971460,-53093313.28004941,-380715725.34450275,0.0
971520,-53032800.854451805,-380724159.29821944,0.0
971580,-52972287.0891083,-380732583.63385785,0.0
971640,-52911771.98554763,-380740998.35120517,0.0
971700,-52851255.54529857,-380749403.4500488,0.0
971760,-52790737.76988991,-380757798.93017644,0.0
971820,-52730218.6608505,-380766184.79137594,0.0
971880,-52669698.2197092,-380774561.03343546,0.0
971940,-52609176.44799492,-380782927.6561434,0.0
972000,-52548653.34723659,-380791284.65928847,0.0
972060,-52488128.91896318,-380799632.04265946,0.0
972120,-52427603.1647037,-380807969.80604553,0.0
972180,-52367076.08598718,-380816297.94923604,0.0
972240,-52306547.6843427,-380824616.4720206,0.0
972300,-52246017.96129935,-380832925.37418914,0.0
972360,-52185486.91838629,-380841224.65553164,0.0
972420,-52124954.55713267,-380849514.31583846,0.0
972480,-52064420.879067704,-380857794.3549002,0.0
972540,-52003885.885720626,-380866064.77250767,0.0
972600,-51943349.57862071,-380874325.568452,0.0
972660,-51882811.959297255,-380882576.74252445,0.0
972720,-51822273.0292796,-380890818.29451656,0.0
972780,-51761732.79009711,-380899050.22422016,0.0
972840,-51701191.243279204,-380907272.53142726,0.0
972900,-51640648.390355304,-380915485.21593016,0.0
972960,-51580104.23285488,-380923688.2775214,0.0
973020,-51519558.77230744,-380931881.7159937,0.0
973080,-51459012.01024252,-380940065.53114015,0.0
973140,-51398463.94818968,-380948239.72275394,0.0
973200,-51337914.58767854,-380956404.2906286,0.0
973260,-51277363.93023871,-380964559.23455787,0.0
973320,-51216811.97739986,-380972704.5543357,0.0
973380,-51156258.7306917,-380980840.2497564,0.0
973440,-51095704.19164396,-380988966.32061434,0.0
973500,-51035148.3617864,-380997082.7667043,0.0
973560,-50974591.24264882,-381005189.58782125,0.0
973620,-50914032.83576104,-381013286.7837603,0.0
973680,-50853473.14265294,-381021374.354317,0.0
973740,-50792912.1648544,-381029452.299287,0.0
973800,-50732349.903895356,-381037520.61846626,0.0
973860,-50671786.36130576,-381045579.3116509,0.0
973920,-50611221.53861561,-381053628.3786373,0.0
973980,-50550655.43735492,-381061667.8192222,0.0
974040,-50490088.059053764,-381069697.6332025,0.0
974100,-50429519.40524222,-381077717.82037526,0.0
974160,-50368949.47745041,-381085728.380538,0.0
974220,-50308378.277208485,-381093729.31348825,0.0
974280,-50247805.806046635,-381101720.6190239,0.0
974340,-50187232.065495074,-381109702.2969431,0.0
974400,-50126657.057084054,-381117674.3470442,0.0
974460,-50066080.78234386,-381125636.7691258,0.0
974520,-50005503.242804796,-381133589.5629868,0.0
974580,-49944924.43999722,-381141532.7284262,0.0
974640,-49884344.3754515,-381149466.2652434,0.0
974700,-49823763.05069804,-381157390.173238,0.0
974760,-49763180.4672673,-381165304.4522097,0.0
974820,-49702596.62668973,-381173209.1019587,0.0
974880,-49642011.53049585,-381181104.1222852,0.0
974940,-49581425.1802162,-381188989.5129898,0.0
975000,-49520837.577381335,-381196865.2738733,0.0
975060,-49460248.723521866,-381204731.4047368,0.0
975120,-49399658.62016842,-381212587.9053815,0.0
975180,-49339067.26885165,-381220434.77560896,0.0
975240,-49278474.67110227,-381228272.0152209,0.0
975300,-49217880.82845099,-381236099.6240193,0.0
975360,-49157285.74242858,-381243917.6018066,0.0
975420,-49096689.41456582,-381251725.9483851,0.0
975480,-49036091.846393526,-381259524.66355765,0.0
975540,-48975493.039442554,-381267313.7471272,0.0
975600,-48914892.995243795,-381275093.19889694,0.0
975660,-48854291.71532816,-381282863.0186704,0.0
975720,-48793689.201226585,-381290623.20625126,0.0
975780,-48733085.45447005,-381298373.7614435,0.0
975840,-48672480.47658957,-381306114.6840513,0.0
975900,-48611874.26911617,-381313845.9738791,0.0
975960,-48551266.83358093,-381321567.63073164,0.0
976020,-48490658.17151496,-381329279.6544138,0.0
976080,-48430048.28444937,-381336982.0447308,0.0
976140,-48369437.173915334,-381344674.801488,0.0
976200,-48308824.841444045,-381352357.92449105,0.0
976260,-48248211.28856673,-381360031.4135459,0.0
976320,-48187596.51681464,-381367695.2684587,0.0
976380,-48126980.527719066,-381375349.48903584,0.0
976440,-48066363.32281132,-381382994.075084,0.0
976500,-48005744.903622754,-381390629.0264099,0.0
976560,-47945125.27168474,-381398254.3428208,0.0
976620,-47884504.4285287,-381405870.0241241,0.0
976680,-47823882.37568605,-381413476.07012725,0.0
976740,-47763259.11468828,-381421072.4806382,0.0
976800,-47702634.647066884,-381428659.25546503,0.0
976860,-47642008.974353395,-381436236.3944161,0.0
976920,-47581382.098079376,-381443803.89729995,0.0
976980,-47520754.01977641,-381451361.76392543,0.0
977040,-47460124.74097613,-381458909.99410164,0.0
977100,-47399494.263210185,-381466448.58763784,0.0
977160,-47338862.58801025,-381473977.5443436,0.0
977220,-47278229.71690805,-381481496.86402875,0.0
977280,-47217595.65143532,-381489006.5465033,0.0
977340,-47156960.39312384,-381496506.59157753,0.0
977400,-47096323.943505414,-381503996.999062,0.0
977460,-47035686.30411187,-381511477.7687675,0.0
977520,-46975047.476475075,-381518948.90050495,0.0
977580,-46914407.46212692,-381526410.3940857,0.0
977640,-46853766.262599334,-381533862.2493212,0.0
977700,-46793123.87942427,-381541304.46602327,0.0
977760,-46732480.3141337,-381548737.0440038,0.0
977820,-46671835.56825966,-381556159.9830751,0.0
977880,-46611189.64333417,-381563573.2830496,0.0
977940,-46550542.540889315,-381570976.94374007,0.0
978000,-46489894.2624572,-381578370.96495944,0.0
978060,-46429244.80956995,-381585755.3465209,0.0
978120,-46368594.18375973,-381593130.08823794,0.0
978180,-46307942.386558734,-381600495.18992424,0.0
978240,-46247289.41949918,-381607850.6513938,0.0
978300,-46186635.284113325,-381615196.4724607,0.0
978360,-46125979.981933445,-381622532.6529394,0.0
978420,-46065323.51449185,-381629859.1926446,0.0
978480,-46004665.88332088,-381637176.09139115,0.0
978540,-45944007.08995291,-381644483.34899426,0.0
978600,-45883347.13592033,-381651780.9652693,0.0
978660,-45822686.02275557,-381659068.940032,0.0
978720,-45762023.751991086,-381666347.2730982,0.0
978780,-45701360.32515936,-381673615.96428394,0.0
978840,-45640695.74379292,-381680875.0134057,0.0
978900,-45580030.0094243,-381688124.42028,0.0
978960,-45519363.12358607,-381695364.1847238,0.0
979020,-45458695.08781085,-381702594.30655414,0.0
979080,-45398025.903631255,-381709814.7855884,0.0
979140,-45337355.57257995,-381717025.62164414,0.0
979200,-45276684.09618963,-381724226.81453925,0.0
979260,-45216011.475993015,-381731418.3640918,0.0
979320,-45155337.713522844,-381738600.2701201,0.0
979380,-45094662.81031189,-381745772.5324427,0.0
979440,-45033986.76789297,-381752935.15087837,0.0
979500,-44973309.587798916,-381760088.1252462,0.0
979560,-44912631.271562584,-381767231.4553656,0.0
979620,-44851951.820716865,-381774365.14105594,0.0
979680,-44791271.23679469,-381781489.1821371,0.0
979740,-44730589.52132899,-381788603.57842904,0.0
979800,-44669906.67585276,-381795708.32975215,0.0
979860,-44609222.701899,-381802803.43592685,0.0
979920,-44548537.60100074,-381809888.89677393,0.0
979980,-44487851.37469105,-381816964.7121144,0.0
980040,-44427164.024503015,-381824030.8817695,0.0
980100,-44366475.55196976,-381831087.4055607,0.0
980160,-44305785.95862442,-381838134.2833097,0.0
980220,-44245095.24600019,-381845171.5148385,0.0
980280,-44184403.415630266,-381852199.0999694,0.0
980340,-44123710.46904788,-381859217.0385248,0.0
980400,-44063016.407786295,-381866225.3303274,0.0
980460,-44002321.2333788,-381873223.9752002,0.0
980520,-43941624.947358705,-381880212.9729663,0.0
980580,-43880927.55125936,-381887192.32344925,0.0
980640,-43820229.04661415,-381894162.0264727,0.0
980700,-43759529.434956454,-381901122.08186054,0.0
980760,-43698828.71781972,-381908072.489437,0.0
980820,-43638126.8967374,-381915013.2490264,0.0
980880,-43577423.973242976,-381921944.36045355,0.0
980940,-43516719.948869966,-381928865.82354325,0.0
981000,-43456014.825151905,-381935777.63812065,0.0
981060,-43395308.60362237,-381942679.80401117,0.0
981120,-43334601.28581495,-381949572.3210404,0.0
981180,-43273892.87326327,-381956455.1890342,0.0
981240,-43213183.36750098,-381963328.4078188,0.0
981300,-43152472.77006177,-381970191.9772205,0.0
981360,-43091761.082479335,-381977045.8970658,0.0
981420,-43031048.306287415,-381983890.16718173,0.0
981480,-42970334.44301977,-381990724.7873953,0.0
981540,-42909619.49421019,-381997549.75753385,0.0
981600,-42848903.46139249,-382004365.077425,0.0
981660,-42788186.34610052,-382011170.74689656,0.0
981720,-42727468.14986814,-382017966.7657766,0.0
981780,-42666748.87422926,-382024753.1338934,0.0
981840,-42606028.5207178,-382031529.85107553,0.0
981900,-42545307.09086772,-382038296.9171518,0.0
981960,-42484584.586213,-382045054.3319513,0.0
982020,-42423861.00828764,-382051802.0953033,0.0
982080,-42363136.35862568,-382058540.2070373,0.0
982140,-42302410.638761185,-382065268.6669831,0.0
982200,-42241683.850228235,-382071987.47497076,0.0
982260,-42180955.99456096,-382078696.63083047,0.0
982320,-42120227.073293485,-382085396.1343928,0.0
982380,-42059497.08795999,-382092085.9854885,0.0
982440,-41998766.04009467,-382098766.18394846,0.0
982500,-41938033.93123175,-382105436.72960407,0.0
982560,-41877300.762905486,-382112097.62228674,0.0
982620,-41816566.53665014,-382118748.8618282,0.0
982680,-41755831.25400003,-382125390.44806045,0.0
982740,-41695094.91648948,-382132022.3808157,0.0
982800,-41634357.52565285,-382138644.65992635,0.0
