time,x,y,z
775020,-35389649.17661234,155369309.19238472,0.0
775080,-35473738.4074544,155444696.82710236,0.0
775140,-35557815.107942596,155520029.36678252,0.0
775200,-35641879.27008932,155595306.88012567,0.0
775260,-35725930.88595703,155670529.43569314,0.0
775320,-35809969.94765801,155745697.10190746,0.0
775380,-35893996.44735414,155820809.94705272,0.0
775440,-35978010.377256684,155895868.039275,0.0
775500,-36062011.729626074,155970871.4465827,0.0
775560,-36146000.49677166,156045820.23684695,0.0
775620,-36229976.67105151,156120714.47780192,0.0
775680,-36313940.24487216,156195554.23704523,0.0
775740,-36397891.210688435,156270339.58203837,0.0
775800,-36481829.56100319,156345070.58010697,0.0
775860,-36565755.28836713,156419747.29844123,0.0
775920,-36649668.38537855,156494369.80409628,0.0
775980,-36733568.844683155,156568938.16399252,0.0
776040,-36817456.658973835,156643452.444916,0.0
776100,-36901331.82099044,156717912.7135188,0.0
776160,-36985194.32351959,156792319.03631935,0.0
776220,-37069044.15939442,156866671.47970283,0.0
776280,-37152881.32149442,156940970.10992151,0.0
776340,-37236705.80274521,157015214.9930951,0.0
776400,-37320517.59611829,157089406.1952111,0.0
776460,-37404316.694630906,157163543.78212523,0.0
776520,-37488103.09134577,157237627.81956166,0.0
776580,-37571876.77937091,157311658.37311345,0.0
776640,-37655637.751859434,157385635.5082429,0.0
776700,-37739386.00200933,157459559.29028186,0.0
776760,-37823121.52306329,157533429.78443208,0.0
776820,-37906844.30830846,157607247.0557656,0.0
776880,-37990554.35107628,157681011.16922507,0.0
776940,-38074251.64474227,157754722.18962413,0.0
777000,-38157936.182725824,157828380.1816477,0.0
777060,-38241607.95849002,157901985.20985228,0.0
777120,-38325266.96554144,157975537.3386665,0.0
777180,-38408913.19742992,158049036.6323912,0.0
777240,-38492546.64774842,158122483.1552,0.0
777300,-38576167.31013279,158195876.97113943,0.0
777360,-38659775.178261586,158269218.14412946,0.0
777420,-38743370.24585589,158342506.73796365,0.0
777480,-38826952.50667909,158415742.81630966,0.0
777540,-38910521.95453671,158488926.4427095,0.0
777600,-38994078.58327624,158562057.68057984,0.0
777660,-39077622.38678689,158635136.5932124,0.0
777720,-39161153.35899946,158708163.24377424,0.0
777780,-39244671.49388612,158781137.6953081,0.0
777840,-39328176.78546024,158854060.01073274,0.0
777900,-39411669.22777619,158926930.25284332,0.0
777960,-39495148.81492918,158999748.48431158,0.0
778020,-39578615.54105504,159072514.7676863,0.0
778080,-39662069.400330074,159145229.1653936,0.0
778140,-39745510.386970855,159217891.73973718,0.0
778200,-39828938.49523406,159290502.55289882,0.0
778260,-39912353.71941627,159363061.66693848,0.0
778320,-39995756.05385381,159435569.1437948,0.0
778380,-40079145.492922574,159508025.0452853,0.0
778440,-40162522.03103782,159580429.4331068,0.0
778500,-40245885.66265402,159652782.36883566,0.0
778560,-40329236.38226467,159725083.91392812,0.0
778620,-40412574.18440213,159797334.12972063,0.0
778680,-40495899.06363743,159869533.07743016,0.0
778740,-40579211.01458011,159941680.81815448,0.0
778800,-40662510.03187805,160013777.41287255,0.0
778860,-40745796.11021729,160085822.92244476,0.0
778920,-40829069.24432185,160157817.40761325,0.0
778980,-40912329.4289536,160229760.92900223,0.0
779040,-40995576.65891205,160301653.5471183,0.0
779100,-41078810.92903418,160373495.32235077,0.0
779160,-41162032.23419431,160445286.31497192,0.0
779220,-41245240.56930389,160517026.58513734,0.0
779280,-41328435.92931137,160588716.1928862,0.0
779340,-41411618.30920202,160660355.1981416,0.0
779400,-41494787.70399776,160731943.66071087,0.0
779460,-41577944.10875699,160803481.64028585,0.0
779520,-41661087.518574454,160874969.19644314,0.0
779580,-41744217.92858107,160946406.38864455,0.0
779640,-41827335.33394373,161017793.2762372,0.0
779700,-41910439.7298652,161089129.91845396,0.0
779760,-41993531.11158392,161160416.37441376,0.0
779820,-42076609.47437385,161231652.70312175,0.0
779880,-42159674.81354432,161302838.96346974,0.0
779940,-42242727.12443987,161373975.2142364,0.0
780000,-42325766.40244011,161445061.5140876,0.0
780060,-42408792.64295951,161516097.92157665,0.0
780120,-42491805.841447316,161587084.4951447,0.0
780180,-42574805.993387334,161658021.2931209,0.0
780240,-42657793.09429782,161728908.37372276,0.0
780300,-42740767.139731295,161799745.79505643,0.0
780360,-42823728.12527442,161870533.615117,0.0
780420,-42906676.046547815,161941271.89178878,0.0
780480,-42989610.899205945,162011960.6828455,0.0
780540,-43072532.67893693,162082600.04595077,0.0
780600,-43155441.38146242,162153190.0386582,0.0
780660,-43238337.00253743,162223730.71841177,0.0
780720,-43321219.53795022,162294222.1425461,0.0
780780,-43404088.98352211,162364664.36828667,0.0
780840,-43486945.335107364,162435057.45275024,0.0
780900,-43569788.58859302,162505401.45294496,0.0
780960,-43652618.73989877,162575696.42577076,0.0
781020,-43735435.78497679,162645942.4280196,0.0
781080,-43818239.7198116,162716139.51637578,0.0
781140,-43901030.54041995,162786287.74741608,0.0
781200,-43983808.242850624,162856387.17761022,0.0
781260,-44066572.82318435,162926437.863321,0.0
781320,-44149324.27753363,162996439.86080468,0.0
781380,-44232062.6020426,163066393.22621113,0.0
781440,-44314787.7928869,163136298.0155842,0.0
781500,-44397499.84627353,163206154.28486195,0.0
781560,-44480198.758440696,163275962.08987692,0.0
781620,-44562884.525657706,163345721.4863564,0.0
781680,-44645557.14422481,163415432.52992275,0.0
781740,-44728216.610473044,163485095.27609354,0.0
781800,-44810862.92076414,163554709.78028196,0.0
781860,-44893496.07149035,163624276.09779698,0.0
781920,-44976116.05907433,163693794.28384367,0.0
781980,-45058722.87996899,163763264.39352348,0.0
782040,-45141316.5306574,163832686.48183444,0.0
782100,-45223897.007652596,163902060.60367146,0.0
782160,-45306464.307497494,163971386.81382662,0.0
782220,-45389018.42676474,164040665.16698933,0.0
782280,-45471559.36205658,164109895.71774673,0.0
782340,-45554087.11000474,164179078.52058384,0.0
782400,-45636601.667270266,164248213.62988383,0.0
782460,-45719103.03054343,164317301.09992835,0.0
782520,-45801591.19654359,164386340.98489773,0.0
782580,-45884066.16201904,164455333.33887124,0.0
782640,-45966527.923746906,164524278.21582732,0.0
782700,-46048976.47853302,164593175.66964388,0.0
782760,-46131411.823211774,164662025.75409856,0.0
782820,-46213833.954646006,164730828.52286893,0.0
782880,-46296242.869726874,164799584.0295328,0.0
782940,-46378638.56537373,164868292.3275684,0.0
783000,-46461021.038534,164936953.47035474,0.0
783060,-46543390.286183044,165005567.5111717,0.0
783120,-46625746.305324055,165074134.5032004,0.0
783180,-46708089.092987925,165142654.49952352,0.0
783240,-46790418.64623311,165211127.5531253,0.0
783300,-46872734.96214554,165279553.71689197,0.0
783360,-46955038.03783847,165347933.04361203,0.0
783420,-47037327.87045236,165416265.58597633,0.0
783480,-47119604.45715478,165484551.39657846,0.0
783540,-47201867.79514027,165552790.5279149,0.0
783600,-47284117.88163021,165620983.03238538,0.0
783660,-47366354.713872746,165689128.96229294,0.0
783720,-47448578.289142616,165757228.36984435,0.0
783780,-47530788.604741074,165825281.30715021,0.0
783840,-47612985.65799576,165893287.82622534,0.0
783900,-47695169.44626057,165961247.97898883,0.0
783960,-47777339.96691557,166029161.81726447,0.0
784020,-47859497.21736685,166097029.39278084,0.0
784080,-47941641.19504643,166164850.75717163,0.0
784140,-48023771.89741214,166232625.96197587,0.0
784200,-48105889.32194751,166300355.0586381,0.0
784260,-48187993.46616163,166368038.09850866,0.0
784320,-48270084.32758909,166435675.13284394,0.0
784380,-48352161.90378981,166503266.21280658,0.0
784440,-48434226.19234898,166570811.3894657,0.0
784500,-48516277.19087691,166638310.71379712,0.0
784560,-48598314.89700894,166705764.23668367,0.0
784620,-48680339.308405325,166773172.00891528,0.0
784680,-48762350.42275112,166840534.08118933,0.0
784740,-48844348.23775608,166907850.5041109,0.0
784800,-48926332.75115454,166975121.32819283,0.0
784860,-49008303.96070532,167042346.60385612,0.0
784920,-49090261.86419161,167109526.38143006,0.0
784980,-49172206.45942086,167176660.71115252,0.0
785040,-49254137.74422469,167243749.64317015,0.0
785100,-49336055.71645875,167310793.22753853,0.0
785160,-49417960.37400266,167377791.5142225,0.0
785220,-49499851.71475986,167444744.55309638,0.0
785280,-49581729.73665753,167511652.39394408,0.0
785340,-49663594.43764649,167578515.0864595,0.0
785400,-49745445.81570108,167645332.6802465,0.0
785460,-49827283.868819065,167712105.22481942,0.0
785520,-49909108.59502153,167778832.76960307,0.0
785580,-49990919.992352776,167845515.36393306,0.0
785640,-50072718.058880225,167912153.05705598,0.0
785700,-50154502.792694315,167978745.89812958,0.0
785760,-50236274.19190839,168045293.93622312,0.0
785820,-50318032.25465862,168111797.2203174,0.0
785880,-50399776.97910387,168178255.79930514,0.0
785940,-50481508.363425635,168244669.7219911,0.0
786000,-50563226.40582792,168311039.03709233,0.0
786060,-50644931.10453714,168377363.7932384,0.0
786120,-50726622.45780203,168443644.03897157,0.0
786180,-50808300.46389354,168509879.822747,0.0
786240,-50889965.12110475,168576071.19293302,0.0
786300,-50971616.42775075,168642218.1978113,0.0
786360,-51053254.382168576,168708320.88557705,0.0
786420,-51134878.982717074,168774379.30433926,0.0
786480,-51216490.22777685,168840393.50212088,0.0
786540,-51298088.11575012,168906363.5268591,0.0
786600,-51379672.64506067,168972289.42640543,0.0
786660,-51461243.81415374,169038171.248526,0.0
786720,-51542801.621495895,169104009.04090178,0.0
786780,-51624346.065574996,169169802.85112873,0.0
786840,-51705877.144900054,169235552.726718,0.0
786900,-51787394.85800116,169301258.71509624,0.0
786960,-51868899.203429386,169366920.86360565,0.0
787020,-51950390.17975671,169432539.2195043,0.0
787080,-52031867.7855759,169498113.8299663,0.0
787140,-52113332.01950043,169563644.74208197,0.0
787200,-52194782.8801644,169629132.0028581,0.0
787260,-52276220.366222434,169694575.6592181,0.0
787320,-52357644.47634959,169759975.75800222,0.0
787380,-52439055.209241286,169825332.34596774,0.0
787440,-52520452.563613184,169890645.46978924,0.0
787500,-52601836.53820112,169955915.17605865,0.0
787560,-52683207.13176103,170021141.51128563,0.0
787620,-52764564.343068816,170086324.5218976,0.0
787680,-52845908.1709203,170151464.2542401,0.0
787740,-52927238.614131115,170216560.75457677,0.0
787800,-53008555.67153664,170281614.0690898,0.0
787860,-53089859.34199189,170346624.2438799,0.0
787920,-53171149.62437143,170411591.3249667,0.0
787980,-53252426.51756932,170476515.35828876,0.0
788040,-53333690.02049898,170541396.38970387,0.0
788100,-53414940.13209316,170606234.46498922,0.0
788160,-53496176.85130381,170671029.62984157,0.0
788220,-53577400.17710202,170735781.92987746,0.0
788280,-53658610.108477935,170800491.41063344,0.0
788340,-53739806.64444065,170865158.1175662,0.0
788400,-53820989.78401816,170929782.09605277,0.0
788460,-53902159.526257254,170994363.39139074,0.0
788520,-53983315.87022344,171058902.0487984,0.0
788580,-54064458.815000854,171123398.11341503,0.0
788640,-54145588.3596922,171187851.63030094,0.0
788700,-54226704.50341865,171252262.64443776,0.0
788760,-54307807.245319754,171316631.2007286,0.0
788820,-54388896.5845534,171380957.34399828,0.0
788880,-54469972.52029568,171445241.11899343,0.0
788940,-54551035.051740855,171509482.5703827,0.0
789000,-54632084.17810125,171573681.74275705,0.0
789060,-54713119.89860718,171637838.68062973,0.0
789120,-54794142.212506875,171701953.42843667,0.0
789180,-54875151.1190664,171766026.03053656,0.0
789240,-54956146.61756959,171830056.53121102,0.0
789300,-55037128.707317926,171894044.97466484,0.0
789360,-55118097.387630515,171957991.40502608,0.0
789420,-55199052.657843985,172021895.86634636,0.0
789480,-55279994.5173124,172085758.40260094,0.0
789540,-55360922.96540721,172149579.05768895,0.0
789600,-55441838.00151714,172213357.8754336,0.0
789660,-55522739.62504815,172277094.89958224,0.0
789720,-55603627.83542334,172340790.1738067,0.0
789780,-55684502.63208287,172404443.74170333,0.0
789840,-55765364.01448389,172468055.64679325,0.0
789900,-55846211.98210048,172531625.9325225,0.0
789960,-55927046.53442355,172595154.64226225,0.0
790020,-56007867.6709608,172658641.8193089,0.0
790080,-56088675.3912366,172722087.5068844,0.0
790140,-56169469.694791965,172785491.7481362,0.0
790200,-56250250.58118445,172848854.58613765,0.0
790260,-56331018.04998808,172912176.06388807,0.0
790320,-56411772.10079331,172975456.2243129,0.0
790380,-56492512.73320689,173038695.11026388,0.0
790440,-56573239.94685187,173101892.76451933,0.0
790500,-56653953.74136747,173165049.22978416,0.0
790560,-56734654.11640902,173228164.54869014,0.0
790620,-56815341.07164791,173291238.76379606,0.0
790680,-56896014.606771514,173354271.9175879,0.0
790740,-56976674.721483104,173417264.05247897,0.0
790800,-57057321.41550179,173480215.21081007,0.0
790860,-57137954.688562445,173543125.4348497,0.0
790920,-57218574.54041565,173605994.7667943,0.0
790980,-57299180.97082762,173668823.24876818,0.0
791040,-57379773.97958011,173731610.92282394,0.0
791100,-57460353.56647039,173794357.8309425,0.0
791160,-57540919.73131114,173857064.01503336,0.0
791220,-57621472.4739304,173919729.51693463,0.0
791280,-57702011.794171505,173982354.3784133,0.0
791340,-57782537.691893,174044938.64116538,0.0
791400,-57863050.16696859,174107482.34681606,0.0
791460,-57943549.21928708,174169985.5369199,0.0
791520,-58024034.84875229,174232448.2529609,0.0
791580,-58104507.05528299,174294870.53635278,0.0
791640,-58184965.838812836,174357252.4284391,0.0
791700,-58265411.19929032,174419593.97049344,0.0
791760,-58345843.13667869,174481895.20371944,0.0
791820,-58426261.650955886,174544156.16925114,0.0
791880,-58506666.742114484,174606376.90815306,0.0
791940,-58587058.41016162,174668557.4614203,0.0
792000,-58667436.65511894,174730697.8699788,0.0
792060,-58747801.477022514,174792798.17468542,0.0
792120,-58828152.87592279,174854858.41632822,0.0
792180,-58908490.85188453,174916878.63562644,0.0
792240,-58988815.40498674,174978858.8732308,0.0
792300,-59069126.535322614,175040799.16972357,0.0
792360,-59149424.24299947,175102699.5656188,0.0
792420,-59229708.52813869,175164560.10136247,0.0
792480,-59309979.39087564,175226380.81733254,0.0
792540,-59390236.83135963,175288161.75383922,0.0
792600,-59470480.84975385,175349902.95112512,0.0
792660,-59550711.4462353,175411604.44936532,0.0
792720,-59630928.620994724,175473266.28866762,0.0
792780,-59711132.374236576,175534888.50907263,0.0
792840,-59791322.70617893,175596471.15055394,0.0
792900,-59871499.61705344,175658014.25301826,0.0
792960,-59951663.10710526,175719517.85630563,0.0
793020,-60031813.176593006,175780982.00018954,0.0
793080,-60111949.82578868,175842406.724377,0.0
793140,-60192073.054977626,175903792.06850883,0.0
793200,-60272182.86445846,175965138.07215974,0.0
793260,-60352279.25454301,176026444.77483845,0.0
793320,-60432362.22555626,176087712.2159879,0.0
793380,-60512431.777836315,176148940.43498534,0.0
793440,-60592487.9117343,176210129.4711426,0.0
793500,-60672530.62761433,176271279.36370602,0.0
793560,-60752559.925853446,176332390.15185684,0.0
793620,-60832575.80684157,176393461.8747112,0.0
793680,-60912578.270981416,176454494.5713203,0.0
793740,-60992567.31868848,176515488.2806706,0.0
793800,-61072542.95039094,176576443.04168397,0.0
793860,-61152505.16652962,176637358.89321774,0.0
793920,-61232453.96755793,176698235.87406492,0.0
793980,-61312389.35394183,176759074.02295437,0.0
794040,-61392311.32615973,176819873.3785509,0.0
794100,-61472219.88470248,176880633.97945535,0.0
794160,-61552115.03007329,176941355.86420494,0.0
794220,-61631996.762787685,177002039.07127318,0.0
794280,-61711865.08337344,177062683.63907015,0.0
794340,-61791719.992370546,177123289.6059426,0.0
794400,-61871561.49033113,177183857.01017413,0.0
794460,-61951389.57781942,177244385.88998526,0.0
794520,-62031204.255411685,177304876.28353363,0.0
794580,-62111005.52369618,177365328.22891414,0.0
794640,-62190793.383273095,177425741.76415905,0.0
794700,-62270567.834754504,177486116.92723814,0.0
794760,-62350328.87876431,177546453.75605887,0.0
794820,-62430076.515938185,177606752.28846654,0.0
794880,-62509810.746923536,177667012.56224436,0.0
794940,-62589531.57237944,177727234.6151136,0.0
795000,-62669238.99297659,177787418.48473376,0.0
795060,-62748933.00939725,177847564.20870277,0.0
795120,-62828613.62233521,177907671.82455698,0.0
795180,-62908280.832495704,177967741.36977136,0.0
795240,-62987934.6405954,178027772.88175973,0.0
795300,-63067575.04736233,178087766.3978748,0.0
795360,-63147202.05353583,178147721.95540828,0.0
795420,-63226815.6598665,178207639.59159106,0.0
795480,-63306415.86711616,178267519.3435934,0.0
795540,-63386002.6760578,178327361.24852493,0.0
795600,-63465576.087475516,178387165.343435,0.0
795660,-63545136.10216446,178446931.6653125,0.0
795720,-63624682.720930815,178506660.25108632,0.0
795780,-63704215.944591716,178566351.13762528,0.0
795840,-63783735.773975216,178626004.36173832,0.0
795900,-63863242.20992025,178685619.96017462,0.0
795960,-63942735.25327656,178745197.96962377,0.0
796020,-64022214.90490466,178804738.42671588,0.0
796080,-64101681.165675804,178864241.36802167,0.0
796140,-64181134.036471896,178923706.83005267,0.0
796200,-64260573.51818549,178983134.8492613,0.0
796260,-64339999.611719705,179042525.46204108,0.0
796320,-64419412.3179882,179101878.70472664,0.0
796380,-64498811.63791513,179161194.6135939,0.0
796440,-64578197.57243506,179220473.22486028,0.0
796500,-64657570.12249298,179279714.57468468,0.0
796560,-64736929.28904421,179338918.69916776,0.0
796620,-64816275.07305437,179398085.63435197,0.0
796680,-64895607.47549935,179457215.41622168,0.0
796740,-64974926.497365214,179516308.08070335,0.0
796800,-65054232.13964822,179575363.66366565,0.0
796860,-65133524.403354734,179634382.2009196,0.0
796920,-65212803.28950118,179693363.72821862,0.0
796980,-65292068.79911403,179752308.2812587,0.0
797040,-65371320.93322972,179811215.8956786,0.0
797100,-65450559.69289463,179870086.60705993,0.0
797160,-65529785.07916503,179928920.45092714,0.0
797220,-65608997.09310702,179987717.46274784,0.0
797280,-65688195.73579655,180046477.67793286,0.0
797340,-65767381.00831927,180105201.13183632,0.0
797400,-65846552.9117706,180163887.85975584,0.0
797460,-65925711.44725559,180222537.89693257,0.0
797520,-66004856.61588894,180281151.2785514,0.0
797580,-66083988.41879492,180339728.039741,0.0
797640,-66163106.85710736,180398268.21557403,0.0
797700,-66242211.93196958,180456771.8410672,0.0
797760,-66321303.64453435,180515238.95118138,0.0
797820,-66400381.99596386,180573669.58082184,0.0
797880,-66479446.987429656,180632063.7648382,0.0
797940,-66558498.62011264,180690421.53802463,0.0
798000,-66637536.89520299,180748742.93512008,0.0
798060,-66716561.81390011,180807027.99080816,0.0
798120,-66795573.37741264,180865276.73971748,0.0
798180,-66874571.58695835,180923489.21642166,0.0
798240,-66953556.44376414,180981665.45543948,0.0
798300,-67032527.949066006,181039805.491235,0.0
798360,-67111486.10410894,181097909.3582176,0.0
798420,-67190430.910147,181155977.0907423,0.0
798480,-67269362.36844312,181214008.72310963,0.0
798540,-67348280.48026921,181272004.28956595,0.0
798600,-67427185.24690601,181329963.82430342,0.0
798660,-67506076.66964315,181387887.3614602,0.0
798720,-67584954.749779,181445774.93512058,0.0
798780,-67663819.48862071,181503626.579315,0.0
798840,-67742670.88748416,181561442.32802027,0.0
798900,-67821508.94769387,181619222.21515962,0.0
798960,-67900333.67058302,181676966.2746029,0.0
799020,-67979145.05749339,181734674.54016653,0.0
799080,-68057943.1097753,181792347.04561383,0.0
799140,-68136727.82878762,181849983.82465494,0.0
799200,-68215499.21589766,181907584.91094705,0.0
799260,-68294257.27248122,181965150.3380945,0.0
799320,-68373001.99992244,182022680.13964885,0.0
799380,-68451733.39961389,182080174.34910905,0.0
799440,-68530451.47295642,182137632.99992147,0.0
799500,-68609156.22135921,182195056.12548012,0.0
799560,-68687847.64623965,182252443.75912666,0.0
799620,-68766525.74902338,182309795.93415058,0.0
799680,-68845190.53114417,182367112.68378928,0.0
799740,-68923841.99404399,182424394.04122823,0.0
799800,-69002480.13917287,182481640.039601,0.0
799860,-69081104.96798891,182538850.71198943,0.0
799920,-69159716.48195826,182596026.09142372,0.0
799980,-69238314.68255502,182653166.21088254,0.0
800040,-69316899.57126129,182710271.10329318,0.0
800100,-69395471.14956705,182767340.80153155,0.0
800160,-69474029.41897018,182824375.33842245,0.0
800220,-69552574.38097642,182881374.74673954,0.0
800280,-69631106.03709929,182938339.05920553,0.0
800340,-69709624.3888601,182995268.3084922,0.0
800400,-69788129.4377879,183052162.52722067,0.0
800460,-69866621.18541944,183109021.7479613,0.0
800520,-69945099.63329914,183165846.003234,0.0
800580,-70023564.78297904,183222635.32550815,0.0
800640,-70102016.63601878,183279389.74720287,0.0
800700,-70180455.19398558,183336109.30068702,0.0
800760,-70258880.45845418,183392794.0182793,0.0
800820,-70337292.43100679,183449443.93224853,0.0
800880,-70415691.1132331,183506059.0748135,0.0
800940,-70494076.50673023,183562639.4781432,0.0
801000,-70572448.61310267,183619185.174357,0.0
801060,-70650807.43396229,183675696.19552463,0.0
801120,-70729152.97092822,183732172.57366636,0.0
801180,-70807485.22562696,183788614.34075305,0.0
801240,-70885804.19969222,183845021.5287063,0.0
801300,-70964109.89476493,183901394.16939855,0.0
801360,-71042402.3124932,183957732.29465312,0.0
801420,-71120681.45453233,184014035.93624443,0.0
801480,-71198947.3225447,184070305.125898,0.0
801540,-71277199.91819979,184126539.89529058,0.0
801600,-71355439.24317415,184182740.2760503,0.0
801660,-71433665.29915133,184238906.29975668,0.0
801720,-71511878.08782189,184295037.99794084,0.0
801780,-71590077.61088331,184351135.40208554,0.0
801840,-71668263.87004004,184407198.54362527,0.0
801900,-71746436.8670034,184463227.45394635,0.0
801960,-71824596.60349154,184519222.16438714,0.0
802020,-71902743.08122951,184575182.70623794,0.0
802080,-71980876.30194908,184631109.1107413,0.0
802140,-72058996.26738885,184687001.40909195,0.0
802200,-72137102.97929409,184742859.63243702,0.0
802260,-72215196.43941681,184798683.8118761,0.0
802320,-72293276.64951569,184854473.97846127,0.0
802380,-72371343.61135603,184910230.16319734,0.0
802440,-72449397.32670976,184965952.39704183,0.0
802500,-72527437.79735537,185021640.7109051,0.0
802560,-72605465.0250779,185077295.1356505,0.0
802620,-72683479.01166889,185132915.70209435,0.0
802680,-72761479.7589264,185188502.44100618,0.0
802740,-72839467.26865493,185244055.38310876,0.0
802800,-72917441.54266538,185299574.5590782,0.0
802860,-72995402.58277507,185355059.99954396,0.0
802920,-73073350.39080767,185410511.73508915,0.0
802980,-73151284.9685932,185465929.79625043,0.0
803040,-73229206.31796795,185521314.21351823,0.0
803100,-73307114.44077453,185576665.0173368,0.0
803160,-73385009.33886176,185631982.23810422,0.0
803220,-73462891.0140847,185687265.90617272,0.0
803280,-73540759.46830456,185742516.05184856,0.0
803340,-73618614.70338875,185797732.7053922,0.0
803400,-73696456.72121078,185852915.89701843,0.0
803460,-73774285.52365026,185908065.6568964,0.0
803520,-73852101.11259286,185963182.01514977,0.0
803580,-73929903.48993032,186018265.00185674,0.0
803640,-74007692.65756036,186073314.64705026,0.0
803700,-74085468.61738673,186128330.980718,0.0
803760,-74163231.37131907,186183314.03280246,0.0
803820,-74240980.92127301,186238263.83320117,0.0
803880,-74318717.26917002,186293180.41176665,0.0
803940,-74396440.41693749,186348063.79830655,0.0
804000,-74474150.36650862,186402914.02258384,0.0
804060,-74551847.11982244,186457731.11431673,0.0
804120,-74629530.67882377,186512515.10317886,0.0
804180,-74707201.04546317,186567266.0187994,0.0
804240,-74784858.22169696,186621983.89076307,0.0
804300,-74862502.20948713,186676668.74861038,0.0
804360,-74940133.01080137,186731320.62183753,0.0
804420,-75017750.62761302,186785939.53989664,0.0
804480,-75095355.06190105,186840525.53219578,0.0
804540,-75172946.31564999,186895078.62809905,0.0
804600,-75250524.39084996,186949598.8569267,0.0
804660,-75328089.28949665,187004086.24795526,0.0
804720,-75405641.01359122,187058540.83041754,0.0
804780,-75483179.56514034,187112962.63350278,0.0
804840,-75560704.94615614,187167351.6863567,0.0
804900,-75638217.15865621,187221708.0180816,0.0
804960,-75715716.2046635,187276031.6577365,0.0
805020,-75793202.08620638,187330322.6343372,0.0
805080,-75870674.80531856,187384580.97685626,0.0
805140,-75948134.36403911,187438806.7142233,0.0
805200,-76025580.76441236,187492999.87532488,0.0
805260,-76103014.00848795,187547160.48900473,0.0
805320,-76180434.0983208,187601288.58406377,0.0
805380,-76257841.035971,187655384.1892602,0.0
805440,-76335234.82350388,187709447.33330965,0.0
805500,-76412615.46298996,187763478.04488513,0.0
805560,-76489982.95650488,187817476.35261726,0.0
805620,-76567337.30612943,187871442.2850943,0.0
805680,-76644678.51394948,187925375.8708622,0.0
805740,-76722006.58205603,187979277.13842475,0.0
805800,-76799321.51254506,188033146.11624366,0.0
805860,-76876623.30751765,188086982.83273858,0.0
805920,-76953911.96907984,188140787.31628722,0.0
805980,-77031187.49934265,188194559.59522545,0.0
806040,-77108449.90042208,188248299.6978474,0.0
806100,-77185699.17443906,188302007.6524055,0.0
806160,-77262935.3235194,188355683.48711058,0.0
806220,-77340158.3497938,188409327.23013198,0.0
806280,-77417368.25539786,188462938.90959758,0.0
806340,-77494565.04247195,188516518.55359393,0.0
806400,-77571748.71316129,188570066.19016635,0.0
806460,-77648919.26961587,188623581.84731895,0.0
806520,-77726076.71399048,188677065.55301473,0.0
806580,-77803221.0484446,188730517.3351757,0.0
806640,-77880352.27514246,188783937.22168294,0.0
806700,-77957470.39625297,188837325.24037668,0.0
806760,-78034575.41394973,188890681.4190564,0.0
806820,-78111667.33041094,188944005.78548086,0.0
806880,-78188746.14781947,188997298.36736825,0.0
806940,-78265811.86836278,189050559.19239622,0.0
807000,-78342864.4942329,189103788.28820202,0.0
807060,-78419904.0276264,189156985.68238246,0.0
807120,-78496930.47074442,189210151.4024942,0.0
807180,-78573943.82579258,189263285.47605357,0.0
807240,-78650944.09498101,189316387.93053687,0.0
807300,-78727931.28052428,189369458.79338032,0.0
807360,-78804905.38464142,189422498.09198022,0.0
807420,-78881866.40955588,189475505.85369295,0.0
807480,-78958814.35749549,189528482.10583514,0.0
807540,-79035749.23069248,189581426.8756837,0.0
807600,-79112671.03138341,189634340.19047585,0.0
807660,-79189579.7618092,189687222.07740933,0.0
807720,-79266475.42421505,189740072.56364232,0.0
807780,-79343358.02085046,189792891.67629367,0.0
807840,-79420227.55396922,189845679.44244286,0.0
807900,-79497084.02582933,189898435.88913015,0.0
807960,-79573927.43869305,189951161.0433566,0.0
808020,-79650757.79482679,190003854.93208423,0.0
808080,-79727575.0965012,190056517.58223602,0.0
808140,-79804379.34599105,190109149.02069604,0.0
808200,-79881170.54557526,190161749.27430946,0.0
808260,-79957948.69753687,190214318.3698827,0.0
808320,-80034713.80416302,190266856.3341835,0.0
808380,-80111465.86774492,190319363.19394097,0.0
808440,-80188204.89057784,190371838.9758456,0.0
808500,-80264930.87496108,190424283.7065495,0.0
808560,-80341643.82319795,190476697.41266632,0.0
808620,-80418343.73759575,190529080.12077144,0.0
808680,-80495030.62046577,190581431.85740197,0.0
808740,-80571704.47412324,190633752.64905682,0.0
808800,-80648365.30088733,190686042.52219686,0.0
808860,-80725013.10308112,190738301.50324494,0.0
808920,-80801647.88303156,190790529.6185859,0.0
808980,-80878269.6430695,190842726.8945668,0.0
809040,-80954878.38552964,190894893.35749686,0.0
809100,-81031474.11275047,190947029.03364757,0.0
809160,-81108056.82707435,190999133.94925278,0.0
809220,-81184626.5308474,191051208.1305088,0.0
809280,-81261183.22641952,191103251.60357445,0.0
809340,-81337726.91614436,191155264.39457107,0.0
809400,-81414257.60237929,191207246.52958265,0.0
809460,-81490775.28748542,191259198.03465596,0.0
809520,-81567279.97382754,191311118.93580052,0.0
809580,-81643771.66377412,191363009.25898877,0.0
809640,-81720250.35969727,191414869.03015605,0.0
809700,-81796716.06397276,191466698.2752007,0.0
809760,-81873168.77897996,191518497.01998422,0.0
809820,-81949608.50710185,191570265.29033118,0.0
809880,-82026035.25072497,191622003.11202943,0.0
809940,-82102449.01223946,191673710.51083013,0.0
